"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","FZF0","FZF0_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES"
"ASN00040189","1937","-27.1147","152.555","113.0","SOMERSET DAM, AS","","","","","       115","a","        56","a","         8","a","","","","","","","","","","","","","  53.8"," ,a,1029, ","","","","","","","","","    807.9"," ,a","","","","","",""
"ASN00040189","1938","-27.1147","152.555","113.0","SOMERSET DAM, AS","","","","","       115","a","        70","a","        10","a","","","","","","","","","","","","","  71.1"," ,a,0119, ","","","","","","","","","   1006.3"," ,a","","","","","",""
"ASN00040189","1939","-27.1147","152.555","113.0","SOMERSET DAM, AS","","","","","       127","a","        74","a","        12","a","","","","","","","","","","","","","  82.6"," ,a,0316, ","","","","","","","","","    993.2"," ,a","","","","","",""
"ASN00040189","1940","-27.1147","152.555","113.0","SOMERSET DAM, AS","","","","","        93","a","        63","a","        13","a","","","","","","","","","","","","","  78.0"," ,a,0229, ","","","","","","","","","    961.5"," ,a","","","","","",""
"ASN00040189","1941","-27.1147","152.555","113.0","SOMERSET DAM, AS","","","","","       101","a","        56","a","         9","a","","","","","","","","","","","","","  55.9"," ,a,0124, ","","","","","","","","","    777.1"," ,a","","","","","",""
"ASN00040189","1942","-27.1147","152.555","113.0","SOMERSET DAM, AS","","","","","       109","a","        67","a","         9","a","","","","","","","","","","","",""," 132.1"," ,a,0209, ","","","","","","","","","    984.8"," ,a","","","","","",""
"ASN00040189","1943","-27.1147","152.555","113.0","SOMERSET DAM, AS","","","","","        98","a","        62","a","        11","a","","","","","","","","","","","",""," 109.2"," ,a,1230, ","","","","","","","","","   1064.9"," ,a","","","","","",""
"ASN00040189","1944","-27.1147","152.555","113.0","SOMERSET DAM, AS","","","","","        95","a","        59","a","        11","a","","","","","","","","","","","","","  53.1"," ,a,1128, ","","","","","","","","","    879.9"," ,a","","","","","",""
"ASN00040189","1945","-27.1147","152.555","113.0","SOMERSET DAM, AS","","","","","       104","a","        60","a","        13","a","","","","","","","","","","","","","  93.5"," ,a,1120, ","","","","","","","","","   1017.1"," ,a","","","","","",""
"ASN00040189","1946","-27.1147","152.555","113.0","SOMERSET DAM, AS","","","","","        73","a","        48","a","         8","a","","","","","","","","","","","",""," 156.5"," ,a,0325, ","","","","","","","","","    820.4"," ,a","","","","","",""
"ASN00040189","1947","-27.1147","152.555","113.0","SOMERSET DAM, AS","","","","","       126","a","        73","a","        11","a","","","","","","","","","","","","","  65.5"," ,a,0213, ","","","","","","","","","   1124.5"," ,a","","","","","",""
"ASN00040189","1948","-27.1147","152.555","113.0","SOMERSET DAM, AS","","","","","       102","a","        57","a","         9","a","","","","","","","","","","","","","  69.1"," ,a,0501, ","","","","","","","","","    838.9"," ,a","","","","","",""
"ASN00040189","1949","-27.1147","152.555","113.0","SOMERSET DAM, AS","","","","","       120","a","        75","a","        12","a","","","","","","","","","","","",""," 125.0"," ,a,1025, ","","","","","","","","","   1180.9"," ,a","","","","","",""
"ASN00040189","1950","-27.1147","152.555","113.0","SOMERSET DAM, AS","","","","","       165","a","        97","a","        14","a","","","","","","","","","","","",""," 122.2"," ,a,0228, ","","","","","","","","","   1492.9"," ,a","","","","","",""
"ASN00040189","1951","-27.1147","152.555","113.0","SOMERSET DAM, AS","","","","","        90","a","        45","a","         7","a","","","","","","","","","","","",""," 106.9"," ,a,0131, ","","","","","","","","","    820.2"," ,a","","","","","",""
"ASN00040189","1952","-27.1147","152.555","113.0","SOMERSET DAM, AS","","","","","       109","a","        57","a","         6","a","","","","","","","","","","","","","  61.5"," ,a,0429, ","","","","","","","","","    729.2"," ,a","","","","","",""
"ASN00040189","1953","-27.1147","152.555","113.0","SOMERSET DAM, AS","","","","","        88","a","        51","a","        14","a","","","","","","","","","","","",""," 130.0"," ,a,0323, ","","","","","","","","","   1021.8"," ,a","","","","","",""
"ASN00040189","1954","-27.1147","152.555","113.0","SOMERSET DAM, AS","","","","","       139","a","        90","a","        13","a","","","","","","","","","","","",""," 126.5"," ,a,0714, ","","","","","","","","","   1268.2"," ,a","","","","","",""
"ASN00040189","1955","-27.1147","152.555","113.0","SOMERSET DAM, AS","","","","","       158","a","        72","a","        13","a","","","","","","","","","","","",""," 154.2"," ,a,0328, ","","","","","","","","","   1352.4"," ,a","","","","","",""
"ASN00040189","1956","-27.1147","152.555","113.0","SOMERSET DAM, AS","","","","","       134","a","        83","a","        16","a","","","","","","","","","","","",""," 248.9"," ,a,0210, ","","","","","","","","","   1573.8"," ,a","","","","","",""
"ASN00040189","1957","-27.1147","152.555","113.0","SOMERSET DAM, AS","","","","","       104","a","        44","a","         5","a","         0","a","         1","a","         0","a","       318","a","        71","a","   -0.6","a,0723, ","  43.7"," ,a,0127, ","   39.4","a,1123, ","-0.6","a,0723","     486.4","4","     486.4","a","    565.5"," ,a","     20.25","a","     27.29","a","     13.22","a"
"ASN00040189","1958","-27.1147","152.555","113.0","SOMERSET DAM, AS","   1314.1","","    1314.1","a","       125","a","        76","a","        10","a","         0","a","         2","a","         0","a","       318","a","        52","a","   -0.6","a,0714, ","  87.4"," ,a,0221, ","   40.8","a,1030, ","0.0","a,0713","     376.9","9","     376.9","a","   1158.0"," ,a","     20.64","a","     26.69","a","     14.59","a"
"ASN00040189","1960","-27.1147","152.555","113.0","SOMERSET DAM, AS","","","","","        78","a","        47","a","        10","a","","","","","","","","","","","","","  70.1"," ,a,0218, ","","","","","","","","","    787.6"," ,a","","","","","",""
"ASN00040189","1961","-27.1147","152.555","113.0","SOMERSET DAM, AS","","","","","       106","a","        71","a","         8","a","","","","","","","","","","","","","  77.0"," ,a,1007, ","","","","","","","","","    924.3"," ,a","","","","","",""
"ASN00040189","1962","-27.1147","152.555","113.0","SOMERSET DAM, AS","","","","","       115","a","        78","a","         6","a","","","","","","","","","","","","","  76.7"," ,a,0106, ","","","","","","","","","   1002.6"," ,a","","","","","",""
"ASN00040189","1963","-27.1147","152.555","113.0","SOMERSET DAM, AS","","","","","       116","a","        69","a","         9","a","","","","","","","","","","","",""," 114.3"," ,a,0317, ","","","","","","","","","   1028.7"," ,a","","","","","",""
"ASN00040189","1964","-27.1147","152.555","113.0","SOMERSET DAM, AS","","","","","        97","a","        63","a","        13","a","","","","","","","","","","","","","  96.8"," ,a,0308, ","","","","","","","","","   1116.3"," ,a","","","","","",""
"ASN00040189","1965","-27.1147","152.555","113.0","SOMERSET DAM, AS","","","","","        99","a","        60","a","         3","a","","","","","","","","","","","",""," 191.3"," ,a,0720, ","","","","","","","","","    820.2"," ,a","","","","","",""
"ASN00040189","1966","-27.1147","152.555","113.0","SOMERSET DAM, AS","","","","","        89","a","        54","a","         7","a","","","","","","","","","","","","","  81.3"," ,a,0427, ","","","","","","","","","    793.1"," ,a","","","","","",""
"ASN00040189","1967","-27.1147","152.555","113.0","SOMERSET DAM, AS","","","","","       129","a","        69","a","        18","a","","","","","","","","","","","","","  73.7"," ,a,0626, ","","","","","","","","","   1298.5"," ,a","","","","","",""
"ASN00040189","1968","-27.1147","152.555","113.0","SOMERSET DAM, AS","","","","","        84","a","        50","a","        10","a","         0","a","         2","a","         0","a","       291","a","        51","a","   -1.1","a,0728, "," 107.2"," ,a,0110, ","   42.2","a,1119, ","0.0","a,0701","     555.5","5","     555.5","a","   1066.3"," ,a","     20.04","a","     26.07","a","     14.01","a"
"ASN00040189","1969","-27.1147","152.555","113.0","SOMERSET DAM, AS","   1218.7","","    1218.7","a","       100","a","        55","a","        10","a","         0","a","         0","a","         0","a","       286","a","        45","a","    3.3","a,0609, ","  52.6"," ,a,0515, ","   39.4","a,0205, ","","","     450.8","8","     450.8","a","    885.9"," ,a","     20.20","a","     25.78","a","     14.62","a"
"ASN00040189","1970","-27.1147","152.555","113.0","SOMERSET DAM, AS","    938.7","","     938.7"," ","       105","a","        71","a","        12","a","","","","","","","","","","","",""," 165.1"," ,a,1207, ","","","","","","","","","   1247.7"," ,a","","","","","",""
"ASN00040189","1971","-27.1147","152.555","113.0","SOMERSET DAM, AS","","","","","       120","a","        68","a","        11","a","","","","","","","","","","","",""," 129.5"," ,a,1228, ","","","","","","","","","   1086.6"," ,a","","","","","",""
"ASN00040189","1972","-27.1147","152.555","113.0","SOMERSET DAM, AS","","","","","       114","a","        64","a","        14","a","","","","","","","","","","","",""," 110.0"," ,a,0403, ","","","","","","","","","   1262.6"," ,a","","","","","",""
"ASN00040189","1973","-27.1147","152.555","113.0","SOMERSET DAM, AS","","","","","       125","a","        73","a","        13","a","","","","","","","","","","","",""," 159.5"," ,a,0708, ","","","","","","","","","   1250.7"," ,a","","","","","",""
"ASN00040189","1974","-27.1147","152.555","113.0","SOMERSET DAM, AS","","","","","       119","a","        71","a","        11","a","","","","","","","","","","","",""," 186.2"," ,a,0127, ","","","","","","","","","   1313.8"," ,a","","","","","",""
"ASN00040189","1975","-27.1147","152.555","113.0","SOMERSET DAM, AS","","","","","        95","a","        63","a","        11","a","","","","","","","","","","","","","  57.4"," ,a,1220, ","","","","","","","","","   1001.2"," ,a","","","","","",""
"ASN00040189","1976","-27.1147","152.555","113.0","SOMERSET DAM, AS","","","","","        99","a","        70","a","        17","a","","","","","","","","","","","",""," 114.0"," ,a,1101, ","","","","","","","","","   1283.1"," ,a","","","","","",""
"ASN00040189","1977","-27.1147","152.555","113.0","SOMERSET DAM, AS","","","","","        75","a","        51","a","         1","a","","","","","","","","","","","","","  33.2"," ,a,0305, ","","","","","","","","","    570.4"," ,a","","","","","",""
"ASN00040189","1978","-27.1147","152.555","113.0","SOMERSET DAM, AS","","","","","        96","a","        82","a","         7","a","","","","","","","","","","","","","  87.0"," ,a,0106, ","","","","","","","","","   1068.3"," ,a","","","","","",""
"ASN00040189","1979","-27.1147","152.555","113.0","SOMERSET DAM, AS","","","","","        72","a","        51","a","         7","a","","","","","","","","","","","","","  99.0"," ,a,0124, ","","","","","","","","","    754.0"," ,a","","","","","",""
"ASN00040189","1981","-27.1147","152.555","113.0","SOMERSET DAM, AS","","","","","        91","a","        62","a","        13","a","","","","","","","","","","","","","  87.8"," ,a,1204, ","","","","","","","","","   1081.1"," ,a","","","","","",""
"ASN00040189","1982","-27.1147","152.555","113.0","SOMERSET DAM, AS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","   1012.4"," ,a","","","","","",""
"ASN00040189","1983","-27.1147","152.555","113.0","SOMERSET DAM, AS","","","","","       109","a","        74","a","        18","a","","","","","","","","","","","","","  73.0"," ,a,0623, ","","","","","","","","","   1275.4"," ,a","","","","","",""
"ASN00040189","1984","-27.1147","152.555","113.0","SOMERSET DAM, AS","","","","","        93","a","        67","a","         6","a","","","","","","","","","","","","","  80.0"," ,a,1215, ","","","","","","","","","    835.4"," ,a","","","","","",""
"ASN00040189","1985","-27.1147","152.555","113.0","SOMERSET DAM, AS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","   1140.5"," ,a","","","","","",""
"ASN00040189","1986","-27.1147","152.555","113.0","SOMERSET DAM, AS","","","","","        88","a","        58","a","         5","a","","","","","","","","","","","","","  99.0"," ,a,0222, ","","","","","","","","","    720.7"," ,a","","","","","",""
"ASN00040189","1987","-27.1147","152.555","113.0","SOMERSET DAM, AS","","","","","        96","a","        54","a","         8","a","","","","","","","","","","","","","  90.0"," ,a,1017, ","","","","","","","","","    835.6"," ,a","","","","","",""
"ASN00040189","1988","-27.1147","152.555","113.0","SOMERSET DAM, AS","","","","","       108","a","        76","a","        15","a","","","","","","","","","","","",""," 130.0"," ,a,0412, ","","","","","","","","","   1541.4"," ,a","","","","","",""
"ASN00040189","1989","-27.1147","152.555","113.0","SOMERSET DAM, AS","","","","","       112","a","        80","a","        14","a","","","","","","","","","","","",""," 128.5"," ,a,0403, ","","","","","","","","","   1280.9"," ,a","","","","","",""
"ASN00040189","1990","-27.1147","152.555","113.0","SOMERSET DAM, AS","","","","","        97","a","        58","a","        14","a","","","","","","","","","","","",""," 153.0"," ,a,0116, ","","","","","","","","","   1195.5"," ,a","","","","","",""
"ASN00040189","1991","-27.1147","152.555","113.0","SOMERSET DAM, AS","","","","","        75","a","        45","a","        12","a","","","","","","","","","","","",""," 155.0"," ,a,1212, ","","","","","","","","","    922.8"," ,a","","","","","",""
"ASN00040189","1992","-27.1147","152.555","113.0","SOMERSET DAM, AS","","","","","        96","a","        60","a","        12","a","","","","","","","","","","","",""," 100.0"," ,a,0222, ","","","","","","","","","   1118.0"," ,a","","","","","",""
"ASN00040189","1993","-27.1147","152.555","113.0","SOMERSET DAM, AS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","    511.8"," ,a","","","","","",""
"ASN00040189","1994","-27.1147","152.555","113.0","SOMERSET DAM, AS","","","","","        98","a","        52","a","         5","a","","","","","","","","","","","","","  68.0"," ,a,0301, ","","","","","","","","","    601.1"," ,a","","","","","",""
"ASN00040189","1995","-27.1147","152.555","113.0","SOMERSET DAM, AS","","","","","        93","a","        59","a","        10","a","","","","","","","","","","","","","  93.0"," ,a,1224, ","","","","","","","","","    935.5"," ,a","","","","","",""
"ASN00040189","1996","-27.1147","152.555","113.0","SOMERSET DAM, AS","","","","","        86","a","        52","a","        13","a","","","","","","","","","","","",""," 121.2"," ,a,0503, ","","","","","","","","","   1051.1"," ,a","","","","","",""
"ASN00040189","1997","-27.1147","152.555","113.0","SOMERSET DAM, AS","","","","","        84","a","        51","a","         7","a","","","","","","","","","","","","","  47.6"," ,a,1008, ","","","","","","","","","    686.2"," ,a","","","","","",""
"ASN00040189","1998","-27.1147","152.555","113.0","SOMERSET DAM, AS","","","","","        97","a","        69","a","        14","a","","","","","","","","","","","","","  62.0"," ,a,0503, ","","","","","","","","","   1036.7"," ,a","","","","","",""
"ASN00040189","1999","-27.1147","152.555","113.0","SOMERSET DAM, AS","","","","","       131","a","        83","a","        16","a","","","","","","","","","","","",""," 276.2"," ,a,0209, ","","","","","","","","","   1533.2"," ,a","","","","","",""
"ASN00040189","2000","-27.1147","152.555","113.0","SOMERSET DAM, AS","","","","","       106","a","        60","a","         5","a","","","","","","","","","","","","","  34.0"," ,a,1031, ","","","","","","","","","    639.9"," ,a","","","","","",""
"ASN00040189","2001","-27.1147","152.555","113.0","SOMERSET DAM, AS","","","","","        84","a","        45","a","         6","a","","","","","","","","","","","","","  95.6"," ,a,1110, ","","","","","","","","","    718.6"," ,a","","","","","",""
"ASN00040189","2002","-27.1147","152.555","113.0","SOMERSET DAM, AS","","","","","        67","a","        45","a","         7","a","","","","","","","","","","","","","  70.0"," ,a,1226, ","","","","","","","","","    706.2"," ,a","","","","","",""
"ASN00040189","2003","-27.1147","152.555","113.0","SOMERSET DAM, AS","","","","","        80","a","        48","a","         3","a","","","","","","","","","","","","","  61.4"," ,a,0223, ","","","","","","","","","    631.5"," ,a","","","","","",""
"ASN00040189","2004","-27.1147","152.555","113.0","SOMERSET DAM, AS","","","","","        69","a","        47","a","         8","a","","","","","","","","","","","",""," 140.0"," ,a,0306, ","","","","","","","","","    842.4"," ,a","","","","","",""
"ASN00040189","2005","-27.1147","152.555","113.0","SOMERSET DAM, AS","","","","","        77","a","        50","a","         6","a","","","","","","","","","","","","","  69.4"," ,a,1217, ","","","","","","","","","    683.0"," ,a","","","","","",""
"ASN00040189","2007","-27.1147","152.555","113.0","SOMERSET DAM, AS","","","","","        81","a","        49","a","         7","a","","","","","","","","","","","","","  59.6"," ,a,0606, ","","","","","","","","","    728.0"," ,a","","","","","",""
