"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DSND","DSND_ATTRIBUTES","DSNW","DSNW_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMSD","EMSD_ATTRIBUTES","EMSN","EMSN_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","FZF0","FZF0_ATTRIBUTES","FZF1","FZF1_ATTRIBUTES","FZF2","FZF2_ATTRIBUTES","FZF3","FZF3_ATTRIBUTES","FZF4","FZF4_ATTRIBUTES","FZF5","FZF5_ATTRIBUTES","FZF6","FZF6_ATTRIBUTES","FZF7","FZF7_ATTRIBUTES","FZF8","FZF8_ATTRIBUTES","FZF9","FZF9_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES"
"CA00611KBE0","1989","44.2333","-79.7833","252.0","EGBERT CARE, ON CA","    196.8","","     196.8","C","       152","C","        72","C","         3","C","","","        20","C","        22","C","       161","C","        79","C","       107","C","         1","C","  -28.5","C,1222, ","","","   194"," ,C,0317, ","  39.0"," ,C,0619, ","   32.5","C,0726, ","-2.5","C,0927","-2.5","C,0927","-9.0","C,1104","-9.0","C,1104","-9.0","C,1104","-2.5","C,0428","-2.5","C,0428","-5.0","C,0423","-10.0","C,0323","-10.0","C,0323","","","","","    729.8"," ,C","     1528"," ,C","      6.01","C","     10.99","C","      1.03","C"
"CA00611KBE0","1990","44.2333","-79.7833","252.0","EGBERT CARE, ON CA","    171.6","","     171.6","C","       159","C","        81","C","         5","C","","","        17","C","         5","C","       152","C","        46","C","       102","C","         1","C","  -23.5","C,0226, ","","","   130"," ,C,1223, ","  46.3"," ,C,0311, ","   33.0","C,0704, ","-2.5","C,1020","-2.5","C,1020","-5.0","C,1027","-7.0","C,1118","-15.5","C,1214","-2.5","C,0503","-2.5","C,0503","-4.5","C,0413","-8.5","C,0328","-9.0","C,0327","    4362.5","5","    4362.5","C","    871.6"," ,C","     1542"," ,C","      7.79","C","     12.56","C","      3.03","C"
"CA00611KBE0","1991","44.2333","-79.7833","252.0","EGBERT CARE, ON CA","    249.0","","     249.0","C","       142","C","        68","C","         2","C","","","        18","C","        10","C","       136","C","        66","C","       126","C","         7","C","  -23.5","C,0122, ","","","   150"," ,C,1217, ","  34.0"," ,C,0704, ","   33.5","C,0830, ","0.0","C,1013","-4.0","C,1014","-7.0","C,1104","-7.0","C,1104","-11.5","C,1109","-3.5","C,0504","-3.5","C,0504","-5.0","C,0403","-7.0","C,0331","-10.0","C,0313","    3978.9","9","    3978.9","C","    672.9"," ,C","     1421"," ,C","      7.87","C","     12.82","C","      2.92","C"
"CA00611KBE0","1992","44.2333","-79.7833","252.0","EGBERT CARE, ON CA","     59.4","","      59.4","C","       164","C","        82","C","         5","C","","","        20","C","        13","C","       160","C","        70","C","        71","C","         0","C","  -29.5","C,0116, ","","","   150"," ,C,1223,+","  49.4"," ,C,0802, ","   30.5","C,0613, ","-1.0","C,0924","-2.5","C,1005","-4.5","C,1020","-11.0","C,1107","-11.0","C,1107","-1.5","C,0525","-4.5","C,0415","-4.5","C,0415","-8.5","C,0413","-12.0","C,0323","    4401.8","8","    4401.8","C","    863.3"," ,C","     1776"," ,C","      5.89","C","     10.53","C","      1.26","C"
"CA00611KBE0","1993","44.2333","-79.7833","252.0","EGBERT CARE, ON CA","    171.6","","     171.6","C","       152","C","        62","C","         2","C","       92","","        13","C","        18","C","       164","C","        73","C","        82","C","         2","C","  -25.5","C,1227, ","   310"," ,C,0307,+","   130"," ,C,0221,+","  30.2"," ,C,0803, ","   33.5","C,0827, ","-1.0","C,0920","-3.5","C,1010","-4.5","C,1014","-12.5","C,1125","-12.5","C,1125","-1.5","C,0518","-3.5","C,0427","-4.5","C,0414","-10.0","C,0323","-10.0","C,0323","    4634.9","9","    4634.9","C","    728.9"," ,C","     1241"," ,C","      6.05","C","     10.87","C","      1.24","C"
"CA00611KBE0","1994","44.2333","-79.7833","252.0","EGBERT CARE, ON CA","    155.5","","     155.5","C","       135","C","        70","C","         2","C","       74","","        15","C","        30","C","       154","C","        72","C","        93","C","         3","C","  -35.5","C,0116, ","   260"," ,C,0213, ","   160"," ,C,1210, ","  30.4"," ,C,0526, ","   34.5","C,0618, ","-2.0","C,1003","-2.5","C,1011","-5.5","C,1116","-11.5","C,1124","-11.5","C,1124","-0.5","C,0527","-2.5","C,0428","-5.5","C,0408","-8.0","C,0330","-10.0","C,0319","    4846.0","0","    4846.0","C","    648.6"," ,C","     1194"," ,C","      6.07","C","     11.09","C","      1.04","C"
"CA00611KBE0","1995","44.2333","-79.7833","252.0","EGBERT CARE, ON CA","    231.2","","     231.2","C","       149","C","        77","C","         5","C","      112","","        16","C","        15","C","       160","C","        88","C","        99","C","         3","C","  -25.5","C,0205, ","   290"," ,C,1229,+","   218"," ,C,1127, ","  53.6"," ,C,0602, ","   34.0","C,0713,+","-1.5","C,1017","-3.0","C,1106","-8.0","C,1109","-8.0","C,1109","-13.5","C,1124","-0.5","C,0508","-2.5","C,0425","-5.0","C,0417","-7.5","C,0406","-10.5","C,0405","    4243.3","3","    4243.3","C","    883.0"," ,C","     1497"," ,C","      6.40","C","     11.08","C","      1.74","C"
"CA00611KBE0","1996","44.2333","-79.7833","252.0","EGBERT CARE, ON CA","    119.7","","     119.7","C","       162","C","        80","C","         7","C","","","        16","C","        23","C","       167","C","        73","C","        86","C","         0","C","  -27.5","C,0106, ","","","   142"," ,C,1230, ","  37.4"," ,C,0826, ","   30.5","C,0807, ","-0.5","C,1004","-4.5","C,1015","-4.5","C,1015","-8.5","C,1112","-13.0","C,1115","-1.5","C,0513","-4.0","C,0428","-7.0","C,0409","-7.0","C,0409","-9.0","C,0328","    4773.6","6","    4773.6","C","    900.3"," ,C","     1257"," ,C","      6.02","C","     10.41","C","      1.62","C"
"CA00611KBE0","1997","44.2333","-79.7833","252.0","EGBERT CARE, ON CA","    135.6","","     135.6","C","       146","C","        73","C","         3","C","","","        20","C","        14","C","       170","C","        80","C","        87","C","         1","C","  -28.0","C,0118, ","","","   136"," ,C,1026, ","  34.0"," ,C,0919, ","   32.5","C,0714, ","0.0","C,0927","-3.5","C,1018","-9.5","C,1113","-9.5","C,1113","-9.5","C,1113","0.0","C,0518","-2.5","C,0507","-4.5","C,0411","-7.5","C,0410","-11.0","C,0409","    4487.4","4","    4487.4","C","    756.4"," ,C","     1604"," ,C","      6.15","C","     10.90","C","      1.41","C"
"CA00611KBE0","1998","44.2333","-79.7833","252.0","EGBERT CARE, ON CA","    206.9","","     206.9","C","       135","C","        69","C","         5","C","","","        17","C","         5","C","       136","C","        45","C","       121","C","         2","C","  -21.5","C,1230, ","","","   106"," ,C,0129, ","  35.6"," ,C,0809, ","   32.5","C,0721,+","-0.5","C,1004","-2.5","C,1030","-5.0","C,1104","-7.5","C,1214","-12.0","C,1218","-0.5","C,0429","-3.0","C,0428","-5.5","C,0325","-11.0","C,0324","-11.0","C,0324","    4004.9","9","    4004.9","C","    805.6"," ,C","     1170"," ,C","      8.56","C","     13.31","C","      3.82","C"
