"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DSND","DSND_ATTRIBUTES","DSNW","DSNW_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMSD","EMSD_ATTRIBUTES","EMSN","EMSN_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES"
"FMC00914761","1988","7.35","149.2","2.1","POLOWAT, FM FM","   3705.9","","    3705.9","0","       203","0","       166","0","        32","0","        0","","         0","0","         0","0","         0","0","         0","0","       365","0","       258","0","   22.8","0,1030,+","     0"," ,0,1231,+","     0"," ,0,1231,+"," 129.3"," ,0,1004, ","   33.9","0,1128,+","","","","","   2763.4"," ,0","        0"," ,0","     28.49","0","     32.18","0","     24.79","0"
"FMC00914761","1989","7.35","149.2","2.1","POLOWAT, FM FM","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","       0.0","0","       0.0"," ","","","","","","","","","",""
"FMC00914761","1991","7.35","149.2","2.1","POLOWAT, FM FM","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","       0.0","0","       0.0"," ","","","","","","","","","",""
"FMC00914761","1992","7.35","149.2","2.1","POLOWAT, FM FM","   3628.8","","    3628.8","0","       158","0","       138","0","        24","0","        0","","         0","0","         0","0","         0","0","         0","0","       364","0","       247","0","   20.0","0,0602, ","     0"," ,0,1231,+","     0"," ,0,1231,+","  76.7"," ,0,0706, ","   35.0","0,1018, ","","","","","   2061.3"," ,0","        0"," ,0","     28.30","0","     32.23","0","     24.38","0"
"FMC00914761","1993","7.35","149.2","2.1","POLOWAT, FM FM","   3564.9","","    3564.9","0","       196","0","       186","0","        43","0","        0","","         0","0","         0","0","         0","0","         0","0","       364","0","       238","0","   22.2","0,0619,+","     0"," ,0,1231,+","     0"," ,0,1231,+"," 122.4"," ,0,0619, ","   33.9","0,1117,+","       0.0","0","       0.0","0","   3207.0"," ,0","        0"," ,0","     28.13","0","     32.06","0","     24.20","0"
"FMC00914761","1994","7.35","149.2","2.1","POLOWAT, FM FM","   3664.2","","    3664.2","0","       163","0","       151","0","        36","0","        0","","         0","0","         0","0","         0","0","         0","0","       365","0","       261","0","   21.1","0,0212, ","     0"," ,0,1231,+","     0"," ,0,1231,+"," 101.6"," ,0,0421, ","   33.9","0,1005, ","       0.0","0","       0.0","0","   2376.3"," ,0","        0"," ,0","     28.37","0","     32.18","0","     24.57","0"
"FMC00914761","1995","7.35","149.2","2.1","POLOWAT, FM FM","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","       0.0","0","       0.0","0","","","","","","","","","",""
"FMC00914761","1996","7.35","149.2","2.1","POLOWAT, FM FM","   3650.3","","    3650.3","0","       173","0","       157","0","        37","0","        0","","         0","0","         0","0","         0","0","         0","0","       365","0","       275","0","   21.1","0,0226, ","     0"," ,0,1231,+","     0"," ,0,1231,+"," 166.1"," ,0,1107, ","   35.6","0,0720, ","","","","","   2659.3"," ,0","        0"," ,0","     28.36","0","     32.30","0","     24.42","0"
"FMC00914761","1997","7.35","149.2","2.1","POLOWAT, FM FM","","","","","","","","","","","        0","","         0","0","","","","","","","","","","","","","     0"," ,0,1231,+","     0"," ,0,1231,+","","","","","       0.0","0","       0.0","0","","","        0"," ,0","","","","","",""
"FMC00914761","1998","7.35","149.2","2.1","POLOWAT, FM FM","","","","","       135","0","       107","0","        14","0","","","         0","0","","","","","","","","","","","","","","","     0"," ,0,1231,+"," 101.6"," ,0,0921, ","","","","","","","   1438.1"," ,0","        0"," ,0","","","","","",""
"FMC00914761","2001","7.35","149.2","2.1","POLOWAT, FM FM","   3145.6","","    3145.6","0","       130","0","       119","0","        23","0","        0","","         0","0","         0","0","         0","0","         0","0","       343","0","       202","0","   18.3","0,0802, ","     0"," ,0,1231,+","     0"," ,0,1231,+"," 110.7"," ,0,0505, ","   34.4","0,0320,+","","","","","   1820.1"," ,0","        0"," ,0","     27.50","0","     32.07","0","     22.93","0"
"FMC00914761","2003","7.35","149.2","2.1","POLOWAT, FM FM","   3127.0","","    3127.0","0","       149","0","       133","0","        42","0","        0","","         0","0","         0","0","         0","0","         0","0","       343","0","       208","0","   20.0","0,0527, ","     0"," ,0,1231,+","     0"," ,0,1231,+"," 127.0"," ,0,0520, ","   36.1","0,0529, ","","","","","   3031.7"," ,0","        0"," ,0","     27.45","0","     32.08","0","     22.82","0"
