"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES"
"IVM00065563","2012","6.903","-5.366","213.1","YAMOUSSOUKRO, IV","         0","S","       332","S","       220","S","   38.0","S,0327,+","     33.04","S"
"IVM00065563","2013","6.903","-5.366","213.1","YAMOUSSOUKRO, IV","         0","S","       347","S","       238","S","   39.5","S,0218,+","     33.38","S"
