"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DSNW","DSNW_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","DYFG","DYFG_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMSN","EMSN_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","FZF0","FZF0_ATTRIBUTES","FZF1","FZF1_ATTRIBUTES","FZF2","FZF2_ATTRIBUTES","FZF3","FZF3_ATTRIBUTES","FZF4","FZF4_ATTRIBUTES","FZF5","FZF5_ATTRIBUTES","FZF6","FZF6_ATTRIBUTES","FZF7","FZF7_ATTRIBUTES","FZF8","FZF8_ATTRIBUTES","FZF9","FZF9_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES"
"USC00296140","1914","33.48333","-105.73333","2499.4","NOGAL NEAR, NM US","","","","","        87","6","        61","6","         1","6","        24","6","","","","","","","","","","","","","","","   203"," ,6,1213, ","  31.2"," ,6,0723, ","","","","","","","","","","","","","","","","","","","","","","","","","","","    592.7"," ,6","     1869"," ,6","","","","","",""
"USC00296140","1915","33.48333","-105.73333","2499.4","NOGAL NEAR, NM US","","","","","        80","6","        62","6","         6","6","","","","","","","","","","","","","","","","","","","  70.1"," ,6,0130, ","","","","","","","","","","","","","","","","","","","","","","","","","","","    712.3"," ,6","","","","","","","",""
"USC00296140","1916","33.48333","-105.73333","2499.4","NOGAL NEAR, NM US","","","","","        74","6","        60","6","         7","6","","","","","","","","","","","","","","","","","","","  37.6"," ,6,0501, ","","","","","","","","","","","","","","","","","","","","","","","","","","","    711.2"," ,6","","","","","","","",""
"USC00296140","1917","33.48333","-105.73333","2499.4","NOGAL NEAR, NM US","","","","","        52","6","        41","6","         2","6","        13","6","","","","","","","","","","","","","","","   305"," ,6,0104, ","  31.0"," ,6,0812, ","","","","","","","","","","","","","","","","","","","","","","","","","","","    377.7"," ,6","     1322"," ,6","","","","","",""
"USC00296140","1918","33.48333","-105.73333","2499.4","NOGAL NEAR, NM US","","","","","        86","6","        66","6","         1","6","        25","6","","","","","","","","","","","","","","","   660"," ,6,0120, ","  32.0"," ,6,0714, ","","","","","","","","","","","","","","","","","","","","","","","","","","","    705.2"," ,6","     3060"," ,6","","","","","",""
"USC00296140","1919","33.48333","-105.73333","2499.4","NOGAL NEAR, NM US","","","","","        97","6","        68","6","         6","6","        23","6","","","","","","","","","","","","","","","   229"," ,6,0114, ","  51.1"," ,6,0916, ","","","","","","","","","","","","","","","","","","","","","","","","","","","    806.6"," ,6","     1762"," ,6","","","","","",""
"USC00296140","1921","33.48333","-105.73333","2499.4","NOGAL NEAR, NM US","     29.1","","      29.1","6","        79","6","        51","6","         7","6","        10","6","         0","6","       143","6","         2","6","       161","6","         0","6","","","  -16.7","6,1205, ","   152"," ,6,0327, ","  53.3"," ,6,0814, ","   31.7","6,0718, ","-0.6","6,1008","-2.2","6,1025","-4.4","6,1028","-6.7","6,1105","-12.8","6,1119","0.0","6,0520","-2.8","6,0429","-5.6","6,0428","-6.7","6,0416","-13.9","6,0328","","","","","    672.5"," ,6","      686"," ,6","      9.82","6","     18.06","6","      1.58","6"
"USC00296140","1922","33.48333","-105.73333","2499.4","NOGAL NEAR, NM US","     35.8","","      35.8","6","        63","6","        45","6","         2","6","","","         2","6","       176","6","         8","6","       149","6","         6","6","","","  -20.0","6,0228, ","","","  45.7"," ,6,0818, ","   33.3","6,0901,+","0.0","6,0924","-2.8","6,1008","-4.4","6,1019","-8.3","6,1027","-11.1","6,1030","0.0","6,0514","-3.9","6,0513","-5.6","6,0512","-6.7","6,0419","-10.0","6,0410","    3230.3","3","    3230.3","6","    447.3"," ,6","","","      8.65","6","     17.09","6","      0.22","6"
"USC00296140","1923","33.48333","-105.73333","2499.4","NOGAL NEAR, NM US","     19.8","","      19.8","6","        81","6","        67","6","         6","6","","","        10","6","       179","6","         6","6","       122","6","         3","6","","","  -23.3","6,1224,+","","","  34.3"," ,6,0121, ","   35.0","6,0801, ","-1.7","6,0929","-2.2","6,1010","-4.4","6,1018","-6.7","6,1021","-8.9","6,1118","-2.2","6,0501","-2.2","6,0501","-4.4","6,0423","-7.2","6,0326","-10.0","6,0325","    3579.9","9","    3579.9","6","    709.1"," ,6","","","      7.39","6","     15.35","6","     -0.56","6"
"USC00296140","1924","33.48333","-105.73333","2499.4","NOGAL NEAR, NM US","     30.1","","      30.1","6","        57","6","        34","6","         1","6","        14","6","         5","6","       195","6","        12","6","       137","6","         0","6","","","  -23.3","6,1225, ","   152"," ,6,1209,+","  46.7"," ,6,0710, ","   31.7","6,0627,+","-0.6","6,0913","-2.8","6,0922","-4.4","6,0928","-6.7","6,1022","-8.9","6,1127","-1.1","6,0601","-2.2","6,0507","-4.4","6,0425","-7.2","6,0418","-11.7","6,0331","    4082.8","8","    4082.8","6","    337.4"," ,6","      975"," ,6","      7.55","6","     15.36","6","     -0.26","6"
