"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DSNW","DSNW_ATTRIBUTES","DYFG","DYFG_ATTRIBUTES","DYTS","DYTS_ATTRIBUTES","EMSN","EMSN_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES"
"USC00291653","1909","36.16667","-105.38333","2591.4","CHACON, NM US","","","","","","","","","         1"," ","","","","","","","","","",""
"USC00291653","1910","36.16667","-105.38333","2591.4","CHACON, NM US","        52","6","        40","6","         1","6","        13","6","","","","","   267"," ,6,0409, ","  26.7"," ,6,0409, ","    335.7"," ,6","     1294"," ,6"
"USC00291653","1912","36.16667","-105.38333","2591.4","CHACON, NM US","        61","6","        57","6","         7","6","        21","6","","","","","   457"," ,6,0108, ","  39.1"," ,6,0910, ","    569.5"," ,6","     2306"," ,6"
"USC00291653","1913","36.16667","-105.38333","2591.4","CHACON, NM US","        47","6","        44","6","         7","6","","","","","","","","","  50.3"," ,6,0611, ","    561.1"," ,6","",""
"USC00291653","1914","36.16667","-105.38333","2591.4","CHACON, NM US","        43","6","        40","6","         3","6","        13","6","","","","","   229"," ,6,0321, ","  53.6"," ,6,0430, ","    547.3"," ,6","     1544"," ,6"
"USC00291653","1916","36.16667","-105.38333","2591.4","CHACON, NM US","        54","6","        54","6","         6","6","        24","6","","","","","   356"," ,6,0414, ","  33.5"," ,6,0719,+","    643.0"," ,6","     2821"," ,6"
"USC00291653","1917","36.16667","-105.38333","2591.4","CHACON, NM US","        41","6","        36","6","         3","6","        16","6","","","","","   152"," ,6,0508, ","  34.0"," ,6,0508, ","    394.8"," ,6","     1118"," ,6"
"USC00291653","1919","36.16667","-105.38333","2591.4","CHACON, NM US","        62","6","        59","6","         3","6","        11","6","","","","","   800"," ,6,0321, ","  57.4"," ,6,0321, ","    748.5"," ,6","     2794"," ,6"
"USC00291653","1920","36.16667","-105.38333","2591.4","CHACON, NM US","        59","6","        52","6","         3","6","        27","6","","","         1"," ","   203"," ,6,1212,+","  38.9"," ,6,0626, ","    521.2"," ,6","     2755"," ,6"
"USC00291653","1921","36.16667","-105.38333","2591.4","CHACON, NM US","        55","6","        52","6","         3","6","","","","","","","","","  56.4"," ,6,0704, ","    646.6"," ,6","",""
