"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DSND","DSND_ATTRIBUTES","DYFG","DYFG_ATTRIBUTES","DYTS","DYTS_ATTRIBUTES","EMSD","EMSD_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES"
"USC00368155","1958","41.5987","-78.1714","393.2","SIZERVILLE, PA US","","","","","","","","","         1"," ","         2"," ","","","","","",""
"USC00368155","1960","41.5987","-78.1714","393.2","SIZERVILLE, PA US","       143","0","        85","0","         6","0","       99","","","","","","   381"," ,0,1231, ","  58.4"," ,0,0808, ","    911.9"," ,0"
"USC00368155","1961","41.5987","-78.1714","393.2","SIZERVILLE, PA US","       149","0","        98","0","        10","0","       96","","","","","","   864"," ,0,0205,+","  57.2"," ,0,0226, ","   1108.2"," ,0"
"USC00368155","1962","41.5987","-78.1714","393.2","SIZERVILLE, PA US","       138","0","        90","0","         6","0","       97","","         2"," ","         3"," ","   508"," ,0,0307, ","  55.4"," ,0,0928, ","    916.9"," ,0"
"USC00368155","1963","41.5987","-78.1714","393.2","SIZERVILLE, PA US","","","","","","","","","","","         2"," ","","","","","",""
