"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DSND","DSND_ATTRIBUTES","DSNW","DSNW_ATTRIBUTES","EMSD","EMSD_ATTRIBUTES","EMSN","EMSN_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES"
"US1CODN0016","2003","39.6656","-104.9657","1645.9","DENVER 5.2 S, CO US","        79","N","        28","N","         3","N","       45","","        16","N","   787"," ,N,0320,+","   610"," ,N,0319, ","  63.5"," ,N,0319, ","    389.8"," ,N","     1879"," ,N"
"US1CODN0016","2004","39.6656","-104.9657","1645.9","DENVER 5.2 S, CO US","        96","N","        48","N","         2","N","       41","","        21","N","   140"," ,N,1130,+","   127"," ,N,1101, ","  53.6"," ,N,0819, ","    528.0"," ,N","     1299"," ,N"
"US1CODN0016","2005","39.6656","-104.9657","1645.9","DENVER 5.2 S, CO US","        92","N","        38","N","         3","N","","","        15","N","","","   330"," ,N,0411, ","  55.9"," ,N,0804, ","    437.1"," ,N","     1163"," ,N"
"US1CODN0016","2006","39.6656","-104.9657","1645.9","DENVER 5.2 S, CO US","        81","N","        39","N","         2","N","","","        20","N","","","   533"," ,N,1221, ","  38.1"," ,N,1221, ","    391.4"," ,N","     1759"," ,N"
"US1CODN0016","2007","39.6656","-104.9657","1645.9","DENVER 5.2 S, CO US","       102","N","        53","N","         2","N","","","        26","N","","","   178"," ,N,0329, ","  50.5"," ,N,0425, ","    493.1"," ,N","     1793"," ,N"
"US1CODN0016","2008","39.6656","-104.9657","1645.9","DENVER 5.2 S, CO US","        76","N","        38","N","         2","N","","","        16","N","","","   140"," ,N,1209, ","  38.6"," ,N,0817, ","    333.7"," ,N","     1007"," ,N"
"US1CODN0016","2009","39.6656","-104.9657","1645.9","DENVER 5.2 S, CO US","       113","N","        48","N","         5","N","","","","","","","","","  44.5"," ,N,0418, ","    589.2"," ,N","",""
"US1CODN0016","2011","39.6656","-104.9657","1645.9","DENVER 5.2 S, CO US","        87","N","        43","N","         3","N","","","","","","","","","  41.4"," ,N,0715, ","    524.5"," ,N","",""
"US1CODN0016","2014","39.6656","-104.9657","1645.9","DENVER 5.2 S, CO US","       107","N","        50","N","         3","N","","","","","","","","","  53.3"," ,N,0730, ","    539.0"," ,N","",""
"US1CODN0016","2015","39.6656","-104.9657","1645.9","DENVER 5.2 S, CO US","       127","N","        66","N","         5","N","","","","","","","","","  76.2"," ,N,0612, ","    758.5"," ,N","",""
"US1CODN0016","2016","39.6656","-104.9657","1645.9","DENVER 5.2 S, CO US","        76","N","        41","N","         3","N","","","","","","","","","  40.6"," ,N,0417, ","    430.0"," ,N","",""
"US1CODN0016","2017","39.6656","-104.9657","1645.9","DENVER 5.2 S, CO US","        81","N","        41","N","         1","N","","","","","","","","","  25.4"," ,N,0518, ","    359.5"," ,N","",""
"US1CODN0016","2019","39.6656","-104.9657","1645.9","DENVER 5.2 S, CO US","        99","N","        48","N","         1","N","","","","","","","","","  30.0"," ,N,0314, ","    470.8"," ,N","",""
"US1CODN0016","2020","39.6656","-104.9657","1645.9","DENVER 5.2 S, CO US","        66","N","        29","N","         0","N","","","","","","","","","  23.4"," ,N,0525, ","    264.9"," ,N","",""
"US1CODN0016","2023","39.6656","-104.9657","1645.9","DENVER 5.2 S, CO US","        93","N","        47","N","         2","N","","","","","","","","","  90.7"," ,N,0512, ","    520.7"," ,N","",""
