"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DSND","DSND_ATTRIBUTES","DSNW","DSNW_ATTRIBUTES","DYFG","DYFG_ATTRIBUTES","EMSD","EMSD_ATTRIBUTES","EMSN","EMSN_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES"
"USC00136391","1917","41.01667","-92.43333","198.1","OTTUMWA, IA US","","","","","","","","","","","         1"," ","","","","","","","","","",""
"USC00136391","1918","41.01667","-92.43333","198.1","OTTUMWA, IA US","","","","","","","","","","","         4"," ","","","","","","","","","",""
"USC00136391","1919","41.01667","-92.43333","198.1","OTTUMWA, IA US","        82","6","        67","6","        15","6","","","","","         1"," ","","","","","  69.6"," ,6,0315, ","   1115.2"," ,6","",""
"USC00136391","1920","41.01667","-92.43333","198.1","OTTUMWA, IA US","        75","6","        65","6","         8","6","","","","","         2"," ","","","","","  52.1"," ,6,0324, ","    755.3"," ,6","",""
"USC00136391","1922","41.01667","-92.43333","198.1","OTTUMWA, IA US","        67","6","        58","6","         7","6","","","","","","","","","","","  55.9"," ,6,0526, ","    790.1"," ,6","",""
"USC00136391","1923","41.01667","-92.43333","198.1","OTTUMWA, IA US","        67","6","        55","6","         6","6","","","","","         5"," ","","","","","  58.4"," ,6,0629, ","    708.0"," ,6","",""
"USC00136391","1924","41.01667","-92.43333","198.1","OTTUMWA, IA US","        85","6","        69","6","         8","6","","","","","         1"," ","","","","","  87.4"," ,6,0625, ","    931.6"," ,6","",""
"USC00136391","1925","41.01667","-92.43333","198.1","OTTUMWA, IA US","","","","","","","","","","","         3"," ","","","","","","","","","",""
"USC00136391","1926","41.01667","-92.43333","198.1","OTTUMWA, IA US","","","","","","","","","","","         6"," ","","","","","","","","","",""
"USC00136391","1928","41.01667","-92.43333","198.1","OTTUMWA, IA US","","","","","","","","","         4","6","         7"," ","","","    51"," ,6,1204,+","","","","","      209"," ,6"
"USC00136391","1929","41.01667","-92.43333","198.1","OTTUMWA, IA US","        87","6","        69","6","        11","6","","","         8","6","        25"," ","","","   127"," ,6,1201, ","  57.2"," ,6,0602, ","    896.2"," ,6","      426"," ,6"
"USC00136391","1930","41.01667","-92.43333","198.1","OTTUMWA, IA US","","","","","","","","","","","         3"," ","","","","","","","","","",""
"USC00136391","1931","41.01667","-92.43333","198.1","OTTUMWA, IA US","","","","","","","","","","","         3"," ","","","","","","","","","",""
"USC00136391","1932","41.01667","-92.43333","198.1","OTTUMWA, IA US","","","","","","","","","","","         2"," ","","","","","","","","","",""
"USC00136391","1933","41.01667","-92.43333","198.1","OTTUMWA, IA US","        77","6","        55","6","         4","6","","","","","         3"," ","","","","","  67.3"," ,6,0926, ","    736.5"," ,6","",""
"USC00136391","1934","41.01667","-92.43333","198.1","OTTUMWA, IA US","        88","6","        57","6","         5","6","","","","","         5"," ","","","","","  44.7"," ,6,0404, ","    650.1"," ,6","",""
"USC00136391","1935","41.01667","-92.43333","198.1","OTTUMWA, IA US","       119","6","        79","6","         5","6","","","         6","6","         9"," ","","","   102"," ,6,0307, ","  85.1"," ,6,0618, ","    939.5"," ,6","      304"," ,6"
