"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DSND","DSND_ATTRIBUTES","EMSD","EMSD_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES"
"NLE00155415","1956","53.2567","4.9731","1.0","VLIELAND 1, NL","       130","E","        63","E","         2","E","","","","","  30.3"," ,E,0824, ","    550.7"," ,E"
"NLE00155415","1957","53.2567","4.9731","1.0","VLIELAND 1, NL","       172","E","        92","E","         1","E","","","","","  31.2"," ,E,1031, ","    776.8"," ,E"
"NLE00155415","1958","53.2567","4.9731","1.0","VLIELAND 1, NL","       201","E","        87","E","         0","E","","","","","  17.9"," ,E,1007, ","    718.5"," ,E"
"NLE00155415","1959","53.2567","4.9731","1.0","VLIELAND 1, NL","       132","E","        74","E","         1","E","","","","","  34.1"," ,E,0730, ","    615.2"," ,E"
"NLE00155415","1960","53.2567","4.9731","1.0","VLIELAND 1, NL","       193","E","        97","E","         6","E","","","","","  41.0"," ,E,1203, ","    924.9"," ,E"
"NLE00155415","1961","53.2567","4.9731","1.0","VLIELAND 1, NL","       171","E","        96","E","         1","E","","","","","  36.0"," ,E,1017, ","    814.7"," ,E"
"NLE00155415","1962","53.2567","4.9731","1.0","VLIELAND 1, NL","       191","E","        85","E","         1","E","","","","","  33.2"," ,E,0726, ","    745.9"," ,E"
"NLE00155415","1963","53.2567","4.9731","1.0","VLIELAND 1, NL","       165","E","        93","E","         0","E","","","","","  23.6"," ,E,0804, ","    708.6"," ,E"
"NLE00155415","1964","53.2567","4.9731","1.0","VLIELAND 1, NL","       161","E","        73","E","         1","E","","","","","  28.0"," ,E,0423, ","    718.1"," ,E"
"NLE00155415","1965","53.2567","4.9731","1.0","VLIELAND 1, NL","       210","E","       106","E","         1","E","","","","","  45.1"," ,E,1209, ","    853.7"," ,E"
"NLE00155415","1966","53.2567","4.9731","1.0","VLIELAND 1, NL","       210","E","       104","E","         1","E","","","","","  45.3"," ,E,0618, ","    914.0"," ,E"
"NLE00155415","1967","53.2567","4.9731","1.0","VLIELAND 1, NL","       198","E","       100","E","         2","E","","","","","  35.5"," ,E,1012, ","    797.1"," ,E"
"NLE00155415","1968","53.2567","4.9731","1.0","VLIELAND 1, NL","       178","E","        92","E","         4","E","","","","","  29.8"," ,E,0922, ","    730.4"," ,E"
"NLE00155415","1969","53.2567","4.9731","1.0","VLIELAND 1, NL","       162","E","        80","E","         0","E","","","","","  19.3"," ,E,0313, ","    585.9"," ,E"
"NLE00155415","1970","53.2567","4.9731","1.0","VLIELAND 1, NL","       183","E","        85","E","         0","E","","","","","  23.6"," ,E,0912, ","    683.9"," ,E"
"NLE00155415","1971","53.2567","4.9731","1.0","VLIELAND 1, NL","       144","E","        72","E","         0","E","","","","","  22.9"," ,E,0810, ","    511.4"," ,E"
"NLE00155415","1972","53.2567","4.9731","1.0","VLIELAND 1, NL","       153","E","        73","E","         0","E","","","","","  18.5"," ,E,1208, ","    547.5"," ,E"
"NLE00155415","1973","53.2567","4.9731","1.0","VLIELAND 1, NL","       163","E","        80","E","         1","E","","","","","  36.1"," ,E,0921, ","    649.4"," ,E"
"NLE00155415","1974","53.2567","4.9731","1.0","VLIELAND 1, NL","       189","E","        97","E","         0","E","","","","","  22.0"," ,E,1003,+","    785.4"," ,E"
"NLE00155415","1975","53.2567","4.9731","1.0","VLIELAND 1, NL","       146","E","        65","E","         2","E","","","","","  33.7"," ,E,0622, ","    599.4"," ,E"
"NLE00155415","1976","53.2567","4.9731","1.0","VLIELAND 1, NL","       143","E","        68","E","         1","E","","","","","  38.3"," ,E,1130, ","    519.8"," ,E"
"NLE00155415","1977","53.2567","4.9731","1.0","VLIELAND 1, NL","       182","E","        93","E","         2","E","","","","","  31.6"," ,E,0818, ","    755.1"," ,E"
"NLE00155415","1978","53.2567","4.9731","1.0","VLIELAND 1, NL","       177","E","        85","E","         0","E","","","","","  22.1"," ,E,0929, ","    693.1"," ,E"
"NLE00155415","1979","53.2567","4.9731","1.0","VLIELAND 1, NL","       184","E","       114","E","         1","E","","","","","  41.6"," ,E,1004, ","    885.7"," ,E"
"NLE00155415","1980","53.2567","4.9731","1.0","VLIELAND 1, NL","       180","E","        90","E","         2","E","","","","","  43.6"," ,E,0708, ","    804.0"," ,E"
"NLE00155415","1981","53.2567","4.9731","1.0","VLIELAND 1, NL","       188","E","        89","E","         2","E","","","","","  28.8"," ,E,0311, ","    781.2"," ,E"
"NLE00155415","1982","53.2567","4.9731","1.0","VLIELAND 1, NL","       153","E","        90","E","         3","E","","","","","  39.8"," ,E,0715, ","    828.9"," ,E"
"NLE00155415","1983","53.2567","4.9731","1.0","VLIELAND 1, NL","       171","E","        93","E","         3","E","","","","","  33.3"," ,E,0916, ","    869.5"," ,E"
"NLE00155415","1984","53.2567","4.9731","1.0","VLIELAND 1, NL","       178","E","        98","E","         1","E","","","","","  28.6"," ,E,0922, ","    863.8"," ,E"
"NLE00155415","1985","53.2567","4.9731","1.0","VLIELAND 1, NL","       194","E","        99","E","         0","E","","","","","  24.0"," ,E,0729, ","    793.5"," ,E"
"NLE00155415","1986","53.2567","4.9731","1.0","VLIELAND 1, NL","       163","E","        90","E","         1","E","","","","","  30.1"," ,E,0728, ","    852.6"," ,E"
"NLE00155415","1987","53.2567","4.9731","1.0","VLIELAND 1, NL","       187","E","       102","E","         3","E","","","","","  36.6"," ,E,1111, ","    887.1"," ,E"
"NLE00155415","1988","53.2567","4.9731","1.0","VLIELAND 1, NL","       196","E","        97","E","         4","E","","","","","  54.4"," ,E,0713, ","    910.2"," ,E"
"NLE00155415","1989","53.2567","4.9731","1.0","VLIELAND 1, NL","       157","E","        68","E","         1","E","","","","","  40.5"," ,E,0730, ","    613.9"," ,E"
"NLE00155415","1990","53.2567","4.9731","1.0","VLIELAND 1, NL","       165","E","        87","E","         0","E","","","","","  22.5"," ,E,0511, ","    738.9"," ,E"
"NLE00155415","1991","53.2567","4.9731","1.0","VLIELAND 1, NL","       154","E","        79","E","         1","E","","","","","  26.7"," ,E,1110, ","    624.9"," ,E"
"NLE00155415","1992","53.2567","4.9731","1.0","VLIELAND 1, NL","       171","E","        90","E","         4","E","","","","","  33.2"," ,E,0820, ","    967.9"," ,E"
"NLE00155415","1993","53.2567","4.9731","1.0","VLIELAND 1, NL","       170","E","        92","E","         4","E","","","","","  58.5"," ,E,0602, ","    871.6"," ,E"
"NLE00155415","1994","53.2567","4.9731","1.0","VLIELAND 1, NL","       178","E","       109","E","         3","E","","","","","  43.8"," ,E,0914, ","    921.6"," ,E"
"NLE00155415","1995","53.2567","4.9731","1.0","VLIELAND 1, NL","       163","E","        91","E","         3","E","","","","","  32.4"," ,E,0702, ","    789.5"," ,E"
"NLE00155415","1996","53.2567","4.9731","1.0","VLIELAND 1, NL","       149","E","        67","E","         1","E","","","","","  47.8"," ,E,0827, ","    593.9"," ,E"
"NLE00155415","1997","53.2567","4.9731","1.0","VLIELAND 1, NL","       163","E","        79","E","         0","E","","","","","  24.5"," ,E,0724, ","    637.2"," ,E"
"NLE00155415","1998","53.2567","4.9731","1.0","VLIELAND 1, NL","       195","E","       112","E","         3","E","","","","","  41.1"," ,E,0914, ","    918.6"," ,E"
"NLE00155415","1999","53.2567","4.9731","1.0","VLIELAND 1, NL","       189","E","       107","E","         3","E","","","","","  49.4"," ,E,0927, ","    946.4"," ,E"
"NLE00155415","2000","53.2567","4.9731","1.0","VLIELAND 1, NL","       196","E","       111","E","         2","E","","","","","  83.8"," ,E,1029, ","   1010.3"," ,E"
"NLE00155415","2001","53.2567","4.9731","1.0","VLIELAND 1, NL","       190","E","       111","E","         0","E","","","","","  25.0"," ,E,0718, ","    893.3"," ,E"
"NLE00155415","2002","53.2567","4.9731","1.0","VLIELAND 1, NL","       172","E","        92","E","         3","E","","","","","  66.3"," ,E,0805, ","    955.2"," ,E"
"NLE00155415","2003","53.2567","4.9731","1.0","VLIELAND 1, NL","       144","E","        74","E","         0","E","","","","","  17.1"," ,E,1006, ","    558.6"," ,E"
"NLE00155415","2004","53.2567","4.9731","1.0","VLIELAND 1, NL","       178","E","        99","E","         1","E","","","","","  55.2"," ,E,0812, ","    836.7"," ,E"
"NLE00155415","2005","53.2567","4.9731","1.0","VLIELAND 1, NL","       180","E","        95","E","         2","E","","","","","  27.6"," ,E,1024, ","    762.7"," ,E"
"NLE00155415","2006","53.2567","4.9731","1.0","VLIELAND 1, NL","       168","E","        78","E","         2","E","","","","","  30.0"," ,E,0803, ","    707.8"," ,E"
"NLE00155415","2007","53.2567","4.9731","1.0","VLIELAND 1, NL","       174","E","        89","E","         3","E","","","","","  36.8"," ,E,0716, ","    804.7"," ,E"
"NLE00155415","2008","53.2567","4.9731","1.0","VLIELAND 1, NL","       180","E","       106","E","         5","E","","","","","  45.2"," ,E,0807, ","    951.4"," ,E"
"NLE00155415","2009","53.2567","4.9731","1.0","VLIELAND 1, NL","       169","E","        85","E","         1","E","","","","","  26.6"," ,E,0709, ","    694.1"," ,E"
"NLE00155415","2010","53.2567","4.9731","1.0","VLIELAND 1, NL","       163","E","        87","E","         2","E","","","","","  31.9"," ,E,0804, ","    710.8"," ,E"
"NLE00155415","2011","53.2567","4.9731","1.0","VLIELAND 1, NL","       146","E","        83","E","         1","E","","","","","  33.0"," ,E,0723, ","    653.9"," ,E"
"NLE00155415","2012","53.2567","4.9731","1.0","VLIELAND 1, NL","       193","E","       112","E","         1","E","","","","","  45.2"," ,E,0830, ","    889.3"," ,E"
"NLE00155415","2013","53.2567","4.9731","1.0","VLIELAND 1, NL","       163","E","        82","E","         2","E","","","","","  46.5"," ,E,0909, ","    708.3"," ,E"
"NLE00155415","2014","53.2567","4.9731","1.0","VLIELAND 1, NL","       184","E","       101","E","         1","E","","","","","  32.1"," ,E,1103, ","    859.2"," ,E"
"NLE00155415","2015","53.2567","4.9731","1.0","VLIELAND 1, NL","       184","E","       100","E","         2","E","","","","","  37.4"," ,E,0826, ","    829.4"," ,E"
"NLE00155415","2016","53.2567","4.9731","1.0","VLIELAND 1, NL","       176","E","        89","E","         1","E","","","","","  34.9"," ,E,1018, ","    730.0"," ,E"
"NLE00155415","2017","53.2567","4.9731","1.0","VLIELAND 1, NL","       195","E","        96","E","         2","E","        0","","     0"," ,E,1231,+","  28.0"," ,E,0907, ","    887.3"," ,E"
"NLE00155415","2018","53.2567","4.9731","1.0","VLIELAND 1, NL","       147","E","        74","E","         2","E","        0","","    20"," ,E,1216, ","  37.0"," ,E,1208, ","    646.5"," ,E"
"NLE00155415","2019","53.2567","4.9731","1.0","VLIELAND 1, NL","       188","E","        99","E","         1","E","        0","","    10"," ,E,0123, ","  41.5"," ,E,0605, ","    889.7"," ,E"
"NLE00155415","2020","53.2567","4.9731","1.0","VLIELAND 1, NL","       188","E","        91","E","         2","E","        0","","     0"," ,E,1231,+","  39.6"," ,E,1223, ","    835.1"," ,E"
"NLE00155415","2022","53.2567","4.9731","1.0","VLIELAND 1, NL","       155","E","        93","E","         2","E","        0","","     0"," ,E,1231,+","  49.7"," ,E,0817, ","    886.0"," ,E"
"NLE00155415","2023","53.2567","4.9731","1.0","VLIELAND 1, NL","       201","E","       118","E","         5","E","        0","","    10"," ,E,1201,+","  33.0"," ,E,0805, ","   1175.5"," ,E"
