"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DSND","DSND_ATTRIBUTES","DSNW","DSNW_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","DYFG","DYFG_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMSD","EMSD_ATTRIBUTES","EMSN","EMSN_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","FZF0","FZF0_ATTRIBUTES","FZF1","FZF1_ATTRIBUTES","FZF2","FZF2_ATTRIBUTES","FZF3","FZF3_ATTRIBUTES","FZF4","FZF4_ATTRIBUTES","FZF5","FZF5_ATTRIBUTES","FZF6","FZF6_ATTRIBUTES","FZF7","FZF7_ATTRIBUTES","FZF8","FZF8_ATTRIBUTES","FZF9","FZF9_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES"
"USC00058501","1950","39.09419","-106.35064","2815.1","TWIN LAKES RESERVOIR, CO US","","","","","        49","0","        31","0","         0","0","","","        15","0","","","","","","","","","","","","","","","","","   254"," ,0,1202, ","  18.5"," ,0,0416, ","","","","","","","","","","","","","","","","","","","","","","","","","","","    190.3"," ,0","     1836"," ,0","","","","","",""
"USC00058501","1951","39.09419","-106.35064","2815.1","TWIN LAKES RESERVOIR, CO US","","","","","        53","0","        31","0","         4","0","","","","","","","","","","","","","","","","","","","","","","","  33.5"," ,0,1230, ","","","","","","","","","","","","","","","","","","","","","","","","","","","    301.0"," ,0","","","","","","","",""
"USC00058501","1952","39.09419","-106.35064","2815.1","TWIN LAKES RESERVOIR, CO US","","","","","        81","0","        49","0","         0","0","","","","","","","","","","","","","","","","","","","","","","","  20.3"," ,0,0727, ","","","","","","","","","","","","","","","","","","","","","","","","","","","    310.7"," ,0","","","","","","","",""
"USC00058501","1954","39.09419","-106.35064","2815.1","TWIN LAKES RESERVOIR, CO US","","","","","","","","","","","","","","","","","","","","","","","","","         4"," ","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"USC00058501","1955","39.09419","-106.35064","2815.1","TWIN LAKES RESERVOIR, CO US","","","","","","","","","","","","","","","","","","","","","","","","","         1"," ","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"USC00058501","1956","39.09419","-106.35064","2815.1","TWIN LAKES RESERVOIR, CO US","","","","","","","","","","","","","","","","","","","","","","","","","         1"," ","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"USC00058501","1960","39.09419","-106.35064","2815.1","TWIN LAKES RESERVOIR, CO US","","","","","        72","0","        23","0","         0","0","","","","","","","","","","","","","","","","","","","","","","","  22.9"," ,0,0607, ","","","","","","","","","","","","","","","","","","","","","","","","","","","    171.2"," ,0","","","","","","","",""
"USC00058501","1961","39.09419","-106.35064","2815.1","TWIN LAKES RESERVOIR, CO US","","","","","        88","0","        39","0","         0","0","","","","","","","","","","","","","","","","","","","","","","","  18.8"," ,0,0903, ","","","","","","","","","","","","","","","","","","","","","","","","","","","    281.2"," ,0","","","","","","","",""
"USC00058501","1962","39.09419","-106.35064","2815.1","TWIN LAKES RESERVOIR, CO US","","","","","        52","0","        22","0","         0","0","","","","","","","","","","","","","","","","","","","","","","","  20.8"," ,0,0121, ","","","","","","","","","","","","","","","","","","","","","","","","","","","    157.6"," ,0","","","","","","","",""
"USC00058501","1963","39.09419","-106.35064","2815.1","TWIN LAKES RESERVOIR, CO US","","","","","        78","0","        31","0","         0","0","","","","","","","","","","","","","","","","","","","","","","","  17.8"," ,0,1021, ","","","","","","","","","","","","","","","","","","","","","","","","","","","    216.1"," ,0","","","","","","","",""
"USC00058501","1965","39.09419","-106.35064","2815.1","TWIN LAKES RESERVOIR, CO US","","","","","        85","0","        42","0","         0","0","","","","","","","","","","","","","","","","","","","","","","","  14.7"," ,0,0801, ","","","","","","","","","","","","","","","","","","","","","","","","","","","    272.4"," ,0","","","","","","","",""
"USC00058501","1966","39.09419","-106.35064","2815.1","TWIN LAKES RESERVOIR, CO US","","","","","        64","0","        26","0","         1","0","","","","","","","","","","","","","","","","","","","","","","","  32.5"," ,0,1207, ","","","","","","","","","","","","","","","","","","","","","","","","","","","    196.3"," ,0","","","","","","","",""
"USC00058501","1968","39.09419","-106.35064","2815.1","TWIN LAKES RESERVOIR, CO US","","","","","        94","0","        25","0","         0","0","","","","","","","","","","","","","","","","","","","","","","","  13.5"," ,0,0731,+","","","","","","","","","","","","","","","","","","","","","","","","","","","    214.4"," ,0","","","","","","","",""
"USC00058501","1969","39.09419","-106.35064","2815.1","TWIN LAKES RESERVOIR, CO US","","","","","        98","0","        42","0","         0","0","","","","","","","","","","","","","","","","","","","","","","","  24.6"," ,0,0507, ","","","","","","","","","","","","","","","","","","","","","","","","","","","    335.1"," ,0","","","","","","","",""
"USC00058501","1970","39.09419","-106.35064","2815.1","TWIN LAKES RESERVOIR, CO US","","","","","        97","0","        33","0","         1","0","","","","","","","","","","","","","","","","","","","","","","","  27.9"," ,0,0922, ","","","","","","","","","","","","","","","","","","","","","","","","","","","    264.3"," ,0","","","","","","","",""
"USC00058501","1971","39.09419","-106.35064","2815.1","TWIN LAKES RESERVOIR, CO US","","","","","        81","0","        31","0","         0","0","","","","","","","","","","","","","","","","","","","","","","","  12.7"," ,0,0419, ","","","","","","","","","","","","","","","","","","","","","","","    5872.8","8","    5872.8","0","    224.7"," ,0","","","","","","","",""
"USC00058501","1972","39.09419","-106.35064","2815.1","TWIN LAKES RESERVOIR, CO US","","","","","        72","0","        26","0","         0","0","","","","","","","","","","","","","","","","","","","","","","","  12.4"," ,0,0506, ","","","","","","","","","","","","","","","","","","","","","","","","","","","    173.3"," ,0","","","","","","","",""
"USC00058501","1973","39.09419","-106.35064","2815.1","TWIN LAKES RESERVOIR, CO US","","","","","        73","0","        24","0","         0","0","","","","","        56","0","       280","0","","","","","","","","","  -31.1","0,0102, ","","","","","  18.3"," ,0,0713, ","","","0.0","0,0803","-2.2","0,0805","-7.8","0,0903","-7.8","0,0903","-8.9","0,0917","-1.1","0,0722","-4.4","0,0628","-4.4","0,0628","-8.3","0,0620","-9.4","0,0618","","","","","    189.1"," ,0","","","","","","","     -7.89","0"
"USC00058501","1974","39.09419","-106.35064","2815.1","TWIN LAKES RESERVOIR, CO US","      0.0","","       0.0","0","        73","0","        25","0","         0","0","","","","","        52","0","       281","0","        65","0","        55","0","         0","0","","","  -40.0","0,0103, ","","","","","  10.7"," ,0,1012, ","   25.6","0,0629,+","0.0","0,0811","-3.9","0,0904","-8.3","0,0930","-8.3","0,0930","-10.0","0,1031","-1.7","0,0628","-4.4","0,0621","-4.4","0,0621","-7.8","0,0612","-10.0","0,0604","","","","","    165.7"," ,0","","","      0.98","0","      9.67","0","     -7.71","0"
"USC00058501","1977","39.09419","-106.35064","2815.1","TWIN LAKES RESERVOIR, CO US","      0.0","","       0.0","0","","","","","","","","","","","        44","0","       276","0","        74","0","        72","0","         0","0","","","  -32.2","0,0226, ","","","","","","","   25.6","0,0718,+","0.0","0,0801","-3.3","0,0828","-4.4","0,0918","-6.7","0,0924","-9.4","0,1002","0.0","0,0731","-2.2","0,0622","-5.0","0,0528","-6.7","0,0522","-11.1","0,0414","    6091.4","4","    6091.4","0","","","","","      1.98","0","     10.57","0","     -6.62","0"
"USC00058501","1978","39.09419","-106.35064","2815.1","TWIN LAKES RESERVOIR, CO US","","","","","        59","0","        25","0","         0","0","","","","","","","","","","","","","","","","","","","","","","","  14.0"," ,0,0410, ","","","","","","","","","","","","","","","","","","","","","","","","","","","    168.0"," ,0","","","","","","","",""
