"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","DYFG","DYFG_ATTRIBUTES","DYTS","DYTS_ATTRIBUTES"
"USC00252147","2002","41.4158","-103.2341","1403.9","DALTON 13 W, NE US","         1"," ","",""
"USC00252147","2003","41.4158","-103.2341","1403.9","DALTON 13 W, NE US","        19"," ","         5"," "
