"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DSND","DSND_ATTRIBUTES","DSNW","DSNW_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","DYFG","DYFG_ATTRIBUTES","DYTS","DYTS_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMSD","EMSD_ATTRIBUTES","EMSN","EMSN_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","FZF0","FZF0_ATTRIBUTES","FZF1","FZF1_ATTRIBUTES","FZF2","FZF2_ATTRIBUTES","FZF3","FZF3_ATTRIBUTES","FZF4","FZF4_ATTRIBUTES","FZF5","FZF5_ATTRIBUTES","FZF6","FZF6_ATTRIBUTES","FZF7","FZF7_ATTRIBUTES","FZF8","FZF8_ATTRIBUTES","FZF9","FZF9_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HN01","HN01_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","HX01","HX01_ATTRIBUTES","LN01","LN01_ATTRIBUTES","LX01","LX01_ATTRIBUTES","MN01","MN01_ATTRIBUTES","MX01","MX01_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES"
"USC00381645","1999","34.72709","-80.03754","62.5","CHESTERFIELD 3 E, SC US","","","","","","","","","","","","","","","","","","","","","","","","","","","         3"," ","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"USC00381645","2000","34.72709","-80.03754","62.5","CHESTERFIELD 3 E, SC US","    964.8","","     964.8","0","       113","0","        73","0","        11","0","       13","","         2","0","         0","0","        91","0","         0","0","       244","0","        72","0","         1"," ","         3"," ","  -11.1","0,0127, ","   178"," ,0,0126,+","   178"," ,0,0125, ","  80.5"," ,0,0125, ","   37.8","0,0819,+","0.0","0,1009","-2.8","0,1115","-9.4","0,1122","-9.4","0,1122","-9.4","0,1122","0.0","0,0405","-3.3","0,0314","-6.7","0,0206","-6.7","0,0206","-10.6","0,0128","    1573.5","5","","","    1573.5","0","","","","","","","","","","","   1156.4"," ,0","      203"," ,0","     16.08","0","     23.65","0","      8.51","0"
"USC00381645","2001","34.72709","-80.03754","62.5","CHESTERFIELD 3 E, SC US","   1011.3","","    1011.3","0","       108","0","        59","0","         6","0","        0","","         0","0","         0","0","        72","0","         0","0","       257","0","        81","0","","","","","  -11.1","0,0104,+","     0"," ,0,1231,+","     0"," ,0,1231,+","  40.4"," ,0,0904, ","   37.8","0,0818,+","-1.1","0,1018","-2.8","0,1027","-5.0","0,1122","-7.8","0,1227","","","-1.7","0,0419","-3.3","0,0329","-5.0","0,0328","-6.7","0,0128","-8.9","0,0105","    1792.8","8","","","    1792.8","0","","","","","","","","","","","    743.4"," ,0","        0"," ,0","     16.92","0","     24.76","0","      9.07","0"
"USC00381645","2002","34.72709","-80.03754","62.5","CHESTERFIELD 3 E, SC US","   1253.2","","    1253.2","0","       115","0","        76","0","        13","0","        3","","         2","0","         0","0","        80","0","         1","0","       229","0","       103","0","","","","","  -12.2","0,0105, ","   178"," ,0,0104, ","   114"," ,0,0103, ","  44.5"," ,0,1112, ","   40.6","0,0825, ","0.0","0,1102","-3.3","0,1123","-4.4","0,1128","-7.8","0,1129","","","-1.1","0,0407","-5.0","0,0323","-5.0","0,0323","-9.4","0,0305","-9.4","0,0305","    1410.1","1","","","    1410.1","0","","","","","","","","","","","   1107.6"," ,0","      178"," ,0","     17.36","0","     24.57","0","     10.15","0"
"USC00381645","2003","34.72709","-80.03754","62.5","CHESTERFIELD 3 E, SC US","","","","","       129","0","        97","0","        13","0","        0","","         1","0","         0","0","        62","0","","","","","","","","","","","  -11.7","0,0124,+","     0","T,0,0125, ","    51"," ,0,0123, ","  70.9"," ,0,0811, ","","","-3.3","0,1114","-3.3","0,1114","-4.4","0,1207","-6.7","0,1226","","","-1.7","0,0401","-2.2","0,0308","-6.7","0,0213","-6.7","0,0213","-11.1","0,0125","    1673.6","6","","","    1673.6","0","","","","","","","","","","","   1404.3"," ,0","       51"," ,0","","","","","      9.73","0"
"USC00381645","2005","34.72709","-80.03754","62.5","CHESTERFIELD 3 E, SC US","","","","","       103","0","        68","0","        12","0","","","         0","0","         0","0","        68","0","","","","","","","","","","","  -12.2","0,0124,+","","","     0"," ,0,1231,+","  97.0"," ,0,0702, ","","","0.0","0,1027","-2.2","0,1111","-6.1","0,1119","-8.3","0,1222","-8.9","0,1223","0.0","0,0425","-2.2","0,0310","-5.0","0,0308","-6.7","0,0303","-12.2","0,0124","","","","","","","","","","","","","","","","","   1275.6"," ,0","        0"," ,0","","","","","     10.14","0"
"USC00381645","2006","34.72709","-80.03754","62.5","CHESTERFIELD 3 E, SC US","","","","","        96","0","        73","0","        12","0","        0","","         0","0","","","","","","","","","","","","","","","","","     0","T,0,0213,+","     0","T,0,0213,+"," 112.8"," ,0,1122, ","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","   1097.9"," ,0","        0","T,0","","","","","",""
"USC00381645","2007","34.72709","-80.03754","62.5","CHESTERFIELD 3 E, SC US","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","    1324.7","7","","","    1324.7","0","","","","","","","","","","","","","","","","","","","",""
"USC00381645","2008","34.72709","-80.03754","62.5","CHESTERFIELD 3 E, SC US","","","","","","","","","","","","","","","","","","","","","","","","","","","         5"," ","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"USC00381645","2009","34.72709","-80.03754","62.5","CHESTERFIELD 3 E, SC US","    980.6","","     980.6","0","       125","0","        76","0","        15","0","        0","","         0","0","         0","0","        61","0","         2","0","       213","0","        65","0","","","","","  -12.8","0,0117, ","     0","T,0,0206,+","    10"," ,0,0121, ","  78.7"," ,0,1111, ","   37.2","0,0811, ","-1.1","0,1106","-2.8","0,1128","-4.4","0,1217","","","","","-1.1","0,0408","-5.0","0,0305","-5.0","0,0305","-8.3","0,0304","-8.9","0,0303","    1653.6","6","","","    1653.6","0","","","","","","","","","","","   1178.6"," ,0","       15"," ,0","     16.44","0","     22.78","0","     10.09","0"
