"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","DYTS","DYTS_ATTRIBUTES"
"USC00331574","1965","39.2","-84.61667","271.0","CINCINNATI WHITE OAK, OH US","        71"," "
"USC00331574","1966","39.2","-84.61667","271.0","CINCINNATI WHITE OAK, OH US","        38"," "
"USC00331574","1967","39.2","-84.61667","271.0","CINCINNATI WHITE OAK, OH US","        45"," "
"USC00331574","1968","39.2","-84.61667","271.0","CINCINNATI WHITE OAK, OH US","         1"," "
