"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","FZF0","FZF0_ATTRIBUTES","FZF1","FZF1_ATTRIBUTES","FZF2","FZF2_ATTRIBUTES","FZF3","FZF3_ATTRIBUTES","FZF5","FZF5_ATTRIBUTES","FZF6","FZF6_ATTRIBUTES","FZF7","FZF7_ATTRIBUTES","FZF8","FZF8_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES"
"USR0000TMCF","2001","29.7","-94.1167","1.5","MCFADDEN TEXAS, TX US","   1561.3","","    1561.3","U","         0","U","        10","U","         0","U","       277","U","        74","U","   -3.9","U,1227,+","   35.6","U,0805,+","-1.7","U,1226","-3.9","U,1227","","","","","-1.1","U,0121","-2.2","U,0104","","","","","","","","","     20.55","U","     25.34","U","     15.76","U"
"USR0000TMCF","2002","29.7","-94.1167","1.5","MCFADDEN TEXAS, TX US","   1636.2","","    1636.2","U","         0","U","        13","U","         0","U","       269","U","        42","U","   -5.0","U,0103, ","   36.1","U,0712,+","","","","","","","","","0.0","U,0305","-4.4","U,0304","-4.4","U,0304","","","     751.6","6","     751.6","U","     20.57","U","     24.91","U","     16.22","U"
"USR0000TMCF","2003","29.7","-94.1167","1.5","MCFADDEN TEXAS, TX US","   1612.4","","    1612.4","U","         0","U","        10","U","         0","U","       273","U","        71","U","   -3.9","U,0124, ","   38.3","U,0813, ","-0.6","U,1129","","","","","","","0.0","U,0217","-3.9","U,0124","","","","","     780.2","2","     780.2","U","     20.49","U","     25.29","U","     15.68","U"
"USR0000TMCF","2004","29.7","-94.1167","1.5","MCFADDEN TEXAS, TX US","   1651.8","","    1651.8","U","         0","U","         7","U","         0","U","       272","U","        69","U","   -2.2","U,1226, ","   36.7","U,0916, ","-0.6","U,1215","-2.2","U,1226","","","","","-1.1","U,0128","","","","","","","     679.5","5","     679.5","U","     20.93","U","     25.53","U","     16.32","U"
"USR0000TMCF","2005","29.7","-94.1167","1.5","MCFADDEN TEXAS, TX US","   1609.0","","    1609.0","U","         0","U","         1","U","         0","U","       271","U","        96","U","   -0.6","U,0124, ","   38.3","U,0926, ","","","","","","","","","-0.6","U,0124","","","","","","","     667.0","0","     667.0","U","     20.73","U","     25.60","U","     15.85","U"
"USR0000TMCF","2006","29.7","-94.1167","1.5","MCFADDEN TEXAS, TX US","   1633.6","","    1633.6","U","         0","U","         8","U","         0","U","       283","U","        68","U","   -2.8","U,0212, ","   36.1","U,0817, ","0.0","U,1121","","","","","","","-2.8","U,0212","-2.8","U,0212","","","","","     674.3","3","     674.3","U","     21.02","U","     25.67","U","     16.37","U"
"USR0000TMCF","2008","29.7","-94.1167","1.5","MCFADDEN TEXAS, TX US","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","     689.4","4","     689.4","U","","","","","",""
"USR0000TMCF","2009","29.7","-94.1167","1.5","MCFADDEN TEXAS, TX US","   1692.1","","    1692.1","U","         0","U","         7","U","         0","U","       271","U","        76","U","   -1.7","U,1205, ","   36.1","U,0625,+","0.0","U,1204","","","","","","","0.0","U,0129","","","","","","","","","","","     20.96","U","     25.25","U","     16.67","U"
"USR0000TMCF","2011","29.7","-94.1167","1.5","MCFADDEN TEXAS, TX US","   1734.8","","    1734.8","U","         0","U","        18","U","         0","U","       272","U","        91","U","   -5.6","U,0202, ","   38.3","U,0827, ","0.0","U,1104","-2.8","U,1208","","","","","-1.7","U,0213","-2.8","U,0212","-5.0","U,0205","","","     823.5","5","     823.5","U","     20.79","U","     25.61","U","     15.98","U"
"USR0000TMCF","2012","29.7","-94.1167","1.5","MCFADDEN TEXAS, TX US","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","     571.9","9","     571.9","U","","","","","",""
"USR0000TMCF","2013","29.7","-94.1167","1.5","MCFADDEN TEXAS, TX US","   1557.5","","    1557.5","U","         0","U","         2","U","         0","U","       260","U","        79","U","   -0.6","U,1224, ","   37.2","U,0629, ","0.0","U,1129","","","","","","","","","","","","","","","","","","","     20.30","U","     24.69","U","     15.90","U"
"USR0000TMCF","2014","29.7","-94.1167","1.5","MCFADDEN TEXAS, TX US","","","","","         0","U","        11","U","","","","","","","   -5.6","U,0107, ","","","0.0","U,1114","","","","","","","-1.7","U,0213","-3.9","U,0130","-5.6","U,0107","","","","","","","","","","","     15.54","U"
"USR0000TMCF","2015","29.7","-94.1167","1.5","MCFADDEN TEXAS, TX US","","","","","         0","U","         3","U","         0","U","       277","U","        72","U","   -2.8","U,0108, ","   37.2","U,0811,+","","","","","","","","","-1.7","U,0306","-2.8","U,0108","","","","","     769.0","0","     769.0","U","     21.20","U","     25.63","U","     16.78","U"
"USR0000TMCF","2016","29.7","-94.1167","1.5","MCFADDEN TEXAS, TX US","   1823.6","","    1823.6","U","         0","U","         4","U","         0","U","       299","U","        70","U","    0.0","U,1219,+","   35.6","U,0901, ","0.0","U,1219","","","","","","","0.0","U,0207","","","","","","","","","","","     21.80","U","     25.89","U","     17.72","U"
"USR0000TMCF","2017","29.7","-94.1167","1.5","MCFADDEN TEXAS, TX US","   1746.9","","    1746.9","U","         0","U","         5","U","         0","U","       311","U","        41","U","   -3.3","U,0108,+","   34.4","U,0730,+","-0.6","U,1208","","","","","","","-3.3","U,0108","-3.3","U,0108","","","","","     351.4","4","     351.4","U","     21.86","U","     26.05","U","     17.67","U"
"USR0000TMCF","2018","29.7","-94.1167","1.5","MCFADDEN TEXAS, TX US","   1744.3","","    1744.3","U","         0","U","        12","U","         0","U","       272","U","        82","U","   -6.7","U,0117, ","   36.1","U,0726, ","-0.6","U,1115","","","","","","","-5.0","U,0118","-5.0","U,0118","-5.0","U,0118","-6.7","U,0117","     679.1","1","     679.1","U","     21.10","U","     25.43","U","     16.76","U"
"USR0000TMCF","2019","29.7","-94.1167","1.5","MCFADDEN TEXAS, TX US","   1703.4","","    1703.4","U","         0","U","         6","U","         0","U","       276","U","        68","U","   -1.7","U,1113, ","   35.6","U,0814, ","-1.7","U,1113","","","","","","","0.0","U,0306","","","","","","","     699.6","6","     699.6","U","     21.00","U","     25.46","U","     16.54","U"
"USR0000TMCF","2020","29.7","-94.1167","1.5","MCFADDEN TEXAS, TX US","   1691.8","","    1691.8","U","         0","U","         0","U","         0","U","       284","U","        57","U","    0.6","U,1217,+","   35.6","U,0816, ","","","","","","","","","","","","","","","","","     591.8","8","     591.8","U","     21.48","U","     25.64","U","     17.31","U"
"USR0000TMCF","2022","29.7","-94.1167","1.5","MCFADDEN TEXAS, TX US","   1762.0","","    1762.0","U","         0","U","        16","U","         1","U","       278","U","        92","U","   -8.3","U,1223, ","   35.6","U,0922,+","-4.4","U,1222","-4.4","U,1222","-4.4","U,1222","-8.3","U,1223","0.0","U,0312","-2.2","U,0213","","","","","","","","","     20.84","U","     25.49","U","     16.19","U"
"USR0000TMCF","2023","29.7","-94.1167","1.5","MCFADDEN TEXAS, TX US","   1868.7","","    1868.7","U","         0","U","         0","U","         0","U","       280","U","       111","U","    0.6","U,1229, ","   41.7","U,0827, ","","","","","","","","","","","","","","","","","     607.4","4","     607.4","U","     21.91","U","     26.40","U","     17.43","U"
"USR0000TMCF","2024","29.7","-94.1167","1.5","MCFADDEN TEXAS, TX US","   1907.7","","    1907.7","U","         0","U","         4","U","         0","U","       300","U","        80","U","   -6.1","U,0117, ","   36.7","U,0820, ","","","","","","","","","-0.6","U,0120","-6.1","U,0117","-6.1","U,0117","","","     572.9","9","     572.9","U","     22.19","U","     26.51","U","     17.87","U"
