"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","FZF0","FZF0_ATTRIBUTES","FZF1","FZF1_ATTRIBUTES","FZF2","FZF2_ATTRIBUTES","FZF5","FZF5_ATTRIBUTES","FZF6","FZF6_ATTRIBUTES","FZF7","FZF7_ATTRIBUTES","FZF8","FZF8_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES"
"TU000017040","1939","41.0331","40.5167","9.0","RIZE, TU","    492.5","","     492.5","G","         0","G","         2","G","         0","G","       161","G","         0","G","   -1.6","G,0308, ","   31.2","G,0506, ","","","","","","","-1.6","G,0308","","","","","","","    1611.5","5","    1611.5","G","     15.28","G","     18.53","G","     12.04","G"
"TU000017040","1940","41.0331","40.5167","9.0","RIZE, TU","    501.1","","     501.1","G","         0","G","        19","G","         0","G","       152","G","         0","G","   -3.4","G,0113, ","   32.0","G,0601, ","","","","","","","-0.3","G,0325","-2.5","G,0311","","","","","    1741.2","2","    1741.2","G","     15.05","G","     18.19","G","     11.90","G"
"TU000017040","1942","41.0331","40.5167","9.0","RIZE, TU","    418.9","","     418.9","G","         0","G","        17","G","         2","G","       135","G","         1","G","   -4.8","G,0126, ","   35.0","G,0523, ","","","","","","","-2.4","G,0325","-2.4","G,0325","-4.8","G,0126","","","    2212.9","9","    2212.9","G","     14.15","G","     17.07","G","     11.23","G"
"TU000017040","1943","41.0331","40.5167","9.0","RIZE, TU","    386.9","","     386.9","G","         0","G","         4","G","         0","G","       145","G","         0","G","   -3.5","G,0307, ","   30.9","G,0509, ","","","","","","","-3.5","G,0307","-3.5","G,0307","","","","","    1869.1","1","    1869.1","G","     14.53","G","     17.55","G","     11.51","G"
"TU000017040","1944","41.0331","40.5167","9.0","RIZE, TU","    399.2","","     399.2","G","         0","G","         5","G","         0","G","       147","G","         1","G","   -1.6","G,0117, ","   32.2","G,0501, ","","","","","","","-0.2","G,0226","","","","","","","    1484.7","7","    1484.7","G","     15.28","G","     18.41","G","     12.15","G"
"TU000017040","1945","41.0331","40.5167","9.0","RIZE, TU","    402.2","","     402.2","G","         0","G","         8","G","         0","G","       127","G","         2","G","   -3.2","G,0225, ","   32.9","G,0527, ","","","","","","","-0.8","G,0322","-3.2","G,0225","","","","","    1750.3","3","    1750.3","G","     14.07","G","     17.19","G","     10.96","G"
"TU000017040","1946","41.0331","40.5167","9.0","RIZE, TU","    527.9","","     527.9","G","         0","G","        13","G","         0","G","       142","G","         0","G","   -2.2","G,0123, ","   30.4","G,1119, ","0.0","G,1219","","","","","-1.3","G,0221","-2.2","G,0123","","","","","    1844.7","7","    1844.7","G","     14.85","G","     17.94","G","     11.76","G"
"TU000017040","1947","41.0331","40.5167","9.0","RIZE, TU","    444.7","","     444.7","G","         0","G","        11","G","         0","G","       158","G","         1","G","   -5.2","G,0203, ","   33.5","G,0829, ","-1.0","G,1225","-3.4","G,1227","","","-3.6","G,0204","-3.6","G,0204","-5.2","G,0203","","","    1595.9","9","    1595.9","G","     15.39","G","     18.72","G","     12.07","G"
"TU000017040","1948","41.0331","40.5167","9.0","RIZE, TU","    425.9","","     425.9","G","         0","G","        15","G","         0","G","       134","G","         0","G","   -2.8","G,1228, ","   32.0","G,0708,+","0.0","G,1223","-2.8","G,1228","","","-0.4","G,0315","","","","","","","    1626.2","2","    1626.2","G","     14.17","G","     17.39","G","     10.95","G"
"TU000017040","1949","41.0331","40.5167","9.0","RIZE, TU","    372.3","","     372.3","G","         0","G","        15","G","         2","G","       143","G","         3","G","   -6.0","G,0209, ","   34.5","G,0605, ","","","","","","","0.0","G,0315","-2.6","G,0216","-6.0","G,0209","","","    2220.7","7","    2220.7","G","     13.97","G","     17.34","G","     10.61","G"
"TU000017040","1950","41.0331","40.5167","9.0","RIZE, TU","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","    1770.3","3","    1770.3","G","","","","","",""
"TU000017040","1951","41.0331","40.5167","9.0","RIZE, TU","    453.3","","     453.3","G","         0","G","         2","G","         0","G","       132","G","         0","G","   -1.6","G,0124, ","   30.3","G,0826, ","","","","","","","-1.6","G,0124","","","","","","","","","","","     14.84","G","     18.26","G","     11.43","G"
"TU000017040","1952","41.0331","40.5167","9.0","RIZE, TU","    445.0","","     445.0","G","         0","G","         3","G","         0","G","       152","G","         0","G","   -1.0","G,0305, ","   32.1","G,0403, ","","","","","","","-1.0","G,0305","","","","","","","    2004.6","6","    2004.6","G","     14.92","G","     18.37","G","     11.47","G"
"TU000017040","1953","41.0331","40.5167","9.0","RIZE, TU","    399.0","","     399.0","G","         0","G","        14","G","         0","G","       136","G","         0","G","   -4.8","G,1128, ","   28.3","G,0804, ","-0.2","G,1126","-2.6","G,1127","-4.8","G,1128","-0.8","G,0314","","","","","","","    1648.5","5","    1648.5","G","     13.78","G","     16.84","G","     10.73","G"
"TU000017040","1954","41.0331","40.5167","9.0","RIZE, TU","    504.5","","     504.5","G","         0","G","        18","G","         0","G","       146","G","         0","G","   -5.6","G,0129, ","   29.7","G,0704, ","","","","","","","-0.1","G,0301","-2.2","G,0206","-5.6","G,0129","","","    2283.9","9","    2283.9","G","     14.53","G","     17.67","G","     11.40","G"
"TU000017040","1955","41.0331","40.5167","9.0","RIZE, TU","    433.1","","     433.1","G","         0","G","         3","G","         0","G","       157","G","         0","G","   -1.4","G,1202, ","   28.4","G,0805,+","-0.3","G,1201","","","","","","","","","","","","","    1448.0","0","    1448.0","G","     15.29","G","     18.61","G","     11.97","G"
"TU000017040","1956","41.0331","40.5167","9.0","RIZE, TU","    309.9","","     309.9","G","         0","G","        19","G","         0","G","       112","G","         0","G","   -5.1","G,0131, ","   30.2","G,0623, ","-0.3","G,1110","-2.2","G,1211","","","-1.2","G,0401","-3.7","G,0330","-5.1","G,0131","","","    1885.5","5","    1885.5","G","     13.14","G","     16.78","G","      9.49","G"
"TU000017040","1957","41.0331","40.5167","9.0","RIZE, TU","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","    2125.6","6","    2125.6","G","","","","","",""
"TU000017040","1958","41.0331","40.5167","9.0","RIZE, TU","    319.4","","     319.4","G","         0","G","        11","G","         0","G","       126","G","         1","G","   -2.5","G,0201, ","   32.4","G,0629, ","-0.5","G,1129","","","","","0.0","G,0327","-2.5","G,0201","","","","","","","","","     14.28","G","     17.83","G","     10.73","G"
"TU000017040","1959","41.0331","40.5167","9.0","RIZE, TU","    320.4","","     320.4","G","         0","G","        17","G","         0","G","       112","G","         0","G","   -4.6","G,0213, ","   28.6","G,0726,+","","","","","","","-0.7","G,0308","-3.1","G,0226","-4.6","G,0213","","","    2045.5","5","    2045.5","G","     13.37","G","     16.64","G","     10.10","G"
"TU000017040","1960","41.0331","40.5167","9.0","RIZE, TU","    261.2","","     261.2","G","         0","G","        10","G","         0","G","       135","G","         0","G","   -5.8","G,0206, ","   29.8","G,0521, ","","","","","","","-0.3","G,0312","-3.1","G,0211","-5.8","G,0206","","","    2031.1","1","    2031.1","G","     14.31","G","     17.82","G","     10.80","G"
"TU000017040","1961","41.0331","40.5167","9.0","RIZE, TU","    357.9","","     357.9","G","         0","G","        11","G","         0","G","       136","G","         0","G","   -3.6","G,0123, ","   31.6","G,0818, ","-0.3","G,1224","","","","","-0.7","G,0303","-2.2","G,0124","","","","","    1623.5","5","    1623.5","G","     14.48","G","     17.90","G","     11.06","G"
"TU000017040","1962","41.0331","40.5167","9.0","RIZE, TU","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","    1644.3","3","    1644.3","G","","","","","",""
"TU000017040","1963","41.0331","40.5167","9.0","RIZE, TU","    390.4","","     390.4","G","         0","G","        10","G","         0","G","       142","G","         0","G","   -7.0","G,0319, ","   29.4","G,0823, ","0.0","G,1225","","","","","-4.1","G,0320","-4.1","G,0320","-7.0","G,0319","-7.0","G,0319","","","","","     14.54","G","     17.87","G","     11.20","G"
"TU000017040","1964","41.0331","40.5167","9.0","RIZE, TU","    282.2","","     282.2","G","         0","G","        18","G","         1","G","       132","G","         0","G","   -4.5","G,0130, ","   28.3","G,0923, ","0.0","G,1225","","","","","-1.4","G,0213","-3.6","G,0210","-4.5","G,0130","","","    1995.1","1","    1995.1","G","     13.55","G","     17.00","G","     10.11","G"
"TU000017040","1965","41.0331","40.5167","9.0","RIZE, TU","    322.8","","     322.8","G","         0","G","         8","G","         0","G","       148","G","         1","G","   -1.6","G,0110, ","   32.5","G,0428, ","","","","","","","-0.3","G,0405","","","","","","","    1891.1","1","    1891.1","G","     13.89","G","     17.63","G","     10.14","G"
"TU000017040","1966","41.0331","40.5167","9.0","RIZE, TU","    414.6","","     414.6","G","         0","G","         0","G","         0","G","       158","G","         0","G","    0.4","G,0206, ","   31.3","G,0604, ","","","","","","","","","","","","","","","    1551.7","7","    1551.7","G","     15.87","G","     19.46","G","     12.29","G"
"TU000017040","1967","41.0331","40.5167","9.0","RIZE, TU","    297.0","","     297.0","G","         0","G","        11","G","         0","G","       128","G","         0","G","   -3.7","G,0203, ","   28.6","G,0522, ","-2.5","G,1223","-2.5","G,1223","","","-0.4","G,0220","-3.7","G,0203","","","","","    1818.9","9","    1818.9","G","     13.66","G","     17.15","G","     10.18","G"
"TU000017040","1968","41.0331","40.5167","9.0","RIZE, TU","    291.4","","     291.4","G","         0","G","         9","G","         0","G","       135","G","         0","G","   -2.6","G,0315, ","   31.4","G,0814, ","","","","","","","-0.7","G,0316","-2.6","G,0315","","","","","    1757.7","7","    1757.7","G","     14.41","G","     17.87","G","     10.94","G"
"TU000017040","1969","41.0331","40.5167","9.0","RIZE, TU","    334.4","","     334.4","G","         0","G","         3","G","         0","G","       128","G","         3","G","   -0.4","G,0214, ","   33.0","G,0605, ","","","","","","","-0.4","G,0214","","","","","","","    1848.9","9","    1848.9","G","     13.83","G","     17.45","G","     10.21","G"
"TU000017040","1970","41.0331","40.5167","9.0","RIZE, TU","    393.4","","     393.4","G","         0","G","         1","G","         0","G","       140","G","         0","G","    0.0","G,0220, ","   31.2","G,0512, ","","","","","","","0.0","G,0220","","","","","","","    1583.6","6","    1583.6","G","     14.98","G","     18.68","G","     11.27","G"
"TU000017040","1971","41.0331","40.5167","9.0","RIZE, TU","    422.7","","     422.7","G","         0","G","         6","G","         0","G","       137","G","         0","G","   -5.5","G,0214, ","   29.8","G,0731,+","","","","","","","-5.5","G,0214","-5.5","G,0214","-5.5","G,0214","","","    1730.1","1","    1730.1","G","     14.73","G","     18.13","G","     11.33","G"
"TU000017040","1972","41.0331","40.5167","9.0","RIZE, TU","    508.6","","     508.6","G","         0","G","        18","G","         0","G","       154","G","         0","G","   -3.9","G,0116, ","   30.9","G,0620, ","","","","","","","-1.0","G,0315","-3.6","G,0121","","","","","    1941.0","0","    1941.0","G","     14.37","G","     17.73","G","     11.00","G"
"TU000017040","1973","41.0331","40.5167","9.0","RIZE, TU","    314.9","","     314.9","G","         0","G","        11","G","         0","G","       135","G","         1","G","   -2.1","G,0115, ","   33.4","G,1023, ","0.0","G,1212","","","","","-2.0","G,0118","","","","","","","    1921.9","9","    1921.9","G","     13.72","G","     17.18","G","     10.25","G"
"TU000017040","1974","41.0331","40.5167","9.0","RIZE, TU","    318.4","","     318.4","G","         0","G","         5","G","         0","G","       152","G","         0","G","   -1.0","G,0125, ","   31.9","G,0701, ","","","","","","","-0.5","G,0205","","","","","","","    2059.1","1","    2059.1","G","     14.15","G","     17.62","G","     10.67","G"
"TU000017040","1975","41.0331","40.5167","9.0","RIZE, TU","    480.7","","     480.7","G","         0","G","         7","G","         0","G","       150","G","         0","G","   -2.4","G,0211, ","   30.6","G,0703, ","-0.5","G,1214","","","","","-0.4","G,0212","-2.4","G,0211","","","","","    1612.2","2","    1612.2","G","     14.70","G","     18.32","G","     11.08","G"
"TU000017040","1976","41.0331","40.5167","9.0","RIZE, TU","    261.0","","     261.0","G","         0","G","        14","G","         0","G","       128","G","         0","G","   -3.7","G,0302,+","   28.6","G,0730, ","","","","","","","-0.5","G,0312","-3.7","G,0302","","","","","    2121.8","8","    2121.8","G","     13.56","G","     16.86","G","     10.26","G"
"TU000017040","1977","41.0331","40.5167","9.0","RIZE, TU","    369.4","","     369.4","G","         0","G","         2","G","         0","G","       128","G","         0","G","   -1.0","G,0125, ","   30.4","G,0824, ","-0.6","G,1225","","","","","-1.0","G,0125","","","","","","","    1733.5","5","    1733.5","G","     14.11","G","     17.61","G","     10.60","G"
"TU000017040","1978","41.0331","40.5167","9.0","RIZE, TU","    259.9","","     259.9","G","         0","G","         5","G","         0","G","       132","G","         0","G","   -1.2","G,0223, ","   29.0","G,0615, ","","","","","","","-1.0","G,0224","","","","","","","    1884.3","3","    1884.3","G","     14.07","G","     17.67","G","     10.48","G"
"TU000017040","1979","41.0331","40.5167","9.0","RIZE, TU","    430.0","","     430.0","G","         0","G","         7","G","         0","G","       153","G","         2","G","   -1.4","G,0111, ","   33.2","G,0403, ","","","","","","","0.0","G,0302","","","","","","","    1676.2","2","    1676.2","G","     15.03","G","     18.55","G","     11.52","G"
"TU000017040","1980","41.0331","40.5167","9.0","RIZE, TU","    370.9","","     370.9","G","         0","G","        12","G","         0","G","       130","G","         2","G","   -5.4","G,0131, ","   38.2","G,0521, ","","","","","","","-2.0","G,0307","-2.7","G,0201","-5.4","G,0131","","","    1958.1","1","    1958.1","G","     14.00","G","     17.51","G","     10.49","G"
"TU000017040","1981","41.0331","40.5167","9.0","RIZE, TU","    458.7","","     458.7","G","         0","G","         0","G","         0","G","       145","G","         1","G","    0.3","G,0401, ","   35.4","G,0728, ","","","","","","","","","","","","","","","    1774.2","2","    1774.2","G","     15.01","G","     18.59","G","     11.43","G"
"TU000017040","1982","41.0331","40.5167","9.0","RIZE, TU","    361.8","","     361.8","G","         0","G","         9","G","         0","G","       137","G","         0","G","   -3.0","G,0312, ","   32.1","G,0422, ","-1.9","G,1205","","","","","-0.7","G,0327","-3.0","G,0312","","","","","    1700.5","5","    1700.5","G","     13.97","G","     17.40","G","     10.54","G"
"TU000017040","1983","41.0331","40.5167","9.0","RIZE, TU","    380.4","","     380.4","G","         0","G","        16","G","         0","G","       138","G","         0","G","   -4.5","G,0307, ","   30.0","G,0814, ","-0.7","G,1215","","","","","-4.5","G,0307","-4.5","G,0307","-4.5","G,0307","","","    1888.6","6","    1888.6","G","     14.29","G","     17.73","G","     10.84","G"
"TU000017040","1984","41.0331","40.5167","9.0","RIZE, TU","    302.3","","     302.3","G","         0","G","         0","G","         0","G","       133","G","         0","G","    0.2","G,1215,+","   30.1","G,0523, ","","","","","","","","","","","","","","","    1809.3","3","    1809.3","G","     14.13","G","     17.54","G","     10.71","G"
"TU000017040","1985","41.0331","40.5167","9.0","RIZE, TU","    324.8","","     324.8","G","         0","G","        27","G","         0","G","       129","G","         1","G","   -6.4","G,0222, ","   32.4","G,0411, ","","","","","","","-1.7","G,0314","-2.9","G,0305","-4.7","G,0303","","","    1990.6","6","    1990.6","G","     13.78","G","     16.98","G","     10.58","G"
"TU000017040","1986","41.0331","40.5167","9.0","RIZE, TU","    518.8","","     518.8","G","         0","G","         7","G","         0","G","       128","G","         0","G","   -3.9","G,0205, ","   29.9","G,0604, ","","","","","","","-1.7","G,0302","-3.9","G,0205","","","","","    1813.7","7","    1813.7","G","     14.64","G","     17.60","G","     11.67","G"
"TU000017040","1987","41.0331","40.5167","9.0","RIZE, TU","    348.0","","     348.0","G","         0","G","         7","G","         0","G","       120","G","         1","G","   -1.4","G,1226, ","   35.0","G,0522, ","-1.4","G,1226","","","","","-0.6","G,0320","","","","","","","    2016.5","5","    2016.5","G","     13.72","G","     17.16","G","     10.28","G"
"TU000017040","1988","41.0331","40.5167","9.0","RIZE, TU","    405.2","","     405.2","G","         0","G","         3","G","         0","G","       125","G","         1","G","   -3.0","G,1228, ","   32.8","G,0517, ","-0.8","G,1227","-3.0","G,1228","","","-0.4","G,0306","","","","","","","    1941.8","8","    1941.8","G","     14.10","G","     17.59","G","     10.61","G"
"TU000017040","1989","41.0331","40.5167","9.0","RIZE, TU","    435.1","","     435.1","G","         0","G","        18","G","         0","G","       148","G","         0","G","   -2.2","G,0214,+","   31.6","G,0407, ","0.0","G,1207","","","","","-0.8","G,0224","-2.2","G,0214","","","","","    1956.1","1","    1956.1","G","     14.31","G","     17.88","G","     10.74","G"
"TU000017040","1990","41.0331","40.5167","9.0","RIZE, TU","    385.9","","     385.9","G","         0","G","         7","G","         0","G","       139","G","         1","G","   -0.8","G,0318,+","   35.2","G,0609, ","","","","","","","-0.8","G,0318","","","","","","","    1946.3","3","    1946.3","G","     14.24","G","     17.85","G","     10.64","G"
"TU000017040","1991","41.0331","40.5167","9.0","RIZE, TU","    456.3","","     456.3","G","         0","G","         9","G","         0","G","       151","G","         0","G","   -3.0","G,0206, ","   31.4","G,0729, ","","","","","","","0.0","G,0311","-2.4","G,0210","","","","","    1867.6","6","    1867.6","G","     14.29","G","     17.63","G","     10.95","G"
"TU000017040","1992","41.0331","40.5167","9.0","RIZE, TU","    409.6","","     409.6","G","         0","G","        23","G","         0","G","       134","G","         1","G","   -2.6","G,0222, ","   33.4","G,0906, ","0.0","G,1222","","","","","-1.4","G,0312","-2.6","G,0222","","","","","    2106.3","3","    2106.3","G","     13.30","G","     16.86","G","      9.73","G"
"TU000017040","1993","41.0331","40.5167","9.0","RIZE, TU","    332.9","","     332.9","G","         0","G","        23","G","         0","G","       134","G","         0","G","   -4.2","G,0213, ","   30.2","G,0530, ","","","","","","","-1.2","G,0314","-2.4","G,0214","","","","","    2111.2","2","    2111.2","G","     13.45","G","     16.95","G","      9.95","G"
"TU000017040","1994","41.0331","40.5167","9.0","RIZE, TU","    511.7","","     511.7","G","         0","G","         5","G","         0","G","       158","G","         0","G","   -3.2","G,1206, ","   31.8","G,0921, ","-0.6","G,1204","-3.2","G,1206","","","-1.2","G,0215","","","","","","","    1877.8","8","    1877.8","G","     14.56","G","     17.94","G","     11.18","G"
"TU000017040","1995","41.0331","40.5167","9.0","RIZE, TU","    474.8","","     474.8","G","         0","G","         6","G","         0","G","       145","G","         0","G","   -2.0","G,1218, ","   30.5","G,0827, ","-2.0","G,1218","","","","","-0.6","G,0123","","","","","","","    1821.6","6","    1821.6","G","     14.69","G","     18.25","G","     11.13","G"
"TU000017040","1996","41.0331","40.5167","9.0","RIZE, TU","    452.4","","     452.4","G","         0","G","         4","G","         0","G","       148","G","         0","G","   -3.2","G,0203, ","   31.4","G,0906, ","","","","","","","0.0","G,0205","-3.2","G,0203","","","","","    1953.3","3","    1953.3","G","     14.75","G","     18.14","G","     11.37","G"
"TU000017040","1997","41.0331","40.5167","9.0","RIZE, TU","    417.1","","     417.1","G","         0","G","        12","G","         0","G","       146","G","         0","G","   -4.6","G,0320, ","   31.4","G,0621, ","","","","","","","-0.2","G,0324","-4.6","G,0320","-4.6","G,0320","","","    1814.2","2","    1814.2","G","     14.25","G","     17.90","G","     10.59","G"
"TU000017040","1998","41.0331","40.5167","9.0","RIZE, TU","    592.1","","     592.1","G","         0","G","         9","G","         0","G","       153","G","         3","G","   -2.3","G,0220, ","   32.4","G,0930, ","","","","","","","0.0","G,0326","-2.3","G,0220","","","","","    1723.2","2","    1723.2","G","     15.41","G","     19.08","G","     11.74","G"
"TU000017040","1999","41.0331","40.5167","9.0","RIZE, TU","    625.4","","     625.4","G","         0","G","         0","G","         0","G","       149","G","         1","G","    0.6","G,1127, ","   33.4","G,0814, ","","","","","","","","","","","","","","","    1502.5","5","    1502.5","G","     15.52","G","     19.46","G","     11.58","G"
"TU000017040","2000","41.0331","40.5167","9.0","RIZE, TU","    523.1","","     523.1","G","         0","G","        20","G","         0","G","       154","G","         2","G","   -4.4","G,0128, ","   34.4","G,0730, ","-0.2","G,1223","","","","","-3.2","G,0315","-3.2","G,0315","-4.4","G,0128","","","    1849.1","1","    1849.1","G","     14.90","G","     18.79","G","     11.00","G"
"TU000017040","2001","41.0331","40.5167","9.0","RIZE, TU","    653.9","","     653.9","G","         0","G","         2","G","         0","G","       159","G","         0","G","   -1.8","G,0222, ","   32.0","G,0725, ","-0.4","G,1221","","","","","-1.8","G,0222","","","","","","","    1507.0","0","    1507.0","G","     15.83","G","     19.59","G","     12.07","G"
"TU000017040","2002","41.0331","40.5167","9.0","RIZE, TU","    655.4","","     655.4","G","         0","G","        10","G","         0","G","       160","G","         0","G","   -2.6","G,1227, ","   31.8","G,0719, ","-0.8","G,1214","-2.6","G,1227","","","-0.3","G,0217","","","","","","","    1731.7","7","    1731.7","G","     15.35","G","     19.04","G","     11.66","G"
"TU000017040","2003","41.0331","40.5167","9.0","RIZE, TU","    535.5","","     535.5","G","         0","G","         8","G","         0","G","       159","G","         0","G","   -1.3","G,0329, ","   31.2","G,1009, ","","","","","","","-0.2","G,0330","","","","","","","    1842.5","5","    1842.5","G","     14.67","G","     18.17","G","     11.18","G"
