"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","FZF0","FZF0_ATTRIBUTES","FZF5","FZF5_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES"
"AGM00060571","1958","31.646","-2.27","811.1","BECHAR, AG","   1940.6","","    1940.6","S","","","","","","","         0","S","         0","S","         0","S","       245","S","       137","S","    1.1","S,0117,+","","","   42.8","S,0708,+","","","","","     900.8","8","     900.8","S","","","     21.39","S","     27.05","S","     15.73","S"
"AGM00060571","1980","31.646","-2.27","811.1","BECHAR, AG","","","","","","","","","","","","","","","         0","S","       227","S","       114","S","","","","","   43.0","S,0730,+","","","","","","","","","","","","","     27.22","S","",""
"AGM00060571","1981","31.646","-2.27","811.1","BECHAR, AG","","","","","","","","","","","         0","S","         4","S","         0","S","       250","S","       126","S","   -1.0","S,0113, ","","","   43.0","S,0708, ","","","0.0","S,0203","","","","","","","     22.17","S","     28.17","S","     16.17","S"
"AGM00060571","1988","31.646","-2.27","811.1","BECHAR, AG","","","","","","","","","","","         0","S","         3","S","","","","","","","   -1.5","S,1209, ","","","","","-1.5","S,1209","","","","","","","","","","","","","     14.57","S"
"AGM00060571","1995","31.646","-2.27","811.1","BECHAR, AG","","","","","","","","","","","","","","","         0","S","       238","S","       122","S","","","","","   42.3","S,0716, ","","","","","","","","","","","","","     27.38","S","",""
"AGM00060571","2005","31.646","-2.27","811.1","BECHAR, AG","","","","","        20","S","        10","S","         0","S","","","","","","","","","","","","","  13.0"," ,S,1124, ","","","","","","","","","","","     82.3"," ,S","","","","","",""
"AGM00060571","2006","31.646","-2.27","811.1","BECHAR, AG","","","","","        34","S","        13","S","         0","S","","","","","","","","","","","","","  23.1"," ,S,1028, ","","","","","","","","","","","    166.6"," ,S","","","","","",""
"AGM00060571","2007","31.646","-2.27","811.1","BECHAR, AG","","","","","        23","S","        11","S","         0","S","","","","","","","","","","","","","  22.1"," ,S,1224, ","","","","","","","","","","","     98.0"," ,S","","","","","",""
"AGM00060571","2008","31.646","-2.27","811.1","BECHAR, AG","","","","","        39","S","        18","S","         0","S","","","","","","","","","","","","","  16.0"," ,S,1026,+","","","","","","","","","","","    143.2"," ,S","","","","","",""
"AGM00060571","2009","31.646","-2.27","811.1","BECHAR, AG","","","","","        30","S","        11","S","         3","S","","","","","","","","","","","","","  38.1"," ,S,0328, ","","","","","","","","","","","    181.0"," ,S","","","","","",""
"AGM00060571","2010","31.646","-2.27","811.1","BECHAR, AG","","","","","        16","S","         5","S","         0","S","","","","","","","","","","","","","   8.9"," ,S,0128, ","","","","","","","","","","","     44.6"," ,S","","","","","",""
"AGM00060571","2011","31.646","-2.27","811.1","BECHAR, AG","","","","","        30","S","        15","S","         0","S","","","","","","","","","","","","","  18.0"," ,S,1127, ","","","","","","","","","","","    143.2"," ,S","","","","","",""
"AGM00060571","2012","31.646","-2.27","811.1","BECHAR, AG","","","","","        26","S","        13","S","         1","S","","","","","","","","","","","","","  59.9"," ,S,1020, ","","","","","","","","","","","    166.4"," ,S","","","","","",""
"AGM00060571","2013","31.646","-2.27","811.1","BECHAR, AG","","","","","        16","S","         4","S","         0","S","","","","","","","","","","","","","  14.0"," ,S,0306, ","","","","","","","","","","","     38.0"," ,S","","","","","",""
"AGM00060571","2014","31.646","-2.27","811.1","BECHAR, AG","","","","","        23","S","        13","S","         3","S","","","","","","","","","","","","","  70.1"," ,S,1129, ","","","","","","","","","","","    235.2"," ,S","","","","","",""
"AGM00060571","2015","31.646","-2.27","811.1","BECHAR, AG","","","","","        24","S","         8","S","         0","S","","","","","","","","","","","","","  19.1"," ,S,0218, ","","","","","","","","","","","     71.9"," ,S","","","","","",""
