"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DSNW","DSNW_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMSN","EMSN_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","FZF0","FZF0_ATTRIBUTES","FZF1","FZF1_ATTRIBUTES","FZF2","FZF2_ATTRIBUTES","FZF3","FZF3_ATTRIBUTES","FZF4","FZF4_ATTRIBUTES","FZF5","FZF5_ATTRIBUTES","FZF6","FZF6_ATTRIBUTES","FZF7","FZF7_ATTRIBUTES","FZF8","FZF8_ATTRIBUTES","FZF9","FZF9_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES"
"USC00487898","1924","43.58333","-105.66667","1617.0","ROSS NEAR, WY US","    134.6","","     134.6","6","","","","","","","","","        29","6","       192","6","        68","6","       110","6","        12","6","  -35.0","6,1218, ","","","","","   34.4","6,0801,+","-1.1","6,0921","-4.4","6,0927","-4.4","6,0927","-7.2","6,1106","-10.6","6,1108","-1.1","6,0609","-2.2","6,0510","-4.4","6,0509","-10.6","6,0426","-10.6","6,0426","","","","","","","","","      5.38","6","     12.18","6","     -1.42","6"
"USC00487898","1925","43.58333","-105.66667","1617.0","ROSS NEAR, WY US","    151.0","","     151.0","6","","","","","","","","","        10","6","       184","6","        42","6","       100","6","         6","6","  -22.2","6,1228,+","","","","","   36.7","6,0714, ","-1.1","6,0920","-6.7","6,1006","-6.7","6,1006","-6.7","6,1006","-8.9","6,1017","0.0","6,0516","-2.2","6,0505","-4.4","6,0430","-7.8","6,0429","-11.1","6,0318","    4290.5","5","    4290.5","6","","","","","      6.75","6","     13.25","6","      0.25","6"
"USC00487898","1926","43.58333","-105.66667","1617.0","ROSS NEAR, WY US","    144.4","","     144.4","6","","","","","","","","","         6","6","       175","6","        59","6","       114","6","        15","6","  -29.4","6,1214, ","","","","","   35.6","6,0826, ","-5.6","6,0923","-5.6","6,0923","-5.6","6,0923","-10.6","6,0924","-10.6","6,0924","-1.7","6,0514","-2.2","6,0425","-4.4","6,0409","-9.4","6,0407","-9.4","6,0407","    4185.6","6","    4185.6","6","","","","","      6.91","6","     13.27","6","      0.54","6"
"USC00487898","1927","43.58333","-105.66667","1617.0","ROSS NEAR, WY US","","","","","","","","","","","","","","","","","        54","6","       100","6","         1","6","","","","","","","   33.3","6,0626, ","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","     12.26","6","",""
"USC00487898","1928","43.58333","-105.66667","1617.0","ROSS NEAR, WY US","     98.1","","      98.1","6","","","","","","","","","         9","6","       180","6","        55","6","       108","6","         7","6","  -28.9","6,0101, ","","","","","   34.4","6,0811, ","0.0","6,0925","-3.3","6,1012","-4.4","6,1028","-8.3","6,1031","-10.6","6,1101","-1.7","6,0504","-2.2","6,0424","-5.0","6,0420","-10.6","6,0413","-10.6","6,0413","    4422.2","2","    4422.2","6","","","","","      6.21","6","     12.60","6","     -0.19","6"
"USC00487898","1929","43.58333","-105.66667","1617.0","ROSS NEAR, WY US","","","","","","","","","","","","","        25","6","       178","6","","","","","","","  -27.2","6,0123, ","","","","","","","-2.2","6,0906","-2.2","6,0906","-4.4","6,0907","-6.7","6,1029","-11.7","6,1101","-0.6","6,0518","-2.8","6,0515","-5.0","6,0508","-7.8","6,0506","-9.4","6,0411","","","","","","","","","","","","","     -1.12","6"
"USC00487898","1930","43.58333","-105.66667","1617.0","ROSS NEAR, WY US","    201.3","","     201.3","6","","","","","","","","","        21","6","       171","6","        55","6","       113","6","        17","6","  -35.6","6,0117, ","","","","","   38.3","6,0708, ","-0.6","6,0925","-6.7","6,1015","-6.7","6,1015","-6.7","6,1015","-10.0","6,1016","-1.1","6,0523","-2.2","6,0518","-10.0","6,0401","-10.0","6,0401","-10.0","6,0401","    4349.7","7","    4349.7","6","","","","","      6.57","6","     13.17","6","     -0.03","6"
"USC00487898","1931","43.58333","-105.66667","1617.0","ROSS NEAR, WY US","    294.7","","     294.7","6","","","","","","","","","         8","6","       178","6","        47","6","       122","6","        28","6","  -23.9","6,0327, ","","","","","   37.8","6,0725, ","0.0","6,0922","-2.2","6,1022","-7.8","6,1027","-7.8","6,1027","-10.0","6,1119","-1.7","6,0522","-3.9","6,0521","-7.2","6,0520","-7.2","6,0520","-11.1","6,0424","    4111.7","7","    4111.7","6","","","","","      7.67","6","     14.35","6","      0.98","6"
"USC00487898","1932","43.58333","-105.66667","1617.0","ROSS NEAR, WY US","    212.2","","     212.2","6","        56","6","        36","6","         1","6","","","        26","6","       187","6","        72","6","       115","6","        16","6","  -31.7","6,1211, ","","","  25.4"," ,6,0423, ","   36.1","6,0814, ","0.0","6,1003","-3.9","6,1004","-5.6","6,1008","-10.0","6,1010","-10.0","6,1010","-0.6","6,0527","-3.9","6,0430","-5.0","6,0429","-9.4","6,0426","-9.4","6,0426","    4519.7","7","    4519.7","6","    252.5"," ,6","","","      5.68","6","     12.21","6","     -0.86","6"
"USC00487898","1933","43.58333","-105.66667","1617.0","ROSS NEAR, WY US","    282.2","","     282.2","6","        38","6","        28","6","         2","6","","","        13","6","       172","6","        43","6","       119","6","        19","6","  -38.9","6,0209, ","","","  38.1"," ,6,0828, ","   37.8","6,0728, ","-1.7","6,0926","-2.2","6,1012","-5.0","6,1016","-7.8","6,1022","-14.4","6,1104","-1.7","6,0514","-2.2","6,0423","-5.6","6,0421","-6.7","6,0414","-11.7","6,0413","    4655.5","5","    4655.5","6","    284.7"," ,6","","","      7.55","6","     14.26","6","      0.85","6"
"USC00487898","1934","43.58333","-105.66667","1617.0","ROSS NEAR, WY US","    256.2","","     256.2","6","        57","6","        30","6","         2","6","","","         7","6","       157","6","        36","6","       130","6","        18","6","  -27.8","6,0226, ","","","  44.5"," ,6,0606, ","   37.8","6,0715, ","-0.6","6,0914","-2.2","6,0915","-4.4","6,0924","-8.3","6,0925","-8.9","6,0926","-2.2","6,0513","-2.2","6,0513","-5.6","6,0416","-8.9","6,0405","-8.9","6,0405","    3526.0","0","    3526.0","6","    265.9"," ,6","","","      8.58","6","     15.36","6","      1.81","6"
"USC00487898","1935","43.58333","-105.66667","1617.0","ROSS NEAR, WY US","","","","","        44","6","        35","6","         0","6","","","","","","","        43","6","        92","6","        15","6","","","","","  22.9"," ,6,0816, ","   36.7","6,0728, ","","","","","","","","","","","","","","","","","","","","","","","","","    272.4"," ,6","","","","","     12.91","6","",""
"USC00487898","1936","43.58333","-105.66667","1617.0","ROSS NEAR, WY US","","","","","        32","6","        20","6","         0","6","         8","6","        34","6","       171","6","        68","6","       130","6","        36","6","  -40.0","6,0208, ","   229"," ,6,0202, ","  20.3"," ,6,0202, ","   37.8","6,0706, ","0.0","6,0916","-2.2","6,0926","-4.4","6,0927","-7.8","6,1021","-11.7","6,1022","0.0","6,0509","-2.2","6,0409","-4.4","6,0407","-12.2","6,0406","-12.2","6,0406","","","","","    148.0"," ,6","      694"," ,6","      6.60","6","     13.23","6","     -0.03","6"
