"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","FZF0","FZF0_ATTRIBUTES","FZF5","FZF5_ATTRIBUTES","FZF6","FZF6_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES"
"SPE00119864","1965","39.8544","4.2156","91.0","MENORCA MAO, SP","    623.4","","     623.4","E","","","","","","","         0","E","         0","E","         0","E","       177","E","         9","E","    2.2","E,0209, ","","","   36.8","E,0703, ","","","","","","","","","","","","","     16.87","E","     20.58","E","     13.15","E"
"SPE00119864","1966","39.8544","4.2156","91.0","MENORCA MAO, SP","    601.3","","     601.3","E","","","","","","","         0","E","         0","E","         0","E","       170","E","         2","E","    3.0","E,0114, ","","","   32.6","E,0910,+","","","","","","","     902.1","1","     902.1","E","","","     17.00","E","     20.82","E","     13.19","E"
"SPE00119864","1970","39.8544","4.2156","91.0","MENORCA MAO, SP","    702.8","","     702.8","E","","","","","","","         0","E","         0","E","         0","E","       169","E","         5","E","    0.6","E,0215, ","","","   33.4","E,0713,+","","","","","","","    1205.3","3","    1205.3","E","","","     16.97","E","     20.64","E","     13.30","E"
"SPE00119864","1971","39.8544","4.2156","91.0","MENORCA MAO, SP","    675.1","","     675.1","E","","","","","","","         0","E","         1","E","         0","E","       159","E","         6","E","   -1.0","E,0307, ","","","   34.8","E,0803, ","","","-1.0","E,0307","","","    1257.1","1","    1257.1","E","","","     16.58","E","     20.07","E","     13.08","E"
"SPE00119864","1972","39.8544","4.2156","91.0","MENORCA MAO, SP","    391.3","","     391.3","E","","","","","","","         0","E","         0","E","         0","E","       139","E","         0","E","    0.2","E,0216, ","","","   30.6","E,0726,+","","","","","","","    1314.9","9","    1314.9","E","","","     15.98","E","     19.51","E","     12.45","E"
"SPE00119864","1973","39.8544","4.2156","91.0","MENORCA MAO, SP","    676.9","","     676.9","E","","","","","","","         0","E","         1","E","         0","E","       157","E","         2","E","   -1.0","E,1203, ","","","   33.0","E,0815, ","-1.0","E,1203","","","","","    1251.4","4","    1251.4","E","","","     16.55","E","     20.28","E","     12.82","E"
"SPE00119864","1974","39.8544","4.2156","91.0","MENORCA MAO, SP","    555.0","","     555.0","E","","","","","","","         0","E","         0","E","         0","E","       134","E","         0","E","    2.6","E,0306,+","","","   31.6","E,0816,+","","","","","","","    1220.7","7","    1220.7","E","","","     16.23","E","     19.87","E","     12.58","E"
"SPE00119864","1975","39.8544","4.2156","91.0","MENORCA MAO, SP","    590.2","","     590.2","E","        80","E","        54","E","         5","E","         0","E","         0","E","         0","E","       143","E","        13","E","    4.0","E,0401,+","  67.5"," ,E,0822, ","   33.8","E,0809, ","","","","","","","    1360.8","8","    1360.8","E","    637.5"," ,E","     16.34","E","     20.01","E","     12.67","E"
"SPE00119864","1976","39.8544","4.2156","91.0","MENORCA MAO, SP","    585.2","","     585.2","E","","","","","","","         0","E","         0","E","         0","E","       150","E","         0","E","    1.6","E,0425, ","","","   32.0","E,0805, ","","","","","","","    1390.6","6","    1390.6","E","","","     16.01","E","     19.68","E","     12.34","E"
"SPE00119864","1977","39.8544","4.2156","91.0","MENORCA MAO, SP","    402.6","","     402.6","E","","","","","","","         0","E","         0","E","         0","E","       156","E","         0","E","    2.4","E,0330, ","","","   30.6","E,0816, ","","","","","","","    1264.3","3","    1264.3","E","","","     16.31","E","     19.89","E","     12.73","E"
"SPE00119864","1978","39.8544","4.2156","91.0","MENORCA MAO, SP","    486.1","","     486.1","E","","","","","","","         0","E","         0","E","         0","E","       142","E","         4","E","    1.8","E,0213, ","","","   33.6","E,0715, ","","","","","","","    1223.6","6","    1223.6","E","","","     16.09","E","     19.82","E","     12.36","E"
"SPE00119864","1979","39.8544","4.2156","91.0","MENORCA MAO, SP","    536.8","","     536.8","E","","","","","","","         0","E","         0","E","         0","E","       153","E","         5","E","    0.6","E,0103, ","","","   34.0","E,0731, ","","","","","","","    1269.9","9","    1269.9","E","","","     16.13","E","     19.84","E","     12.42","E"
"SPE00119864","1980","39.8544","4.2156","91.0","MENORCA MAO, SP","    491.4","","     491.4","E","        88","E","        47","E","         5","E","         0","E","         0","E","         0","E","       145","E","         1","E","    1.8","E,1211, ","  66.0"," ,E,0114, ","   32.6","E,0803, ","","","","","","","    1411.5","5","    1411.5","E","    573.5"," ,E","     15.73","E","     19.53","E","     11.94","E"
"SPE00119864","1981","39.8544","4.2156","91.0","MENORCA MAO, SP","    564.1","","     564.1","E","","","","","","","         0","E","         0","E","         0","E","       159","E","         2","E","    1.4","E,0130, ","","","   32.6","E,0805,+","","","","","","","    1381.7","7","    1381.7","E","","","     16.51","E","     20.27","E","     12.74","E"
