"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","DYFG","DYFG_ATTRIBUTES","DYTS","DYTS_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES"
"LAW00041071","1966","15.13333","105.78333","102.1","PAKSE L 11, LA","        19"," ","        31"," ","","","",""
"LAW00041071","1967","15.13333","105.78333","102.1","PAKSE L 11, LA","         6"," ","        17"," ","","","",""
"LAW00041071","1968","15.13333","105.78333","102.1","PAKSE L 11, LA","         4"," ","        19"," ","","","",""
"LAW00041071","1969","15.13333","105.78333","102.1","PAKSE L 11, LA","         3"," ","        12"," ","","","",""
"LAW00041071","1970","15.13333","105.78333","102.1","PAKSE L 11, LA","         3"," ","         9"," ","       0.0","0","       0.0","X"
