"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DSNW","DSNW_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMSN","EMSN_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","FZF0","FZF0_ATTRIBUTES","FZF1","FZF1_ATTRIBUTES","FZF2","FZF2_ATTRIBUTES","FZF3","FZF3_ATTRIBUTES","FZF4","FZF4_ATTRIBUTES","FZF5","FZF5_ATTRIBUTES","FZF6","FZF6_ATTRIBUTES","FZF7","FZF7_ATTRIBUTES","FZF8","FZF8_ATTRIBUTES","FZF9","FZF9_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","WDFG","WDFG_ATTRIBUTES","WSFG","WSFG_ATTRIBUTES"
"CA004018642","1995","51.6667","-105.4","526.0","WATROUS EAST, SK CA","","","","","        35","C","        14","C","         2","C","","","","","","","","","","","","","","","","","  82.4"," ,C,0813, ","","","","","","","","","","","","","","","","","","","","","","","","","","","    247.2"," ,C","","","","","","","","","","","",""
"CA004018642","1997","51.6667","-105.4","526.0","WATROUS EAST, SK CA","     90.2","","      90.2","C","","","","","","","","","        58","C","       203","C","       104","C","        97","C","         3","C","  -45.0","C,0126, ","","","","","   37.0","C,0807, ","-0.4","C,0919","-3.7","C,1005","-5.1","C,1006","-9.8","C,1020","-9.8","C,1020","-5.0","C,0519","-5.0","C,0519","-5.0","C,0519","-8.7","C,0415","-10.9","C,0410","","","","","","","","","      2.26","C","      8.71","C","     -4.19","C","","","",""
"CA004018642","1998","51.6667","-105.4","526.0","WATROUS EAST, SK CA","     81.5","","      81.5","C","","","","","","","","","        59","C","       191","C","       108","C","       100","C","         5","C","  -39.2","C,0113, ","","","","","   36.7","C,0806, ","-2.9","C,0930","-2.9","C,0930","-5.6","C,1001","-8.9","C,1012","-8.9","C,1012","-1.9","C,0514","-4.0","C,0513","-6.3","C,0420","-8.1","C,0419","-18.7","C,0323","    5330.1","1","    5330.1","C","","","","","      3.02","C","      9.15","C","     -3.12","C","","","",""
"CA004018642","1999","51.6667","-105.4","526.0","WATROUS EAST, SK CA","     44.8","","      44.8","C","","","","","","","","","        39","C","       208","C","        93","C","        71","C","         1","C","  -37.4","C,0107, ","","","","","   33.4","C,0825, ","-0.1","C,0903","-6.2","C,0930","-6.2","C,0930","-11.3","C,1001","-11.3","C,1001","-1.6","C,0508","-4.7","C,0423","-4.7","C,0423","-9.9","C,0324","-9.9","C,0324","    5668.6","6","    5668.6","C","","","","","      2.96","C","      8.95","C","     -3.04","C","","","",""
"CA004018642","2000","51.6667","-105.4","526.0","WATROUS EAST, SK CA","     45.2","","      45.2","C","","","","","","","","","        75","C","       214","C","       104","C","        83","C","         1","C","  -37.2","C,0115, ","","","","","   32.4","C,0823, ","-0.1","C,0830","-3.4","C,0831","-7.9","C,1003","-7.9","C,1003","-10.5","C,1006","-3.3","C,0517","-3.3","C,0517","-4.6","C,0509","-10.1","C,0415","-10.1","C,0415","    5626.0","0","    5626.0","C","","","","","      1.76","C","      8.19","C","     -4.67","C","","","",""
"CA004018642","2001","51.6667","-105.4","526.0","WATROUS EAST, SK CA","     92.3","","      92.3","C","","","","","","","","","        56","C","       213","C","       102","C","       105","C","         8","C","  -36.9","C,0210, ","","","","","   36.5","C,0807, ","-0.5","C,0912","-4.6","C,1004","-4.6","C,1004","-6.7","C,1006","-10.1","C,1016","-0.1","C,0523","-4.7","C,0510","-4.7","C,0510","-8.2","C,0422","-10.6","C,0421","    6115.9","9","    6115.9","C","","","","","      2.89","C","      9.70","C","     -3.92","C","","","",""
"CA004018642","2002","51.6667","-105.4","526.0","WATROUS EAST, SK CA","     96.7","","      96.7","C","","","","","","","","","        58","C","       230","C","       124","C","        83","C","         4","C","  -36.5","C,0128, ","","","","","   34.1","C,0628, ","-0.4","C,0802","-3.2","C,0925","-6.0","C,0926","-7.2","C,0927","-9.3","C,1015","-3.8","C,0523","-3.8","C,0523","-7.3","C,0517","-7.3","C,0517","-9.6","C,0507","    5978.8","8","    5978.8","C","","","","","      1.43","C","      7.50","C","     -4.65","C","","","",""
"CA004018642","2003","51.6667","-105.4","526.0","WATROUS EAST, SK CA","    129.7","","     129.7","C","","","","","","","","","        76","C","       191","C","       127","C","        95","C","         9","C","  -36.0","C,0126, ","","","","","   37.1","C,0816, ","-0.9","C,0916","-2.3","C,0922","-7.8","C,0930","-7.8","C,0930","-10.5","C,1016","-0.7","C,0521","-4.2","C,0511","-4.6","C,0429","-8.4","C,0405","-11.8","C,0404","    6200.6","6","    6200.6","C","","","","","      1.93","C","      8.18","C","     -4.32","C","","","",""
"CA004018642","2004","51.6667","-105.4","526.0","WATROUS EAST, SK CA","     29.7","","      29.7","C","","","","","","","","","        57","C","       220","C","       101","C","        64","C","         0","C","  -43.7","C,0128, ","","","","","   31.9","C,0719, ","-1.8","C,0820","-3.5","C,0930","-5.1","C,1001","-7.9","C,1004","-9.4","C,1026","-0.7","C,0520","-6.8","C,0516","-6.8","C,0516","-6.8","C,0516","-11.6","C,0326","    6141.4","4","    6141.4","C","","","","","      1.53","C","      7.59","C","     -4.53","C","","","",""
"CA004018642","2005","51.6667","-105.4","526.0","WATROUS EAST, SK CA","     34.3","","      34.3","C","","","","","","","","","        60","C","       203","C","        98","C","        62","C","         0","C","  -38.0","C,0116, ","","","","","   31.7","C,0801, ","-2.1","C,0922","-3.4","C,0928","-6.2","C,1004","-7.2","C,1006","-11.0","C,1113","-0.5","C,0515","-7.4","C,0514","-7.4","C,0514","-7.4","C,0514","-9.2","C,0502","    6004.9","9","    6004.9","C","","","","","      2.29","C","      8.03","C","     -3.44","C","","","",""
"CA004018642","2006","51.6667","-105.4","526.0","WATROUS EAST, SK CA","     96.5","","      96.5","C","        59","C","        31","C","         0","C","         1","C","        50","C","       194","C","       121","C","        98","C","         7","C","  -34.2","C,0216, ","    52"," ,C,1215, ","  23.2"," ,C,0916, ","   33.0","C,0723, ","-2.6","C,0919","-2.6","C,0919","-6.1","C,1011","-7.2","C,1014","-9.8","C,1022","-0.5","C,0515","-2.9","C,0504","-6.1","C,0424","-12.9","C,0403","-12.9","C,0403","    5574.1","1","    5574.1","C","    289.2"," ,C","       68"," ,C","      2.96","C","      8.93","C","     -3.01","C","","","",""
"CA004018642","2008","51.6667","-105.4","526.0","WATROUS EAST, SK CA","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","    6195.5","5","    6195.5","C","","","","","","","","","","","","","",""
"CA004018642","2009","51.6667","-105.4","526.0","WATROUS EAST, SK CA","     32.8","","      32.8","C","","","","","","","","","        76","C","       216","C","       107","C","        85","C","         1","C","  -41.2","C,0114, ","","","","","   33.5","C,0919, ","0.0","C,0909","-6.4","C,1008","-6.4","C,1008","-8.1","C,1009","-11.5","C,1012","0.0","C,0602","-6.6","C,0514","-6.6","C,0514","-9.0","C,0425","-9.0","C,0425","","","","","","","","","      0.72","C","      6.99","C","     -5.56","C","","","",""
"CA004018642","2010","51.6667","-105.4","526.0","WATROUS EAST, SK CA","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","    5878.1","1","    5878.1","C","","","","","","","","","","","","","",""
"CA004018642","2011","51.6667","-105.4","526.0","WATROUS EAST, SK CA","     45.4","","      45.4","C","        70","C","        23","C","         2","C","","","        64","C","       208","C","       111","C","        94","C","         4","C","  -37.5","C,0120, ","","","  58.2"," ,C,0713, ","   34.4","C,0822, ","-3.9","C,0914","-3.9","C,0914","-6.1","C,0915","-6.9","C,1103","-14.6","C,1107","-2.9","C,0515","-2.9","C,0515","-4.6","C,0420","-7.3","C,0418","-9.9","C,0404","","","","","    319.5"," ,C","","","      2.21","C","      8.47","C","     -4.05","C","","","",""
"CA004018642","2012","51.6667","-105.4","526.0","WATROUS EAST, SK CA","     61.8","","      61.8","C","","","","","","","","","        50","C","       208","C","       105","C","        93","C","         1","C","  -34.9","C,0117, ","","","","","   33.5","C,0828, ","-0.6","C,0907","-3.8","C,0917","-5.6","C,0922","-10.2","C,1005","-10.2","C,1005","-0.1","C,0529","-2.2","C,0426","-8.7","C,0417","-8.7","C,0417","-13.5","C,0410","    5073.2","2","    5073.2","C","","","","","      2.89","C","      9.08","C","     -3.29","C","","","",""
"CA004018642","2013","51.6667","-105.4","526.0","WATROUS EAST, SK CA","     66.7","","      66.7","C","","","","","","","","","        89","C","       213","C","       145","C","        95","C","         4","C","  -37.5","C,1223, ","","","","","   33.7","C,0828, ","-1.1","C,0915","-3.0","C,0920","-4.8","C,1003","-7.2","C,1020","-14.4","C,1028","-1.2","C,0512","-8.1","C,0511","-8.1","C,0511","-8.1","C,0511","-10.0","C,0425","    6493.3","3","    6493.3","C","","","","","      0.53","C","      6.85","C","     -5.79","C","","","",""
"CA004018642","2014","51.6667","-105.4","526.0","WATROUS EAST, SK CA","     41.0","","      41.0","C","","","","","","","","","        74","C","       198","C","       117","C","        82","C","         0","C","  -36.3","C,0108, ","","","","","   32.0","C,0523, ","0.0","C,0911","-3.8","C,0912","-4.8","C,1003","-7.6","C,1017","-10.1","C,1108","-2.5","C,0515","-2.5","C,0515","-5.0","C,0508","-6.8","C,0416","-11.4","C,0414","    6562.2","2","    6562.2","C","","","","","      1.01","C","      6.71","C","     -4.69","C","","","",""
"CA004018642","2015","51.6667","-105.4","526.0","WATROUS EAST, SK CA","     83.0","","      83.0","C","        76","C","        32","C","         1","C","","","        49","C","       194","C","        92","C","        93","C","         1","C","  -35.4","C,0222, ","","","  59.1"," ,C,0728, ","   33.5","C,0710, ","-0.1","C,0910","-2.7","C,0928","-4.9","C,1017","-8.9","C,1117","-8.9","C,1117","-0.1","C,0529","-3.7","C,0518","-4.6","C,0509","-6.8","C,0421","-9.6","C,0405","    5570.6","6","    5570.6","C","    331.9"," ,C","","","      3.43","C","      9.54","C","     -2.68","C","","","",""
