"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","FZF0","FZF0_ATTRIBUTES","FZF1","FZF1_ATTRIBUTES","FZF2","FZF2_ATTRIBUTES","FZF3","FZF3_ATTRIBUTES","FZF4","FZF4_ATTRIBUTES","FZF5","FZF5_ATTRIBUTES","FZF6","FZF6_ATTRIBUTES","FZF7","FZF7_ATTRIBUTES","FZF8","FZF8_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES"
"NZ000093844","1949","-46.417","168.333","2.0","INVERCARGILL AIRPOR, NZ","     10.2","","      10.2","G","","","","","","","         0","G","        33","G","         0","G","        33","G","         0","G","   -4.1","G,0902, ","","","   27.3","G,0207, ","-0.7","G,0503","-2.2","G,0506","","","","","","","-1.4","G,1009","-3.4","G,0908","","","","","    3225.5","5","    3225.5","G","","","      9.55","G","     14.21","G","      4.89","G"
"NZ000093844","1950","-46.417","168.333","2.0","INVERCARGILL AIRPOR, NZ","     10.3","","      10.3","G","","","","","","","         0","G","        59","G","         0","G","        34","G","         0","G","   -5.6","G,0718, ","","","   26.8","G,0305, ","0.0","G,0312","-2.2","G,0424","-4.8","G,0518","","","","","-0.1","G,1119","-3.4","G,0917","-4.5","G,0903","","","    3227.7","7","    3227.7","G","","","      9.53","G","     14.56","G","      4.49","G"
"NZ000093844","1951","-46.417","168.333","2.0","INVERCARGILL AIRPOR, NZ","      4.1","","       4.1","G","","","","","","","         0","G","        70","G","         0","G","        25","G","         0","G","   -6.3","G,0524, ","","","   28.3","G,0306, ","-0.7","G,0102","-2.9","G,0429","-4.8","G,0523","","","","","-0.7","G,0923","-3.9","G,0818","","","","","    3295.7","7","    3295.7","G","","","      9.33","G","     14.29","G","      4.37","G"
"NZ000093844","1952","-46.417","168.333","2.0","INVERCARGILL AIRPOR, NZ","      0.0","","       0.0","G","","","","","","","         0","G","        62","G","         0","G","        26","G","         0","G","   -5.7","G,0525, ","","","   25.3","G,1117, ","-1.2","G,0416","-2.9","G,0425","-5.7","G,0525","","","","","-0.5","G,1112","-2.3","G,0908","-4.6","G,0808","","","    3252.2","2","    3252.2","G","","","      9.46","G","     14.22","G","      4.69","G"
"NZ000093844","1953","-46.417","168.333","2.0","INVERCARGILL AIRPOR, NZ","      3.3","","       3.3","G","","","","","","","         0","G","        66","G","         0","G","        26","G","         0","G","   -6.1","G,0618, ","","","   26.6","G,0207, ","-0.4","G,0113","-2.2","G,0414","-5.7","G,0518","","","","","-2.2","G,1025","-2.2","G,1025","","","","","    3355.8","8","    3355.8","G","","","      9.17","G","     13.98","G","      4.36","G"
"NZ000093844","1954","-46.417","168.333","2.0","INVERCARGILL AIRPOR, NZ","      5.5","","       5.5","G","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"NZ000093844","1955","-46.417","168.333","2.0","INVERCARGILL AIRPOR, NZ","","","","","","","","","","","         0","G","        57","G","         0","G","        29","G","         0","G","   -6.6","G,0704, ","","","   27.4","G,0201, ","0.0","G,0224","-2.6","G,0427","-6.6","G,0704","","","","","-0.9","G,0910","-2.3","G,0909","","","","","    3110.5","5","    3110.5","G","","","      9.84","G","     14.52","G","      5.17","G"
"NZ000093844","1956","-46.417","168.333","2.0","INVERCARGILL AIRPOR, NZ","     14.6","","      14.6","G","","","","","","","         0","G","        62","G","         0","G","        33","G","         0","G","   -5.3","G,0522, ","","","   28.7","G,0121, ","-1.7","G,0306","-3.4","G,0518","-4.7","G,0520","","","","","-1.4","G,1107","-2.2","G,0908","","","","","    2992.7","7","    2992.7","G","","","     10.16","G","     15.05","G","      5.28","G"
"NZ000093844","1957","-46.417","168.333","2.0","INVERCARGILL AIRPOR, NZ","      6.1","","       6.1","G","","","","","","","         0","G","        41","G","         0","G","        26","G","         0","G","   -6.2","G,0802, ","","","   26.9","G,0211, ","-0.4","G,0515","-2.6","G,0516","-4.8","G,0616","","","","","-0.4","G,1020","-2.8","G,0806","-6.2","G,0802","","","    3174.3","3","    3174.3","G","","","      9.68","G","     14.22","G","      5.14","G"
"NZ000093844","1958","-46.417","168.333","2.0","INVERCARGILL AIRPOR, NZ","      8.3","","       8.3","G","","","","","","","         0","G","        44","G","         0","G","        32","G","         0","G","   -6.9","G,0517, ","","","   27.2","G,0201, ","-4.6","G,0511","-4.6","G,0511","-4.6","G,0511","-6.9","G,0517","","","-2.7","G,1011","-2.7","G,1011","","","","","    3119.7","7","    3119.7","G","","","      9.85","G","     14.45","G","      5.25","G"
"NZ000093844","1959","-46.417","168.333","2.0","INVERCARGILL AIRPOR, NZ","     12.6","","      12.6","G","","","","","","","         0","G","        44","G","         0","G","        31","G","         0","G","   -3.7","G,0520,+","","","   27.4","G,0207, ","-2.4","G,0222","-2.4","G,0222","","","","","","","-0.3","G,1129","-3.1","G,0811","","","","","    3135.5","5","    3135.5","G","","","      9.79","G","     14.32","G","      5.26","G"
