"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","FZF5","FZF5_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES"
"MXN00011099","1973","20.4833","-101.9333","1710.8","MARIANO ABASOLO, MX","    699.0","","     699.0","m","        87","m","        64","m","        11","m","         0","m","         0","m","         0","m","       345","m","        26","m","    2.8","m,0130, ","  56.1"," ,m,0816, ","   35.6","m,0502, ","","","     164.8","8","     164.8","m","    889.3"," ,m","     19.60","m","     26.33","m","     12.87","m"
"MXN00011099","1974","20.4833","-101.9333","1710.8","MARIANO ABASOLO, MX","    555.0","","     555.0","m","        80","m","        56","m","         8","m","         0","m","         0","m","         0","m","       348","m","        15","m","    2.8","m,1127, ","  51.3"," ,m,0726, ","   34.4","m,0517, ","","","     217.9","9","     217.9","m","    821.8"," ,m","     19.36","m","     26.09","m","     12.62","m"
"MXN00011099","1975","20.4833","-101.9333","1710.8","MARIANO ABASOLO, MX","    597.5","","     597.5","m","        79","m","        59","m","         8","m","         0","m","         0","m","         0","m","       345","m","        16","m","    2.8","m,1231,+","  39.9"," ,m,0526, ","   35.0","m,0423, ","","","     251.0","0","     251.0","m","    748.2"," ,m","     19.24","m","     26.06","m","     12.43","m"
"MXN00011099","1976","20.4833","-101.9333","1710.8","MARIANO ABASOLO, MX","    649.2","","     649.2","m","        89","m","        58","m","         7","m","         0","m","         0","m","         0","m","       338","m","        15","m","    1.1","m,0224, ","  62.0"," ,m,0705, ","   35.0","m,0527, ","","","     265.2","2","     265.2","m","    745.9"," ,m","     19.33","m","     25.92","m","     12.73","m"
"MXN00011099","1977","20.4833","-101.9333","1710.8","MARIANO ABASOLO, MX","    638.7","","     638.7","m","        86","m","        56","m","         5","m","         0","m","         0","m","         0","m","       346","m","        16","m","    5.0","m,1222, ","  78.2"," ,m,0902, ","   33.9","m,0507, ","","","     254.2","2","     254.2","m","    814.3"," ,m","     19.41","m","     25.97","m","     12.86","m"
"MXN00011099","1978","20.4833","-101.9333","1710.8","MARIANO ABASOLO, MX","","","","","","","","","","","","","","","","","","","","","","","","","","","","","     369.0","0","     369.0"," ","","","","","","","",""
"MXN00011099","1979","20.4833","-101.9333","1710.8","MARIANO ABASOLO, MX","    605.6","","     605.6","m","        60","m","        43","m","         6","m","         0","m","         0","m","         0","m","       337","m","         1","m","    3.9","m,1126, ","  64.3"," ,m,0828, ","   32.2","m,0523, ","","","","","","","    603.7"," ,m","     19.24","m","     25.59","m","     12.88","m"
"MXN00011099","1980","20.4833","-101.9333","1710.8","MARIANO ABASOLO, MX","    627.1","","     627.1","m","        83","m","        56","m","         5","m","         0","m","         0","m","         0","m","       314","m","        13","m","    3.9","m,1223,+","  48.3"," ,m,0720, ","   33.9","m,0531, ","","","     261.6","6","     261.6","m","    754.5"," ,m","     19.05","m","     25.17","m","     12.93","m"
"MXN00011099","1981","20.4833","-101.9333","1710.8","MARIANO ABASOLO, MX","    501.0","","     501.0","m","        71","m","        56","m","         7","m","         0","m","         0","m","         0","m","       327","m","         4","m","    2.8","m,0118,+","  61.2"," ,m,0902, ","   33.9","m,0519, ","","","     420.2","2","     420.2","m","    760.9"," ,m","     18.83","m","     25.27","m","     12.40","m"
"MXN00011099","1982","20.4833","-101.9333","1710.8","MARIANO ABASOLO, MX","    871.6","","     871.6","m","        62","m","        50","m","         4","m","         0","m","         0","m","         0","m","       356","m","        59","m","    2.2","m,1220, ","  39.1"," ,m,1008, ","   35.6","m,0405,+","","","     166.2","2","     166.2","m","    550.6"," ,m","     20.10","m","     27.97","m","     12.23","m"
