"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","AWND","AWND_ATTRIBUTES","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DSND","DSND_ATTRIBUTES","DSNW","DSNW_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","DYFG","DYFG_ATTRIBUTES","DYHF","DYHF_ATTRIBUTES","DYTS","DYTS_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMSD","EMSD_ATTRIBUTES","EMSN","EMSN_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","FZF0","FZF0_ATTRIBUTES","FZF1","FZF1_ATTRIBUTES","FZF2","FZF2_ATTRIBUTES","FZF3","FZF3_ATTRIBUTES","FZF4","FZF4_ATTRIBUTES","FZF5","FZF5_ATTRIBUTES","FZF6","FZF6_ATTRIBUTES","FZF7","FZF7_ATTRIBUTES","FZF8","FZF8_ATTRIBUTES","FZF9","FZF9_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","PSUN","PSUN_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","TSUN","TSUN_ATTRIBUTES","WDF2","WDF2_ATTRIBUTES","WDF5","WDF5_ATTRIBUTES","WDFG","WDFG_ATTRIBUTES","WDFM","WDFM_ATTRIBUTES","WSF2","WSF2_ATTRIBUTES","WSF5","WSF5_ATTRIBUTES","WSFG","WSFG_ATTRIBUTES","WSFM","WSFM_ATTRIBUTES"
"USW00023009","1959","33.30735","-104.50817","1104.6","ROSWELL INDUSTRIAL AIR PARK, NM US","","","   1084.6","","    1084.6","X","        45","X","        19","X","         2","X","        1","","         1","X","         0","X","        89","X","         3","X","       224","X","       106","X","        25"," ","","","        32"," ","  -11.1","X,0104, ","    25"," ,X,1215, ","    58"," ,X,1215, ","  52.8"," ,X,0507, ","   39.4","X,0804,+","-1.1","X,1105","-5.0","X,1106","-5.0","X,1106","-7.8","X,1117","","","-0.6","X,0413","-3.3","X,0312","-5.0","X,0306","-7.8","X,0202","-9.4","X,0121","    1843.6","6","    1843.6","X","    235.8"," ,X","","","       58"," ,X","     16.21","X","     23.95","X","      8.47","X","","","","","","","","","","","","","","","","","",""
"USW00023009","1960","33.30735","-104.50817","1104.6","ROSWELL INDUSTRIAL AIR PARK, NM US","","","   1031.5","","    1031.5","X","        46","X","        28","X","         4","X","       18","","         6","X","         0","X","        99","X","         7","X","       228","X","        84","X","        38"," ","","","        32"," ","  -15.6","X,0225, ","   279"," ,X,1209, ","   168"," ,X,1209, ","  55.6"," ,X,1017, ","   41.1","X,0618, ","-1.7","X,1111","-2.2","X,1119","-4.4","X,1206","-11.7","X,1210","-11.7","X,1210","-1.7","X,0317","-2.8","X,0305","-6.1","X,0303","-15.6","X,0225","-15.6","X,0225","    1917.1","1","    1917.1","X","    368.1"," ,X","","","      483"," ,X","     15.63","X","     23.04","X","      8.23","X","","","","","","","       360","X","","","","","","","      38.6","X","",""
"USW00023009","1961","33.30735","-104.50817","1104.6","ROSWELL INDUSTRIAL AIR PARK, NM US","","","    956.0","","     956.0","X","        48","X","        20","X","         1","X","        6","","         2","X","         0","X","        92","X","         3","X","       227","X","        89","X","        43"," ","","","        30"," ","  -11.1","X,1115, ","   203"," ,X,1115,+","   178"," ,X,1113, ","  27.4"," ,X,1113, ","   37.8","X,0807,+","-0.6","X,1103","-8.9","X,1114","-8.9","X,1114","-8.9","X,1114","-8.9","X,1114","-1.1","X,0409","-3.3","X,0301","-5.0","X,0228","-7.2","X,0207","-10.6","X,0129","    1963.6","6","    1963.6","X","    204.4"," ,X","","","      284"," ,X","     15.53","X","     23.17","X","      7.90","X","","","","","","","","","","","","","","","","","",""
"USW00023009","1962","33.30735","-104.50817","1104.6","ROSWELL INDUSTRIAL AIR PARK, NM US","","","   1071.7","","    1071.7","X","        52","X","        25","X","         1","X","        4","","         2","X","         3","X","        78","X","         3","X","       224","X","        97","X","        34"," ","","","        43"," ","  -28.3","X,0111, ","    51"," ,X,0113,+","    36"," ,X,0110, ","  47.8"," ,X,0902, ","   38.9","X,0623, ","0.0","X,1108","-3.3","X,1117","-4.4","X,1118","-7.2","X,1120","","","0.0","X,0407","-2.2","X,0317","-8.9","X,0315","-8.9","X,0315","-8.9","X,0315","    1966.0","0","    1966.0","X","    236.7"," ,X","","","       86"," ,X","     16.33","X","     23.95","X","      8.71","X","","","","","","","","","","","","","","","","","",""
"USW00023009","1963","33.30735","-104.50817","1104.6","ROSWELL INDUSTRIAL AIR PARK, NM US","","","   1057.0","","    1057.0","X","        48","X","        18","X","         0","X","        8","","         5","X","         3","X","        92","X","         7","X","       247","X","        81","X","        24"," ","","","        38"," ","  -26.1","X,0113, ","    76"," ,X,0212,+","    51"," ,X,0112,+","  22.9"," ,X,0529, ","   40.0","X,0724, ","-0.6","X,1118","-3.3","X,1124","-4.4","X,1127","-7.8","X,1212","-11.7","X,1223","-1.1","X,0315","-5.6","X,0305","-5.6","X,0305","-6.7","X,0214","-12.8","X,0213","    1709.0","0","    1709.0","X","    159.5"," ,X","","","      237"," ,X","     16.25","X","     23.97","X","      8.53","X","","","","","","","","","","","","","","","","","",""
"USW00023009","1964","33.30735","-104.50817","1104.6","ROSWELL INDUSTRIAL AIR PARK, NM US","","","   1092.2","","    1092.2","X","        41","X","        14","X","         0","X","        5","","         2","X","         0","X","       102","X","         5","X","       227","X","        94","X","        32"," ","","","        29"," ","  -16.7","X,0113, ","    76"," ,X,0221, ","    84"," ,X,0203, ","  24.1"," ,X,0613, ","   39.4","X,0704,+","-0.6","X,1106","-3.9","X,1120","-4.4","X,1122","-6.7","X,1208","-10.0","X,1214","-2.2","X,0408","-2.2","X,0408","-5.0","X,0309","-8.3","X,0228","-9.4","X,0222","    2045.6","6","    2045.6","X","    134.5"," ,X","","","      209"," ,X","     15.73","X","     23.44","X","      8.02","X","","","","","","","       240","X","","","","","","","      29.3","X","",""
"USW00023009","1965","33.30735","-104.50817","1104.6","ROSWELL INDUSTRIAL AIR PARK, NM US","","","    998.6","","     998.6","X","        40","X","        19","X","         2","X","        3","","         2","X","         0","X","        82","X","         3","X","       236","X","        80","X","        44"," ","","","        42"," ","  -13.9","X,0224, ","    76"," ,X,0209, ","    66"," ,X,0208, ","  29.2"," ,X,0729, ","   38.3","X,0720,+","-0.6","X,1127","-3.3","X,1129","-5.0","X,1130","","","","","-0.6","X,0327","-4.4","X,0326","-4.4","X,0326","-11.7","X,0320","-11.7","X,0320","    1875.8","8","    1875.8","X","    207.9"," ,X","","","      141"," ,X","     16.16","X","     23.55","X","      8.77","X","","","","","","","       200","X","","","","","","","      26.7","X","",""
"USW00023009","1966","33.30735","-104.50817","1104.6","ROSWELL INDUSTRIAL AIR PARK, NM US","","","    941.5","","     941.5","X","        37","X","        17","X","         3","X","        4","","         1","X","         2","X","        95","X","         5","X","       216","X","        69","X","        43"," ","","","        40"," ","  -22.8","X,0122, ","    51"," ,X,0122,+","    58"," ,X,0121, ","  38.1"," ,X,0823, ","   39.4","X,0703, ","-0.6","X,1019","-2.2","X,1020","-5.0","X,1128","-9.4","X,1210","-9.4","X,1210","0.0","X,0324","-2.8","X,0306","-6.7","X,0305","-6.7","X,0305","-8.9","X,0224","    1882.6","6","    1882.6","X","    229.9"," ,X","","","       66"," ,X","     15.28","X","     22.63","X","      7.93","X","","","","","","","       270","X","","","","","","","      28.8","X","",""
"USW00023009","1973","33.30735","-104.50817","1104.6","ROSWELL INDUSTRIAL AIR PARK, NM US","","","    794.6","","     794.6","0","        44","0","        25","0","         2","0","        9","","         5","0","         0","0","        80","0","         5","0","       225","0","        72","0","        51"," ","        21"," ","        27"," ","  -13.3","0,1220, ","    76"," ,0,0222,+","   119"," ,0,0222, ","  34.3"," ,0,0310, ","   40.0","0,0628, ","0.0","0,1031","-3.3","0,1116","-5.0","0,1121","-6.7","0,1128","-13.3","0,1220","-0.6","0,0410","-4.4","0,0409","-4.4","0,0409","-10.0","0,0210","-10.0","0,0210","","","","","    294.8"," ,0","","","      404"," ,0","     15.14","0","     23.34","0","      6.95","0","","","","","","","","","       315","X","","","","","","","      23.2","X"
"USW00023009","1974","33.30735","-104.50817","1104.6","ROSWELL INDUSTRIAL AIR PARK, NM US","","","    900.2","","     900.2","0","        50","0","        33","0","         7","0","        1","","         2","0","         0","0","        99","0","         4","0","       223","0","        83","0","        55"," ","        15"," ","        34"," ","  -12.8","0,0104,+","    25"," ,0,1226, ","    28"," ,0,1225, ","  58.9"," ,0,0811, ","   38.9","0,0618, ","0.0","0,1105","-2.2","0,1125","-6.7","0,1130","-6.7","0,1130","","","-2.2","0,0405","-2.2","0,0405","-5.0","0,0227","-8.3","0,0226","-9.4","0,0225","    1711.2","2","    1711.2","0","    474.0"," ,0","","","       66"," ,0","     15.57","0","     23.42","0","      7.71","0","","","","","","","","","       315","X","","","","","","","      20.6","X"
"USW00023009","1975","33.30735","-104.50817","1104.6","ROSWELL INDUSTRIAL AIR PARK, NM US","","","    780.1","","     780.1","0","        49","0","        27","0","         1","0","        5","","         4","0","         0","0","       104","0","         2","0","       241","0","        66","0","        47"," ","        15"," ","        30"," ","  -11.1","0,0112, ","    76"," ,0,0223, ","    64"," ,0,0222, ","  32.0"," ,0,0911, ","   38.3","0,0614, ","0.0","0,1026","-6.1","0,1113","-6.1","0,1113","-7.8","0,1121","-10.6","0,1126","-3.9","0,0409","-3.9","0,0409","-5.0","0,0330","-10.6","0,0223","-10.6","0,0223","    2097.6","6","    2097.6","0","    244.1"," ,0","      74.7","X","      175"," ,0","     15.16","0","     23.48","0","      6.84","0","   197976","X","","","","","       315","X","","","","","","","      39.6","X","",""
"USW00023009","1976","33.30735","-104.50817","1104.6","ROSWELL INDUSTRIAL AIR PARK, NM US","","","    970.2","","     970.2","0","        45","0","        23","0","         2","0","        6","","         4","0","         0","0","        92","0","         4","0","       235","0","        79","0","        34"," ","         9"," ","        33"," ","  -15.6","0,1129, ","   102"," ,0,1114,+","    79"," ,0,1028, ","  39.1"," ,0,0801, ","   40.0","0,0621, ","0.0","0,1008","-4.4","0,1112","-4.4","0,1112","-8.9","0,1113","-8.9","0,1113","-2.2","0,0331","-2.2","0,0331","-6.1","0,0223","-6.7","0,0222","-8.9","0,0121","    1599.5","5","    1599.5","0","    293.8"," ,0","      83.7","X","      302"," ,0","     15.90","0","     23.81","0","      8.00","0","   224988","X","","","","","       315","X","        45","X","","","","","      23.6","X","      19.7","X"
"USW00023009","1977","33.30735","-104.50817","1104.6","ROSWELL INDUSTRIAL AIR PARK, NM US","","","   1322.7","","    1322.7","0","        44","0","        17","0","         3","0","        0","","         0","0","         0","0","        75","0","         1","0","       251","0","       115","0","        24"," ","         9"," ","        39"," ","  -16.1","0,0109, ","     0","T,0,0226,+","    23"," ,0,0305, ","  92.2"," ,0,0811, ","   41.7","0,0617,+","-0.6","0,1102","-2.2","0,1110","-5.6","0,1207","-10.6","0,1221","-10.6","0,1221","-0.6","0,0404","-2.2","0,0307","-5.0","0,0306","-7.8","0,0131","-15.0","0,0110","    1984.2","2","    1984.2","0","    278.4"," ,0","      86.5","X","       43"," ,0","     17.67","0","     25.64","0","      9.69","0","   231924","X","","","","","       270","X","       315","X","","","","","      27.8","X","      26.8","X"
"USW00023009","1978","33.30735","-104.50817","1104.6","ROSWELL INDUSTRIAL AIR PARK, NM US","","","   1083.0","","    1083.0","0","        70","0","        38","0","         4","0","        7","","         5","0","         2","0","        85","0","        10","0","       221","0","        92","0","        82"," ","        30"," ","        43"," ","  -22.2","0,1209, ","   152"," ,0,1209, ","   114"," ,0,1207, ","  54.6"," ,0,0627, ","   41.1","0,0624,+","0.0","0,1116","-2.8","0,1117","-5.0","0,1203","-7.8","0,1207","-21.7","0,1208","-1.1","0,0317","-3.9","0,0304","-4.4","0,0221","-9.4","0,0126","-9.4","0,0126","    1585.4","4","    1585.4","0","    463.7"," ,0","","","      366"," ,0","     16.01","0","     23.25","0","      8.76","0","","","","","","","       315","X","       270","X","","","","","      34.4","X","      25.9","X"
"USW00023009","1979","33.30735","-104.50817","1104.6","ROSWELL INDUSTRIAL AIR PARK, NM US","","","    912.3","","     912.3","0","        53","0","        22","0","         0","0","        9","","         3","0","         2","0","       107","0","         9","0","       217","0","        89","0","        45"," ","        15"," ","        31"," ","  -22.8","0,0102, ","   127"," ,0,0206, ","   137"," ,0,0205, ","  17.3"," ,0,0817, ","   38.3","0,0711,+","0.0","0,1031","-2.2","0,1102","-5.6","0,1113","-6.7","0,1122","-8.9","0,1123","0.0","0,0413","-3.9","0,0404","-5.0","0,0311","-11.1","0,0206","-11.1","0,0206","    2102.8","8","    2102.8","0","    217.4"," ,0","      69.5","X","      288"," ,0","     15.12","0","     22.91","0","      7.32","0","   187200","X","","","","","       225","X","       270","X","","","","","      23.6","X","      21.5","X"
"USW00023009","1980","33.30735","-104.50817","1104.6","ROSWELL INDUSTRIAL AIR PARK, NM US","","","   1111.4","","    1111.4","0","        49","0","        29","0","         3","0","       22","","         9","0","         1","0","        99","0","        11","0","       228","0","        95","0","        68"," ","        24"," ","        31"," ","  -17.8","0,0123, ","   152"," ,0,1126,+","   185"," ,0,0122, ","  64.8"," ,0,0909, ","   41.1","0,0628,+","-2.2","0,1025","-2.2","0,1025","-5.6","0,1117","-7.2","0,1118","-15.0","0,1126","-0.6","0,0414","-2.2","0,0401","-7.8","0,0302","-7.8","0,0302","-9.4","0,0210","    2004.6","6","    2004.6","0","    335.4"," ,0","      58.6","X","      689"," ,0","     15.82","0","     23.45","0","      8.18","0","   159006","X","","","","","       270","X","       360","X","","","","","      23.6","X","      14.3","X"
"USW00023009","1981","33.30735","-104.50817","1104.6","ROSWELL INDUSTRIAL AIR PARK, NM US","","","    878.1","","     878.1","0","        54","0","        29","0","         9","0","        3","","         3","0","         0","0","        82","0","         2","0","       235","0","        69","0","        57"," ","        18"," ","        39"," ","  -14.4","0,0211, ","   102"," ,0,0118, ","    61"," ,0,0117, "," 107.2"," ,0,0709, ","   42.8","0,0621, ","0.0","0,1024","-3.9","0,1120","-8.3","0,1218","-8.3","0,1218","","","-0.6","0,0319","-3.3","0,0308","-5.0","0,0222","-7.2","0,0212","-14.4","0,0211","    1857.5","5","    1857.5","0","    618.1"," ,0","      69.5","X","      135"," ,0","     16.22","0","     23.97","0","      8.47","0","   187050","X","","","","","       360","X","       315","X","","","","","      22.1","X","      17.0","X"
"USW00023009","1982","33.30735","-104.50817","1104.6","ROSWELL INDUSTRIAL AIR PARK, NM US","","","    978.1","","     978.1","0","        49","0","        23","0","         1","0","       14","","        11","0","         1","0","        86","0","        15","0","       229","0","        91","0","        52"," ","         8"," ","        31"," ","  -19.4","0,0114, ","   152"," ,0,1227,+","   102"," ,0,1226,+","  40.4"," ,0,0930, ","   38.3","0,0605, ","-1.1","0,1029","-2.2","0,1104","-6.1","0,1128","-7.8","0,1228","-12.2","0,1229","-0.6","0,0327","-5.6","0,0307","-5.6","0,0307","-6.7","0,0306","-10.0","0,0206","    1749.7","7","    1749.7","0","    229.8"," ,0","","","      654"," ,0","     15.51","0","     22.99","0","      8.02","0","","","","","","","","","","","","","","","","","",""
"USW00023009","1983","33.30735","-104.50817","1104.6","ROSWELL INDUSTRIAL AIR PARK, NM US","","","   1038.2","","    1038.2","0","        55","0","        29","0","         1","0","       11","","         7","0","         2","0","        86","0","        10","0","       219","0","        90","0","        54"," ","        12"," ","        39"," ","  -20.6","0,1229, ","   102"," ,0,0101, ","    76"," ,0,1228,+","  37.3"," ,0,1019, ","   39.4","0,0619, ","0.0","0,1120","-2.2","0,1124","-4.4","0,1127","-10.0","0,1218","-10.0","0,1218","-1.1","0,0415","-3.9","0,0408","-4.4","0,0123","-8.3","0,0122","-12.2","0,0104","    2054.6","6","    2054.6","0","    254.9"," ,0","","","      308"," ,0","     15.71","0","     23.12","0","      8.31","0","","","","","","","","","","","","","","","","","",""
"USW00023009","1984","33.30735","-104.50817","1104.6","ROSWELL INDUSTRIAL AIR PARK, NM US","       3.9","X","    875.2","","     875.2","0","        64","0","        33","0","         2","0","        7","","         3","0","         0","0","        81","0","         5","0","       221","0","        75","0","        69"," ","        17"," ","        34"," ","  -13.3","0,0118, ","   102"," ,0,1215,+","   112"," ,0,0305, ","  62.2"," ,0,0808, ","   36.7","0,0527,+","-0.6","0,1103","-3.3","0,1127","-6.7","0,1205","-6.7","0,1205","","","0.0","0,0404","-2.8","0,0307","-7.2","0,0306","-7.2","0,0306","-13.3","0,0118","    1897.4","4","    1897.4","0","    476.6"," ,0","","","      272"," ,0","     15.45","0","     22.58","0","      8.33","0","","","","","","","","","","","","","","","","","",""
"USW00023009","1985","33.30735","-104.50817","1104.6","ROSWELL INDUSTRIAL AIR PARK, NM US","       3.8","X","    944.8","","     944.8","0","        63","0","        30","0","         3","0","        2","","         1","0","         0","0","        87","0","         6","0","       242","0","        83","0","        55"," ","        12"," ","        43"," ","  -16.1","0,0202, ","    25"," ,0,0202,+","    28"," ,0,1212, ","  41.9"," ,0,0725, ","   38.3","0,0705, ","-0.6","0,1102","-5.0","0,1115","-5.0","0,1115","-6.7","0,1201","-8.9","0,1211","-0.6","0,0331","-4.4","0,0305","-4.4","0,0305","-6.7","0,0207","-10.6","0,0203","    1894.4","4","    1894.4","0","    369.6"," ,0","","","       85"," ,0","     15.97","0","     23.68","0","      8.25","0","","","","","","","","","","","","","","","","","",""
