"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES"
"IN001190700","1934","18.333","84.133","6.0","KALINGAPATAM, IN","        68","I","        50","I","         6","I","","","","","","","","","","","","","  77.2"," ,I,1014, ","","","    646.8"," ,I","","","",""
"IN001190700","1935","18.333","84.133","6.0","KALINGAPATAM, IN","        58","I","        37","I","         6","I","","","","","","","","","","","",""," 188.2"," ,I,0626, ","","","    751.5"," ,I","","","",""
"IN001190700","1936","18.333","84.133","6.0","KALINGAPATAM, IN","        97","I","        64","I","        13","I","","","","","","","","","","","","","  79.8"," ,I,0724, ","","","   1096.0"," ,I","","","",""
"IN001190700","1937","18.333","84.133","6.0","KALINGAPATAM, IN","        75","I","        51","I","         8","I","","","","","","","","","","","","","  85.1"," ,I,1003, ","","","    760.0"," ,I","","","",""
"IN001190700","1938","18.333","84.133","6.0","KALINGAPATAM, IN","        89","I","        64","I","        12","I","","","","","","","","","","","","","  89.9"," ,I,0928, ","","","   1021.1"," ,I","","","",""
"IN001190700","1939","18.333","84.133","6.0","KALINGAPATAM, IN","        67","I","        36","I","         8","I","","","","","","","","","","","","","  81.3"," ,I,0913, ","","","    708.9"," ,I","","","",""
"IN001190700","1940","18.333","84.133","6.0","KALINGAPATAM, IN","        74","I","        48","I","        16","I","","","","","","","","","","","",""," 125.7"," ,I,0521, ","","","   1169.5"," ,I","","","",""
"IN001190700","1941","18.333","84.133","6.0","KALINGAPATAM, IN","        65","I","        50","I","        12","I","","","","","","","","","","","",""," 147.3"," ,I,0916, ","","","   1031.7"," ,I","","","",""
"IN001190700","1942","18.333","84.133","6.0","KALINGAPATAM, IN","        61","I","        45","I","        10","I","","","","","","","","","","","",""," 105.4"," ,I,0821, ","","","    858.9"," ,I","","","",""
"IN001190700","1944","18.333","84.133","6.0","KALINGAPATAM, IN","        80","I","        44","I","        12","I","","","","","","","","","","","","","  88.9"," ,I,1015, ","","","    931.5"," ,I","","","",""
"IN001190700","1945","18.333","84.133","6.0","KALINGAPATAM, IN","        66","I","        44","I","        11","I","","","","","","","","","","","","","  95.3"," ,I,1017, ","","","    845.6"," ,I","","","",""
"IN001190700","1946","18.333","84.133","6.0","KALINGAPATAM, IN","        68","I","        49","I","        10","I","","","","","","","","","","","",""," 109.7"," ,I,1019, ","","","    877.2"," ,I","","","",""
"IN001190700","1947","18.333","84.133","6.0","KALINGAPATAM, IN","        65","I","        44","I","         9","I","","","","","","","","","","","",""," 134.6"," ,I,0926, ","","","   1045.2"," ,I","","","",""
"IN001190700","1948","18.333","84.133","6.0","KALINGAPATAM, IN","        56","I","        45","I","        11","I","","","","","","","","","","","",""," 107.4"," ,I,0706, ","","","    816.3"," ,I","","","",""
"IN001190700","1949","18.333","84.133","6.0","KALINGAPATAM, IN","        79","I","        60","I","         9","I","","","","","","","","","","","","","  83.8"," ,I,1027, ","","","    867.2"," ,I","","","",""
"IN001190700","1950","18.333","84.133","6.0","KALINGAPATAM, IN","        71","I","        58","I","         7","I","","","","","","","","","","","","","  80.0"," ,I,1019, ","","","    766.9"," ,I","","","",""
"IN001190700","1951","18.333","84.133","6.0","KALINGAPATAM, IN","        60","I","        50","I","        15","I","","","","","","","","","","","","","  82.6"," ,I,0606, ","","","   1015.1"," ,I","","","",""
"IN001190700","1952","18.333","84.133","6.0","KALINGAPATAM, IN","        73","I","        53","I","        13","I","","","","","","","","","","","","","  91.4"," ,I,1007, ","","","    970.1"," ,I","","","",""
"IN001190700","1953","18.333","84.133","6.0","KALINGAPATAM, IN","        70","I","        60","I","        14","I","","","","","","","","","","","",""," 167.6"," ,I,0619, ","","","   1147.4"," ,I","","","",""
"IN001190700","1954","18.333","84.133","6.0","KALINGAPATAM, IN","        67","I","        53","I","        10","I","","","","","","","","","","","",""," 127.0"," ,I,1024, ","","","    989.2"," ,I","","","",""
"IN001190700","1955","18.333","84.133","6.0","KALINGAPATAM, IN","        68","I","        56","I","        18","I","","","","","","","","","","","",""," 152.4"," ,I,0907, ","","","   1342.4"," ,I","","","",""
"IN001190700","1956","18.333","84.133","6.0","KALINGAPATAM, IN","        89","I","        77","I","        24","I","","","","","","","","","","","",""," 205.7"," ,I,0702, ","","","   1888.7"," ,I","","","",""
"IN001190700","1957","18.333","84.133","6.0","KALINGAPATAM, IN","        51","I","        49","I","         8","I","","","","","","","","","","","",""," 101.6"," ,I,0822, ","","","    812.6"," ,I","","","",""
"IN001190700","1958","18.333","84.133","6.0","KALINGAPATAM, IN","        62","I","        56","I","        14","I","","","","","","","","","","","","","  90.0"," ,I,1020, ","","","   1270.4"," ,I","","","",""
"IN001190700","1959","18.333","84.133","6.0","KALINGAPATAM, IN","        60","I","        48","I","         8","I","","","","","","","","","","","","","  72.0"," ,I,1020, ","","","    816.3"," ,I","","","",""
"IN001190700","1960","18.333","84.133","6.0","KALINGAPATAM, IN","        65","I","        60","I","        11","I","","","","","","","","","","","",""," 102.6"," ,I,0702, ","","","   1005.4"," ,I","","","",""
"IN001190700","1961","18.333","84.133","6.0","KALINGAPATAM, IN","        65","I","        53","I","         8","I","","","","","","","","","","","","","  96.6"," ,I,0624, ","","","    863.2"," ,I","","","",""
"IN001190700","1962","18.333","84.133","6.0","KALINGAPATAM, IN","        54","I","        48","I","        13","I","","","","","","","","","","","",""," 264.2"," ,I,1025, ","","","   1538.6"," ,I","","","",""
"IN001190700","1963","18.333","84.133","6.0","KALINGAPATAM, IN","        54","I","        44","I","        12","I","","","","","","","","","","","",""," 105.8"," ,I,1022, ","","","    946.2"," ,I","","","",""
"IN001190700","1964","18.333","84.133","6.0","KALINGAPATAM, IN","        76","I","        61","I","        17","I","","","","","","","","","","","",""," 160.2"," ,I,0806, ","","","   1171.4"," ,I","","","",""
"IN001190700","1965","18.333","84.133","6.0","KALINGAPATAM, IN","        60","I","        42","I","         9","I","","","","","","","","","","","","","  66.0"," ,I,1018, ","","","    750.7"," ,I","","","",""
"IN001190700","1966","18.333","84.133","6.0","KALINGAPATAM, IN","        64","I","        47","I","        14","I","","","","","","","","","","","",""," 103.4"," ,I,1122, ","","","   1084.8"," ,I","","","",""
"IN001190700","1967","18.333","84.133","6.0","KALINGAPATAM, IN","        69","I","        47","I","        10","I","","","","","","","","","","","","","  81.8"," ,I,0613, ","","","    827.8"," ,I","","","",""
"IN001190700","1969","18.333","84.133","6.0","KALINGAPATAM, IN","        74","I","        51","I","        13","I","","","","","","","","","","","",""," 146.6"," ,I,1108, ","","","   1043.4"," ,I","","","",""
"IN001190700","1970","18.333","84.133","6.0","KALINGAPATAM, IN","        55","I","        38","I","        10","I","","","","","","","","","","","","","  86.8"," ,I,1006, ","","","    687.3"," ,I","","","",""
"IN001190700","2016","18.333","84.133","6.0","KALINGAPATAM, IN","","","","","","","","","","","         0","S","       362","S","       227","S","","","","","   38.8","S,0616, ","","","     32.71","S","",""
"IN001190700","2017","18.333","84.133","6.0","KALINGAPATAM, IN","","","","","","","","","","","         0","S","       363","S","       219","S","","","","","   42.6","S,0531,+","","","     32.28","S","",""
"IN001190700","2018","18.333","84.133","6.0","KALINGAPATAM, IN","","","","","","","","","","","         0","S","       356","S","       219","S","","","","","   41.5","S,0620,+","","","     32.24","S","",""
"IN001190700","2020","18.333","84.133","6.0","KALINGAPATAM, IN","","","","","","","         0","S","         0","S","","","","","","","   13.3","S,1221, ","","","","","","","","","     23.31","S"
"IN001190700","2022","18.333","84.133","6.0","KALINGAPATAM, IN","","","","","","","         0","S","         0","S","","","","","","","   12.7","S,0130, ","","","","","","","","","     22.72","S"
"IN001190700","2023","18.333","84.133","6.0","KALINGAPATAM, IN","","","","","","","","","","","         0","S","       348","S","       206","S","","","","","   43.9","S,0617,+","","","     32.64","S","",""
