"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","DYTS","DYTS_ATTRIBUTES"
"USC00427952","1956","39.95","-111.23333","1848.0","SOLDIER CREEK SVM, UT US","         1"," "
"USC00427952","1957","39.95","-111.23333","1848.0","SOLDIER CREEK SVM, UT US","         3"," "
