"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DSND","DSND_ATTRIBUTES","DSNW","DSNW_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMSD","EMSD_ATTRIBUTES","EMSN","EMSN_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES"
"FMC00914911","1988","7.37649","143.9075","2.1","WOLEAI ATOLL, FM FM","   3315.4","","    3315.4","0","       250","0","       177","0","        48","0","        0","","         0","0","         0","0","         0","0","         0","0","       364","0","        99","0","   20.6","0,1101, ","     0"," ,0,1231,+","     0"," ,0,1231,+"," 152.4"," ,0,0619, ","   33.9","0,0704, ","       0.0","0","       0.0","0","   3789.7"," ,0","        0"," ,0","     27.44","0","     31.01","0","     23.86","0"
"FMC00914911","1989","7.37649","143.9075","2.1","WOLEAI ATOLL, FM FM","   3372.6","","    3372.6","0","       239","0","       167","0","        38","0","","","         0","0","         0","0","         0","0","         0","0","       361","0","       118","0","   21.1","0,1226, ","","","     0"," ,0,1231,+"," 101.6"," ,0,0603, ","   33.9","0,1020,+","       0.0","0","       0.0","0","   2899.0"," ,0","        0"," ,0","     27.68","0","     31.13","0","     24.23","0"
"FMC00914911","1991","7.37649","143.9075","2.1","WOLEAI ATOLL, FM FM","   3352.1","","    3352.1","0","       192","0","       124","0","        34","0","        0","","         0","0","         0","0","         0","0","         0","0","       361","0","        59","0","   21.7","0,0624,+","     0"," ,0,1231,+","     0"," ,0,1231,+"," 128.8"," ,0,0308, ","   33.3","0,0928,+","       0.0","0","       0.0","0","   2526.9"," ,0","        0"," ,0","     27.65","0","     30.51","0","     24.79","0"
"FMC00914911","1992","7.37649","143.9075","2.1","WOLEAI ATOLL, FM FM","   3371.6","","    3371.6","0","       205","0","       142","0","        32","0","        0","","         0","0","         0","0","         0","0","         0","0","       364","0","       115","0","   18.3","0,0828, ","     0"," ,0,1231,+","     0"," ,0,1231,+","  82.3"," ,0,0428, ","   34.4","0,0809,+","       0.0","0","       0.0","0","   2531.2"," ,0","        0"," ,0","     27.60","0","     31.22","0","     23.98","0"
"FMC00914911","1993","7.37649","143.9075","2.1","WOLEAI ATOLL, FM FM","   3179.6","","    3179.6","0","       225","0","       171","0","        50","0","        0","","         0","0","         0","0","         0","0","         0","0","       358","0","        97","0","   17.8","0,0803, ","     0"," ,0,1231,+","     0"," ,0,1231,+"," 134.6"," ,0,0621, ","   33.9","0,0524, ","       0.0","0","       0.0","0","   3630.6"," ,0","        0"," ,0","     27.21","0","     30.92","0","     23.50","0"
"FMC00914911","1994","7.37649","143.9075","2.1","WOLEAI ATOLL, FM FM","   3271.7","","    3271.7","0","       210","0","       155","0","        39","0","        0","","         0","0","         0","0","         0","0","         0","0","       359","0","       110","0","   20.0","0,0828,+","     0"," ,0,1231,+","     0"," ,0,1231,+"," 117.6"," ,0,1217, ","   34.4","0,1024, ","       0.0","0","       0.0","0","   3024.6"," ,0","        0"," ,0","     27.44","0","     31.23","0","     23.65","0"
"FMC00914911","1995","7.37649","143.9075","2.1","WOLEAI ATOLL, FM FM","   3117.6","","    3117.6","0","       227","0","       166","0","        42","0","        0","","         0","0","         0","0","         0","0","         0","0","       365","0","        75","0","   20.0","0,0629,+","     0"," ,0,1231,+","     0"," ,0,1231,+"," 178.6"," ,0,0315, ","   34.4","0,0524, ","       0.0","0","       0.0","0","   3641.1"," ,0","        0"," ,0","     26.87","0","     30.89","0","     22.85","0"
"FMC00914911","1996","7.37649","143.9075","2.1","WOLEAI ATOLL, FM FM","   3280.2","","    3280.2","0","       225","0","       176","0","        36","0","        0","","         0","0","         0","0","         0","0","         0","0","       366","0","       118","0","   20.6","0,0904, ","     0"," ,0,1231,+","     0"," ,0,1231,+","  74.9"," ,0,0116, ","   34.4","0,1125, ","       0.0","0","       0.0","0","   2953.1"," ,0","        0"," ,0","     27.29","0","     31.19","0","     23.40","0"
"FMC00914911","1997","7.37649","143.9075","2.1","WOLEAI ATOLL, FM FM","   3282.5","","    3282.5","0","       205","0","       150","0","        34","0","        0","","         0","0","         0","0","         0","0","         0","0","       363","0","       132","0","   20.6","0,0623,+","     0"," ,0,1231,+","     0"," ,0,1231,+"," 149.6"," ,0,0118, ","   34.4","0,0714,+","       0.0","0","       0.0","0","   2973.0"," ,0","        0"," ,0","     27.37","0","     31.35","0","     23.39","0"
"FMC00914911","1998","7.37649","143.9075","2.1","WOLEAI ATOLL, FM FM","   3232.7","","    3232.7","0","       209","0","       129","0","        22","0","","","         0","0","         0","0","         0","0","         0","0","       365","0","        78","0","   20.6","0,0915,+","","","     0"," ,0,1231,+"," 115.6"," ,0,0829, ","   33.9","0,0913,+","       0.0","0","       0.0","0","   2178.0"," ,0","        0"," ,0","     27.19","0","     31.23","0","     23.16","0"
"FMC00914911","1999","7.37649","143.9075","2.1","WOLEAI ATOLL, FM FM","   3183.9","","    3183.9","0","       261","0","       213","0","        53","0","        0","","         0","0","         0","0","         0","0","         0","0","       364","0","        77","0","   20.6","0,1030,+","     0"," ,0,1231,+","     0"," ,0,1231,+"," 154.9"," ,0,0531, ","   34.4","0,1009,+","       0.0","0","       0.0","0","   4413.1"," ,0","        0"," ,0","     27.08","0","     30.95","0","     23.20","0"
"FMC00914911","2000","7.37649","143.9075","2.1","WOLEAI ATOLL, FM FM","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","       0.0","0","       0.0","0","","","","","","","","","",""
"FMC00914911","2001","7.37649","143.9075","2.1","WOLEAI ATOLL, FM FM","   3197.8","","    3197.8","0","       227","0","       178","0","        49","0","        0","","         0","0","         0","0","         0","0","         0","0","       365","0","       100","0","   20.0","0,0704,+","     0"," ,0,1231,+","     0"," ,0,1231,+"," 135.9"," ,0,0702, ","   34.4","0,0907, ","","","","","   3317.4"," ,0","        0"," ,0","     27.12","0","     31.18","0","     23.05","0"
"FMC00914911","2002","7.37649","143.9075","2.1","WOLEAI ATOLL, FM FM","   3461.9","","    3461.9","0","       217","0","       166","0","        41","0","        0","","         0","0","         0","0","         0","0","         0","0","       364","0","       146","0","   21.1","0,0918,+","     0"," ,0,1231,+","     0"," ,0,1231,+"," 202.2"," ,0,0812, ","   34.4","0,1107,+","       0.0","0","       0.0","0","   3410.9"," ,0","        0"," ,0","     27.84","0","     31.43","0","     24.26","0"
"FMC00914911","2004","7.37649","143.9075","2.1","WOLEAI ATOLL, FM FM","","","","","       232","0","       170","0","        43","0","        0","","         0","0","","","","","","","","","","","","","     0"," ,0,1231,+","     0"," ,0,1231,+","  83.8"," ,0,1004, ","","","","","","","   3237.2"," ,0","        0"," ,0","","","","","",""
"FMC00914911","2006","7.37649","143.9075","2.1","WOLEAI ATOLL, FM FM","","","","","       231","0","       179","0","        38","0","        0","","         0","0","","","","","","","","","","","","","     0"," ,0,1231,+","     0"," ,0,1231,+","  92.7"," ,0,0130, ","","","","","","","   2888.2"," ,0","        0"," ,0","","","","","",""
"FMC00914911","2007","7.37649","143.9075","2.1","WOLEAI ATOLL, FM FM","","","","","       218","0","       156","0","        30","0","        0","","         0","0","","","","","","","","","","","","","     0"," ,0,1231,+","     0"," ,0,1231,+","  99.3"," ,0,0303, ","","","","","","","   2477.5"," ,0","        0"," ,0","","","","","",""
"FMC00914911","2011","7.37649","143.9075","2.1","WOLEAI ATOLL, FM FM","","","","","       266","K","       188","K","        11","K","","","","","","","","","","","","","","","","","","","","","  48.0"," ,K,0305, ","","","","","","","   2084.2"," ,K","","","","","","","",""
"FMC00914911","2014","7.37649","143.9075","2.1","WOLEAI ATOLL, FM FM","","","","","       216","7","       133","7","        18","7","","","","","","","","","","","","","","","","","","","","","  95.5"," ,7,1009, ","","","","","","","   2107.9"," ,7","","","","","","","",""
"FMC00914911","2018","7.37649","143.9075","2.1","WOLEAI ATOLL, FM FM","","","","","       204","7","       144","7","        42","7","","","","","","","","","","","","","","","","","","","","","  91.9"," ,7,0616, ","","","","","","","   2947.4"," ,7","","","","","","","",""
"FMC00914911","2020","7.37649","143.9075","2.1","WOLEAI ATOLL, FM FM","","","","","       209","7","       156","7","        30","7","","","","","","","","","","","","","","","","","","","",""," 122.4"," ,7,1129, ","","","","","","","   2606.4"," ,7","","","","","","","",""
"FMC00914911","2022","7.37649","143.9075","2.1","WOLEAI ATOLL, FM FM","","","","","       256","7","       193","7","        46","7","","","","","","","","","","","","","","","","","","","",""," 101.6"," ,7,1017, ","","","","","","","   3788.4"," ,7","","","","","","","",""
