"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","FZF0","FZF0_ATTRIBUTES","FZF1","FZF1_ATTRIBUTES","FZF2","FZF2_ATTRIBUTES","FZF5","FZF5_ATTRIBUTES","FZF6","FZF6_ATTRIBUTES","FZF7","FZF7_ATTRIBUTES","FZF8","FZF8_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES"
"SPE00155982","2008","42.1164","2.7894","176.0","BANYOLES, SP","    539.5","","     539.5","E","        96","E","        56","E","         7","E","         0","E","         7","E","         0","E","       175","E","        30","E","   -2.5","E,1126, "," 101.3"," ,E,1226, ","   37.7","E,0806, ","-2.5","E,1126","-2.5","E,1126","","","","","","","","","","","","","","","    817.4"," ,E","     15.53","E","     21.23","E","      9.83","E"
"SPE00155982","2009","42.1164","2.7894","176.0","BANYOLES, SP","    746.8","","     746.8","E","        86","E","        45","E","         3","E","         0","E","        13","E","         0","E","       188","E","        42","E","   -5.4","E,1220, ","  62.6"," ,E,1021, ","   39.0","E,0819, ","-1.9","E,1216","-2.4","E,1218","-5.4","E,1220","-0.1","E,0307","-3.4","E,0108","","","","","    1645.4","4","    1645.4","E","    561.9"," ,E","     16.21","E","     21.99","E","     10.43","E"
"SPE00155982","2010","42.1164","2.7894","176.0","BANYOLES, SP","    574.1","","     574.1","E","        89","E","        54","E","         6","E","         0","E","        30","E","         0","E","       165","E","        24","E","   -5.1","E,0310, ","  55.4"," ,E,1011, ","   38.0","E,0822, ","-0.3","E,1127","","","","","-0.1","E,0314","-3.7","E,0311","-5.1","E,0310","","","    1663.5","5","    1663.5","E","    754.4"," ,E","     14.84","E","     20.16","E","      9.53","E"
"SPE00155982","2011","42.1164","2.7894","176.0","BANYOLES, SP","    597.1","","     597.1","E","        79","E","        47","E","        14","E","         0","E","         9","E","         0","E","       193","E","        26","E","   -4.7","E,0122, ","  87.8"," ,E,0312, ","   36.7","E,0822, ","-0.6","E,1219","","","","","-0.5","E,0202","-2.6","E,0125","-4.5","E,0124","","","    1608.7","7","    1608.7","E","   1058.0"," ,E","     16.10","E","     21.63","E","     10.57","E"
"SPE00155982","2012","42.1164","2.7894","176.0","BANYOLES, SP","    672.5","","     672.5","E","        68","E","        39","E","         5","E","         0","E","        30","E","         0","E","       181","E","        37","E","   -7.7","E,0212, ","  49.1"," ,E,1031, ","   38.0","E,0823,+","-0.7","E,1029","-2.7","E,1202","","","-2.5","E,0221","-2.5","E,0221","-6.2","E,0213","-7.7","E,0212","    1566.3","3","    1566.3","E","    519.1"," ,E","     15.58","E","     21.51","E","      9.65","E"
"SPE00155982","2013","42.1164","2.7894","176.0","BANYOLES, SP","    559.6","","     559.6","E","        91","E","        58","E","         6","E","         0","E","        19","E","         0","E","       169","E","        25","E","   -5.4","E,0224, ","  70.6"," ,E,1117, ","   36.1","E,0725, ","-0.4","E,1123","-2.2","E,1129","","","-1.8","E,0315","-3.5","E,0226","-5.4","E,0224","","","    1738.8","8","    1738.8","E","    772.5"," ,E","     15.11","E","     20.80","E","      9.42","E"
"SPE00155982","2014","42.1164","2.7894","176.0","BANYOLES, SP","    544.6","","     544.6","E","        90","E","        58","E","         9","E","         0","E","         5","E","         0","E","       195","E","        11","E","   -2.2","E,1231, "," 134.7"," ,E,1130, ","   35.9","E,0717, ","0.0","E,1228","-2.2","E,1231","","","-1.0","E,0301","","","","","","","    1464.4","4","    1464.4","E","    880.3"," ,E","     16.00","E","     21.65","E","     10.35","E"
"SPE00155982","2015","42.1164","2.7894","176.0","BANYOLES, SP","    658.7","","     658.7","E","        67","E","        45","E","         5","E","         0","E","        13","E","         0","E","       187","E","        37","E","   -4.1","E,0206, ","  50.8"," ,E,0808, ","   43.0","E,0705, ","-1.7","E,1123","","","","","-0.8","E,0228","-4.1","E,0206","","","","","    1452.0","0","    1452.0","E","    545.4"," ,E","     16.04","E","     21.87","E","     10.20","E"
"SPE00155982","2016","42.1164","2.7894","176.0","BANYOLES, SP","    632.6","","     632.6","E","        84","E","        51","E","         5","E","         0","E","         6","E","         0","E","       173","E","        47","E","   -2.6","E,0117, ","  47.0"," ,E,1012, ","   37.6","E,0804, ","","","","","","","-0.1","E,0309","-2.6","E,0117","","","","","    1491.6","6","    1491.6","E","    658.3"," ,E","     15.87","E","     21.62","E","     10.12","E"
"SPE00155982","2017","42.1164","2.7894","176.0","BANYOLES, SP","    711.9","","     711.9","E","        72","E","        39","E","         0","E","         0","E","        21","E","         0","E","       201","E","        47","E","   -5.0","E,0118, ","  25.0"," ,E,0630, ","   37.7","E,0804, ","-1.1","E,1130","-3.1","E,1202","","","-0.4","E,0209","-5.0","E,0118","-5.0","E,0118","","","    1443.5","5","    1443.5","E","    447.1"," ,E","     16.04","E","     22.05","E","     10.03","E"
