"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","DYFG","DYFG_ATTRIBUTES","DYTS","DYTS_ATTRIBUTES"
"USC00419264","1997","29.13333","-99.9","252.4","UVALDE 9 SW, TX US","         5"," ","         9"," "
"USC00419264","1998","29.13333","-99.9","252.4","UVALDE 9 SW, TX US","","","         6"," "
