"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DSND","DSND_ATTRIBUTES","DSNW","DSNW_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","DYFG","DYFG_ATTRIBUTES","DYTS","DYTS_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMSD","EMSD_ATTRIBUTES","EMSN","EMSN_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","FZF0","FZF0_ATTRIBUTES","FZF1","FZF1_ATTRIBUTES","FZF2","FZF2_ATTRIBUTES","FZF3","FZF3_ATTRIBUTES","FZF4","FZF4_ATTRIBUTES","FZF5","FZF5_ATTRIBUTES","FZF6","FZF6_ATTRIBUTES","FZF7","FZF7_ATTRIBUTES","FZF8","FZF8_ATTRIBUTES","FZF9","FZF9_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES"
"USC00300641","1904","42.61667","-73.36667","347.5","BERLIN 5 S, NY US","","","","","","","","","","","","","","","        33","6","       175","6","","","","","","","","","","","  -37.2","6,0105, ","","","","","","","","","-2.8","6,0922","-2.8","6,0922","-4.4","6,0923","-7.2","6,1028","-15.6","6,1117","0.0","6,0517","-4.4","6,0423","-4.4","6,0423","-6.7","6,0420","-9.4","6,0415","","","","","","","","","     -0.15","6"
"USC00300641","1905","42.61667","-73.36667","347.5","BERLIN 5 S, NY US","","","","","        90","6","        67","6","        11","6","","","","","","","","","","","","","","","","","","","","","","","",""," 116.1"," ,6,0730, ","","","","","","","","","","","","","","","","","","","","","","","   1007.1"," ,6","","","","","","","",""
"USC00300641","1906","42.61667","-73.36667","347.5","BERLIN 5 S, NY US","    248.1","","     248.1","6","       108","6","        91","6","        11","6","","","","","        16","6","       151","6","        46","6","       129","6","         0","6","","","","","  -26.1","6,0216, ","","","","","  47.0"," ,6,1020, ","   31.7","6,0722, ","-0.6","6,0925","-2.2","6,1012","-5.6","6,1013","-8.9","6,1105","-8.9","6,1105","-1.7","6,0521","-2.8","6,0417","-5.0","6,0407","-8.3","6,0403","-12.8","6,0326","   1086.6"," ,6","","","      7.80","6","     13.74","6","      1.86","6"
"USC00300641","1956","42.61667","-73.36667","347.5","BERLIN 5 S, NY US","","","","","       158","0","       102","0","         7","0","","","","","","","","","","","","","","","","","","","","","","","","","  43.2"," ,0,1102, ","","","","","","","","","","","","","","","","","","","","","","","   1057.6"," ,0","","","","","","","",""
"USC00300641","1957","42.61667","-73.36667","347.5","BERLIN 5 S, NY US","","","","","       116","0","        75","0","         4","0","","","","","","","","","","","","","","","","","","","","","","","","","  40.4"," ,0,0923, ","","","","","","","","","","","","","","","","","","","","","","","    851.7"," ,0","","","","","","","",""
"USC00300641","1958","42.61667","-73.36667","347.5","BERLIN 5 S, NY US","","","","","       135","0","        90","0","         6","0","","","","","","","","","","","","","","","","","","","","","","","","","  45.2"," ,0,1129, ","","","","","","","","","","","","","","","","","","","","","","","    965.2"," ,0","","","","","","","",""
"USC00300641","1959","42.61667","-73.36667","347.5","BERLIN 5 S, NY US","","","","","       150","0","       109","0","         5","0","","","","","","","","","","","","","","","","","","","","","","","","","  35.6"," ,0,1128, ","","","","","","","","","","","","","","","","","","","","","","","   1148.2"," ,0","","","","","","","",""
"USC00300641","1960","42.61667","-73.36667","347.5","BERLIN 5 S, NY US","","","","","       156","0","        88","0","        12","0","","","","","","","","","","","","","","","","","","","","","","","","","  73.4"," ,0,0913, ","","","","","","","","","","","","","","","","","","","","","","","   1251.6"," ,0","","","","","","","",""
"USC00300641","1961","42.61667","-73.36667","347.5","BERLIN 5 S, NY US","","","","","       148","0","        94","0","         7","0","","","        22","0","","","","","","","","","","","","","","","","","","","   185"," ,0,0205, ","  34.5"," ,0,0611, ","","","","","","","","","","","","","","","","","","","","","","","    939.7"," ,0","     1945"," ,0","","","","","",""
"USC00300641","1962","42.61667","-73.36667","347.5","BERLIN 5 S, NY US","","","","","       144","0","        76","0","         3","0","","","        16","0","","","","","","","","","","","         1"," ","         9"," ","","","","","   279"," ,0,0215, ","  35.8"," ,0,0625, ","","","","","","","","","","","","","","","","","","","","","","","    841.6"," ,0","     1505"," ,0","","","","","",""
"USC00300641","1963","42.61667","-73.36667","347.5","BERLIN 5 S, NY US","","","","","       144","0","        87","0","         4","0","","","        25","0","","","","","","","","","","","","","        14"," ","","","","","   229"," ,0,0127, ","  36.8"," ,0,0930, ","","","","","","","","","","","","","","","","","","","","","","","    859.0"," ,0","     2075"," ,0","","","","","",""
"USC00300641","1964","42.61667","-73.36667","347.5","BERLIN 5 S, NY US","","","","","       138","0","        80","0","         4","0","","","        19","0","","","","","","","","","","","","","","","","","","","   323"," ,0,0114, ","  46.0"," ,0,0608, ","","","","","","","","","","","","","","","","","","","","","","","    829.9"," ,0","     1793"," ,0","","","","","",""
"USC00300641","1965","42.61667","-73.36667","347.5","BERLIN 5 S, NY US","","","","","       148","0","        72","0","         6","0","","","        17","0","","","","","","","","","","","","","","","","","","","   178"," ,0,1207, ","  38.6"," ,0,0902, ","","","","","","","","","","","","","","","","","","","","","","","    849.1"," ,0","     1211"," ,0","","","","","",""
"USC00300641","1966","42.61667","-73.36667","347.5","BERLIN 5 S, NY US","","","","","       143","0","        72","0","         8","0","","","        14","0","","","","","","","","","","","","","","","","","","","   178"," ,0,0131, ","  62.2"," ,0,0905,+","","","","","","","","","","","","","","","","","","","","","","","   1013.5"," ,0","      959"," ,0","","","","","",""
"USC00300641","1967","42.61667","-73.36667","347.5","BERLIN 5 S, NY US","","","","","       156","0","        85","0","         9","0","","","","","","","","","","","","","","","","","","","","","","","","","  57.4"," ,0,0618, ","","","","","","","","","","","","","","","","","","","","","","","   1090.1"," ,0","","","","","","","",""
"USC00300641","1968","42.61667","-73.36667","347.5","BERLIN 5 S, NY US","","","","","       143","0","        87","0","         8","0","","","","","","","","","","","","","","","","","","","","","","","","","  68.8"," ,0,0425, ","","","","","","","","","","","","","","","","","","","","","","","   1054.1"," ,0","","","","","","","",""
"USC00300641","1975","42.61667","-73.36667","347.5","BERLIN 5 S, NY US","","","","","       162","0","       119","0","        12","0","","","        31","0","","","","","","","","","","","","","","","","","","","   305"," ,0,0404, ","  66.8"," ,0,0404, ","","","","","","","","","","","","","","","","","","","","","","","   1499.1"," ,0","     2345"," ,0","","","","","",""
"USC00300641","1976","42.61667","-73.36667","347.5","BERLIN 5 S, NY US","","","","","       149","0","       100","0","        15","0","","","        26","0","","","","","","","","","","","","","","","","","","","   203"," ,0,0317, ","  66.8"," ,0,0701, ","","","","","","","","","","","","","","","","","","","","","","","   1323.4"," ,0","     1765"," ,0","","","","","",""
"USC00300641","1977","42.61667","-73.36667","347.5","BERLIN 5 S, NY US","","","","","       156","0","       118","0","        13","0","","","        32","0","","","","","","","","","","","","","","","","","","","   356"," ,0,0221, ","  51.6"," ,0,0314, ","","","","","","","","","","","","","","","","","","","","","","","   1512.0"," ,0","     2922"," ,0","","","","","",""
"USC00300641","1978","42.61667","-73.36667","347.5","BERLIN 5 S, NY US","","","","","       126","0","        87","0","         6","0","","","        23","0","","","","","","","","","","","","","        14"," ","","","","","   305"," ,0,0207, ","  38.9"," ,0,0109, ","","","","","","","","","","","","","","","","","","","","","","","    982.2"," ,0","     1914"," ,0","","","","","",""
"USC00300641","1979","42.61667","-73.36667","347.5","BERLIN 5 S, NY US","","","","","       135","0","        86","0","        13","0","","","        17","0","","","","","","","","","","","","","        14"," ","","","","","   140"," ,0,0126, ","  56.9"," ,0,0907, ","","","","","","","","","","","","","","","","","","","","","","","   1264.2"," ,0","     1109"," ,0","","","","","",""
"USC00300641","1980","42.61667","-73.36667","347.5","BERLIN 5 S, NY US","","","","","       120","0","        79","0","         7","0","","","        12","0","","","","","","","","","","","","","        17"," ","","","","","   254"," ,0,1118, ","  57.9"," ,0,0630, ","","","","","","","","","","","","","","","","","","","","","","","    845.2"," ,0","     1040"," ,0","","","","","",""
"USC00300641","1981","42.61667","-73.36667","347.5","BERLIN 5 S, NY US","","","","","       132","0","        89","0","        11","0","","","        21","0","","","","","","","","","","","","","        18"," ","","","","","   305"," ,0,1216,+","  46.2"," ,0,0721, ","","","","","","","","","","","","","","","","","","","","","","","   1161.6"," ,0","     2162"," ,0","","","","","",""
"USC00300641","1982","42.61667","-73.36667","347.5","BERLIN 5 S, NY US","","","","","       122","0","        76","0","         5","0","","","        25","0","","","","","","","","","","","        20"," ","         9"," ","","","","","   406"," ,0,0407, ","  43.9"," ,0,1105,+","","","","","","","","","","","","","","","","","","","","","","","    923.1"," ,0","     1735"," ,0","","","","","",""
"USC00300641","1983","42.61667","-73.36667","347.5","BERLIN 5 S, NY US","","","","","       122","0","        97","0","        10","0","","","        23","0","","","","","","","","","","","        32"," ","        15"," ","","","","","   318"," ,0,0212, ","  73.4"," ,0,0420, ","","","","","","","","","","","","","","","","","","","","","","","   1206.6"," ,0","     2157"," ,0","","","","","",""
"USC00300641","1984","42.61667","-73.36667","347.5","BERLIN 5 S, NY US","","","","","       141","0","        90","0","         8","0","","","        21","0","","","","","","","","","","","        30"," ","        21"," ","","","","","   279"," ,0,0206, ","  74.2"," ,0,0530, ","","","","","","","","","","","","","","","","","","","","","","","   1157.0"," ,0","     1829"," ,0","","","","","",""
"USC00300641","1985","42.61667","-73.36667","347.5","BERLIN 5 S, NY US","","","","","       128","0","        91","0","         3","0","","","        25","0","","","","","","","","","","","        39"," ","        16"," ","","","","","   114"," ,0,0118, ","  43.2"," ,0,0727, ","","","","","","","","","","","","","","","","","","","","","","","    901.2"," ,0","     1460"," ,0","","","","","",""
