"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DYFG","DYFG_ATTRIBUTES","DYTS","DYTS_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES"
"USC00044592","1907","38.8","-121.716667","10.7","KNIGHTS LANDING SOUTHERN PACIFIC RAILROAD, CA US","        24","6","        23","6","         4","6","         7"," ","","","  55.1"," ,6,0110, ","    331.5"," ,6"
"USC00044592","1908","38.8","-121.716667","10.7","KNIGHTS LANDING SOUTHERN PACIFIC RAILROAD, CA US","","","","","","","        28"," ","         1"," ","","","",""
"USC00044592","1910","38.8","-121.716667","10.7","KNIGHTS LANDING SOUTHERN PACIFIC RAILROAD, CA US","","","","","","","        31"," ","","","","","",""
"USC00044592","1911","38.8","-121.716667","10.7","KNIGHTS LANDING SOUTHERN PACIFIC RAILROAD, CA US","","","","","","","         9"," ","","","","","",""
"USC00044592","1912","38.8","-121.716667","10.7","KNIGHTS LANDING SOUTHERN PACIFIC RAILROAD, CA US","","","","","","","        28"," ","","","","","",""
"USC00044592","1913","38.8","-121.716667","10.7","KNIGHTS LANDING SOUTHERN PACIFIC RAILROAD, CA US","","","","","","","        11"," ","","","","","",""
"USC00044592","1914","38.8","-121.716667","10.7","KNIGHTS LANDING SOUTHERN PACIFIC RAILROAD, CA US","","","","","","","        16"," ","","","","","",""
"USC00044592","1915","38.8","-121.716667","10.7","KNIGHTS LANDING SOUTHERN PACIFIC RAILROAD, CA US","","","","","","","        17"," ","","","","","",""
"USC00044592","1916","38.8","-121.716667","10.7","KNIGHTS LANDING SOUTHERN PACIFIC RAILROAD, CA US","","","","","","","         3"," ","","","","","",""
"USC00044592","1917","38.8","-121.716667","10.7","KNIGHTS LANDING SOUTHERN PACIFIC RAILROAD, CA US","","","","","","","         1"," ","","","","","",""
