"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","FZF0","FZF0_ATTRIBUTES","FZF1","FZF1_ATTRIBUTES","FZF2","FZF2_ATTRIBUTES","FZF5","FZF5_ATTRIBUTES","FZF6","FZF6_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES"
"PO000008562","1941","38.0167","-7.8667","246.0","BEJA, PO","","","","","       103","E","        77","E","         4","E","","","","","","","","","","","","","  34.5"," ,E,0417, ","","","","","","","","","","","","","","","","","    816.8"," ,E","","","","","",""
"PO000008562","1942","38.0167","-7.8667","246.0","BEJA, PO","","","","","        93","E","        62","E","         4","E","","","","","","","","","","","","","  28.2"," ,E,0325, ","","","","","","","","","","","","","","","","","    704.1"," ,E","","","","","",""
"PO000008562","1943","38.0167","-7.8667","246.0","BEJA, PO","","","","","        79","E","        51","E","         1","E","","","","","","","","","","","","","  30.8"," ,E,0323, ","","","","","","","","","","","","","","","","","    503.2"," ,E","","","","","",""
"PO000008562","1944","38.0167","-7.8667","246.0","BEJA, PO","","","","","        61","E","        35","E","         1","E","","","","","","","","","","","","","  31.5"," ,E,0303, ","","","","","","","","","","","","","","","","","    301.4"," ,E","","","","","",""
"PO000008562","1945","38.0167","-7.8667","246.0","BEJA, PO","","","","","        51","E","        34","E","         1","E","","","","","","","","","","","","","  28.0"," ,E,1129, ","","","","","","","","","","","","","","","","","    375.7"," ,E","","","","","",""
"PO000008562","1946","38.0167","-7.8667","246.0","BEJA, PO","","","","","        76","E","        45","E","         2","E","","","","","","","","","","","","","  32.9"," ,E,0301, ","","","","","","","","","","","","","","","","","    427.0"," ,E","","","","","",""
"PO000008562","1947","38.0167","-7.8667","246.0","BEJA, PO","","","","","        92","E","        66","E","         4","E","","","","","","","","","","","","","  71.5"," ,E,0327, ","","","","","","","","","","","","","","","","","    745.8"," ,E","","","","","",""
"PO000008562","1948","38.0167","-7.8667","246.0","BEJA, PO","","","","","       100","E","        55","E","         3","E","","","","","","","","","","","","","  32.5"," ,E,0326, ","","","","","","","","","","","","","","","","","    588.2"," ,E","","","","","",""
"PO000008562","1949","38.0167","-7.8667","246.0","BEJA, PO","","","","","        73","E","        42","E","         5","E","","","","","","","","","","","","","  42.0"," ,E,1129, ","","","","","","","","","","","","","","","","","    525.1"," ,E","","","","","",""
"PO000008562","1950","38.0167","-7.8667","246.0","BEJA, PO","","","","","        85","E","        53","E","         2","E","","","","","","","","","","","","","  31.0"," ,E,1227, ","","","","","","","","","","","","","","","","","    469.7"," ,E","","","","","",""
