"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DSND","DSND_ATTRIBUTES","DSNW","DSNW_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMSD","EMSD_ATTRIBUTES","EMSN","EMSN_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES"
"FMC00914590","1986","3.85","155.0167","2.4","NUKUORO, FM FM","","","","","       216","0","       192","0","        61","0","        0","","         0","0","","","","","","","","","","","","","     0"," ,0,1231,+","     0"," ,0,1231,+"," 134.9"," ,0,0124, ","","","","","","","   4776.1"," ,0","        0"," ,0","","","","","",""
"FMC00914590","1989","3.85","155.0167","2.4","NUKUORO, FM FM","","","","","       189","0","       169","0","        59","0","        0","","         0","0","","","","","","","","","","","","","     0"," ,0,1231,+","     0"," ,0,1231,+"," 184.2"," ,0,0804, ","","","","","","","   4247.7"," ,0","        0"," ,0","","","","","",""
"FMC00914590","1991","3.85","155.0167","2.4","NUKUORO, FM FM","","","","","       145","0","       136","0","        51","0","        0","","         0","0","","","","","","","","","","","","","     0"," ,0,1231,+","     0"," ,0,1231,+"," 130.8"," ,0,0204, ","","","","","","","   3236.8"," ,0","        0"," ,0","","","","","",""
"FMC00914590","1992","3.85","155.0167","2.4","NUKUORO, FM FM","","","","","       129","0","       114","0","        38","0","        0","","         0","0","","","","","","","","","","","","","     0"," ,0,1231,+","     0"," ,0,1231,+","  79.5"," ,0,0512, ","","","","","","","   2320.3"," ,0","        0"," ,0","","","","","",""
"FMC00914590","1994","3.85","155.0167","2.4","NUKUORO, FM FM","","","","","       193","0","       176","0","        65","0","        0","","         0","0","","","","","","","","","","","","","     0"," ,0,1231,+","     0"," ,0,1231,+","  94.0"," ,0,0812, ","","","","","","","   4421.2"," ,0","        0"," ,0","","","","","",""
"FMC00914590","1995","3.85","155.0167","2.4","NUKUORO, FM FM","","","","","       193","0","       169","0","        52","0","        0","","         0","0","","","","","","","","","","","","","     0"," ,0,1231,+","     0"," ,0,1231,+","  88.9"," ,0,0121,+","","","","","","","   3673.8"," ,0","        0"," ,0","","","","","",""
"FMC00914590","1996","3.85","155.0167","2.4","NUKUORO, FM FM","","","","","       211","0","       192","0","        61","0","        0","","         0","0","","","","","","","","","","","","","     0"," ,0,1231,+","     0"," ,0,1231,+"," 114.3"," ,0,0225, ","","","","","","","   4306.5"," ,0","        0"," ,0","","","","","",""
"FMC00914590","1997","3.85","155.0167","2.4","NUKUORO, FM FM","","","","","       184","0","       168","0","        46","0","        0","","         0","0","","","","","","","","","","","","","     0"," ,0,1231,+","     0"," ,0,1231,+","  94.0"," ,0,0718, ","","","","","","","   3201.7"," ,0","        0"," ,0","","","","","",""
"FMC00914590","1998","3.85","155.0167","2.4","NUKUORO, FM FM","","","","","","","","","","","","","         0","0","","","","","","","","","","","","","","","     0"," ,0,1231,+","","","","","","","","","   2371.2"," ,0","        0"," ,0","","","","","",""
"FMC00914590","1999","3.85","155.0167","2.4","NUKUORO, FM FM","","","","","       264","0","       237","0","        82","0","        0","","         0","0","","","","","","","","","","","","","     0"," ,0,1231,+","     0"," ,0,1231,+"," 134.9"," ,0,0130, ","","","","","","","   5716.8"," ,0","        0"," ,0","","","","","",""
"FMC00914590","2001","3.85","155.0167","2.4","NUKUORO, FM FM","","","","","       223","0","       194","0","        57","0","        0","","         0","0","","","","","","","","","","","","","     0"," ,0,1231,+","     0"," ,0,1231,+"," 115.8"," ,0,0303, ","","","","","","","   4396.6"," ,0","        0"," ,0","","","","","",""
"FMC00914590","2002","3.85","155.0167","2.4","NUKUORO, FM FM","","","","","       220","0","       187","0","        56","0","        0","","         0","0","","","","","","","","","","","","","     0"," ,0,1231,+","     0"," ,0,1231,+"," 134.6"," ,0,0513, ","","","","","","","   4122.8"," ,0","        0"," ,0","","","","","",""
"FMC00914590","2003","3.85","155.0167","2.4","NUKUORO, FM FM","","","","","       210","0","       167","0","        46","0","        0","","         0","0","","","","","","","","","","","","","     0"," ,0,1231,+","     0"," ,0,1231,+"," 119.4"," ,0,0807, ","","","","","","","   3320.8"," ,0","        0"," ,0","","","","","",""
"FMC00914590","2004","3.85","155.0167","2.4","NUKUORO, FM FM","","","","","       203","0","       182","0","        54","0","        0","","         0","0","","","","","","","","","","","","","     0"," ,0,1231,+","     0"," ,0,1231,+"," 111.8"," ,0,1109, ","","","","","","","   4019.2"," ,0","        0"," ,0","","","","","",""
"FMC00914590","2005","3.85","155.0167","2.4","NUKUORO, FM FM","","","","","","","","","","","        0","","         0","0","","","","","","","","","","","","","     0"," ,0,1231,+","     0"," ,0,1231,+","","","","","","","","","   4437.9"," ,0","        0"," ,0","","","","","",""
