"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","DYTS","DYTS_ATTRIBUTES"
"USC00193695","1924","42.2","-71.433333","61.0","HOLLISTON, MA US","         3"," "
"USC00193695","1925","42.2","-71.433333","61.0","HOLLISTON, MA US","         2"," "
