"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","DYTS","DYTS_ATTRIBUTES"
"USC00086416","1941","29.166667","-81.766667",,"OCALA NATIONAL FOREST CENTRAL TOWER, FL US","         2"," "
"USC00086416","1942","29.166667","-81.766667",,"OCALA NATIONAL FOREST CENTRAL TOWER, FL US","         1"," "
