"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DSND","DSND_ATTRIBUTES","DSNW","DSNW_ATTRIBUTES","DYFG","DYFG_ATTRIBUTES","DYTS","DYTS_ATTRIBUTES","EMSD","EMSD_ATTRIBUTES","EMSN","EMSN_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES"
"USC00275532","1974","43.73333","-71.48333","182.9","MOULTONBORO 5 WSW, NH US","       137","0","        84","0","         7","0","      126","","        23","0","","","        26"," ","   305"," ,0,1226,+","   178"," ,0,1217, ","  54.1"," ,0,0904, ","   1067.3"," ,0","     1955"," ,0"
"USC00275532","1975","43.73333","-71.48333","182.9","MOULTONBORO 5 WSW, NH US","       145","0","        91","0","        12","0","      122","","        29","0","","","        18"," ","   711"," ,0,0219, ","   203"," ,0,0404, ","  45.5"," ,0,0927, ","   1210.2"," ,0","     2582"," ,0"
"USC00275532","1976","43.73333","-71.48333","182.9","MOULTONBORO 5 WSW, NH US","       135","0","        89","0","        11","0","      133","","        23","0","","","        22"," ","   787"," ,0,0317, ","   216"," ,0,0317, ","  73.2"," ,0,1021, ","   1239.0"," ,0","     2068"," ,0"
"USC00275532","1977","43.73333","-71.48333","182.9","MOULTONBORO 5 WSW, NH US","       143","0","        91","0","        10","0","      124","","        28","0","","","        12"," ","   584"," ,0,0221, ","   229"," ,0,0323, ","  68.8"," ,0,0314, ","   1182.9"," ,0","     2565"," ,0"
"USC00275532","1978","43.73333","-71.48333","182.9","MOULTONBORO 5 WSW, NH US","       114","0","        76","0","         4","0","      139","","        24","0","","","        17"," ","   737"," ,0,0208, ","   279"," ,0,0114, ","  45.5"," ,0,0109, ","    910.6"," ,0","     2547"," ,0"
"USC00275532","1979","43.73333","-71.48333","182.9","MOULTONBORO 5 WSW, NH US","       140","0","        91","0","        13","0","      105","","        17","0","","","        21"," ","   864"," ,0,0126, ","   305"," ,0,0126, ","  37.6"," ,0,0307, ","   1193.9"," ,0","     1835"," ,0"
"USC00275532","1980","43.73333","-71.48333","182.9","MOULTONBORO 5 WSW, NH US","       124","0","        68","0","         9","0","       96","","        16","0","","","        22"," ","   279"," ,0,0316,+","   160"," ,0,1118, ","  56.1"," ,0,0410, ","    867.8"," ,0","     1446"," ,0"
"USC00275532","1981","43.73333","-71.48333","182.9","MOULTONBORO 5 WSW, NH US","       142","0","        87","0","        16","0","       83","","        18","0","","","        23"," ","   508"," ,0,1229, ","   213"," ,0,0209, ","  48.5"," ,0,0225, ","   1292.2"," ,0","     1639"," ,0"
"USC00275532","1982","43.73333","-71.48333","182.9","MOULTONBORO 5 WSW, NH US","       143","0","        84","0","         8","0","      118","","        21","0","        26"," ","        18"," ","   813"," ,0,0210,+","   432"," ,0,0407, ","  47.0"," ,0,0630, ","   1042.9"," ,0","     2085"," ,0"
"USC00275532","1983","43.73333","-71.48333","182.9","MOULTONBORO 5 WSW, NH US","       134","0","        94","0","        15","0","       85","","        16","0","        28"," ","        23"," ","   203"," ,0,1206,+","   216"," ,0,1205, ","  53.6"," ,0,1105, ","   1391.7"," ,0","     1497"," ,0"
"USC00275532","1984","43.73333","-71.48333","182.9","MOULTONBORO 5 WSW, NH US","       136","0","        91","0","        11","0","      120","","","","        29"," ","        18"," ","   610"," ,0,0314, ","","","  60.7"," ,0,0530, ","   1266.0"," ,0","",""
"USC00275532","1985","43.73333","-71.48333","182.9","MOULTONBORO 5 WSW, NH US","       125","0","        75","0","         5","0","      116","","        22","0","        19"," ","        15"," ","   483"," ,0,0206,+","   272"," ,0,0305, ","  36.8"," ,0,0213, ","    912.5"," ,0","     1713"," ,0"
"USC00275532","1986","43.73333","-71.48333","182.9","MOULTONBORO 5 WSW, NH US","       141","0","        83","0","        12","0","      135","","        21","0","        34"," ","        17"," ","   533"," ,0,0311,+","   185"," ,0,0126, ","  70.1"," ,0,0127, ","   1225.1"," ,0","     2009"," ,0"
"USC00275532","1987","43.73333","-71.48333","182.9","MOULTONBORO 5 WSW, NH US","       127","0","        75","0","        11","0","      109","","        18","0","        49"," ","        18"," ","   660"," ,0,0131, ","   216"," ,0,0429, ","  56.1"," ,0,0623, ","   1061.5"," ,0","     2040"," ,0"
"USC00275532","1988","43.73333","-71.48333","182.9","MOULTONBORO 5 WSW, NH US","       137","0","        73","0","         9","0","      106","","        14","0","        45"," ","        16"," ","   508"," ,0,0213, ","   193"," ,0,0213, ","  74.7"," ,0,0429, ","    938.9"," ,0","     1332"," ,0"
"USC00275532","1989","43.73333","-71.48333","182.9","MOULTONBORO 5 WSW, NH US","       155","0","        91","0","        10","0","      138","","        21","0","        60"," ","        15"," ","   356"," ,0,1217,+","   178"," ,0,1203, ","  49.8"," ,0,1021, ","   1147.4"," ,0","     1762"," ,0"
"USC00275532","1990","43.73333","-71.48333","182.9","MOULTONBORO 5 WSW, NH US","       148","0","        91","0","        15","0","       99","","        19","0","        74"," ","        23"," ","   635"," ,0,0205, ","   272"," ,0,0130, ","  98.0"," ,0,0811, ","   1357.7"," ,0","     1864"," ,0"
"USC00275532","1991","43.73333","-71.48333","182.9","MOULTONBORO 5 WSW, NH US","       120","0","        75","0","        12","0","      101","","        14","0","        47"," ","        18"," ","   254"," ,0,0219,+","   198"," ,0,0112, ","  74.7"," ,0,0820, ","   1094.1"," ,0","     1409"," ,0"
"USC00275532","1992","43.73333","-71.48333","182.9","MOULTONBORO 5 WSW, NH US","       122","0","        74","0","        11","0","       85","","        10","0","        71"," ","        21"," ","   203"," ,0,0417, ","   221"," ,0,0417, ","  43.9"," ,0,0904, ","    996.5"," ,0","     1013"," ,0"
"USC00275532","1993","43.73333","-71.48333","182.9","MOULTONBORO 5 WSW, NH US","","","","","","","","","","","        45"," ","        23"," ","","","","","","","","","",""
