"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DSNW","DSNW_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMSN","EMSN_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","FZF0","FZF0_ATTRIBUTES","FZF1","FZF1_ATTRIBUTES","FZF2","FZF2_ATTRIBUTES","FZF3","FZF3_ATTRIBUTES","FZF4","FZF4_ATTRIBUTES","FZF5","FZF5_ATTRIBUTES","FZF6","FZF6_ATTRIBUTES","FZF7","FZF7_ATTRIBUTES","FZF8","FZF8_ATTRIBUTES","FZF9","FZF9_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES"
"CA006042MJ7","1980","48.35","-89.6833","274.0","FLINT, ON CA","     55.7","","      55.7","C","       130","C","        78","C","         8","C","        33","C","        77","C","       226","C","       118","C","        83","C","         3","C","  -38.0","C,0203,+","   420"," ,C,0106, ","  75.2"," ,C,0829, ","   33.0","C,0623,+","0.0","C,0912","-4.0","C,0917","-5.0","C,0926","-7.5","C,1004","-11.5","C,1029","-2.0","C,0619","-4.0","C,0610","-5.0","C,0513","-11.5","C,0416","-11.5","C,0416","    6113.6","6","    6113.6","C","    869.7"," ,C","     2934"," ,C","      1.49","C","      8.43","C","     -5.46","C"
"CA006042MJ7","1981","48.35","-89.6833","274.0","FLINT, ON CA","     52.6","","      52.6","C","       123","C","        68","C","         2","C","        17","C","        46","C","       214","C","        96","C","        77","C","         1","C","  -41.0","C,0212, ","   150"," ,C,0131, ","  30.6"," ,C,0930, ","   33.5","C,0706, ","-2.0","C,0905","-4.0","C,0920","-6.5","C,0922","-8.0","C,1002","-10.0","C,1023","-0.5","C,0530","-3.0","C,0519","-6.0","C,0518","-7.0","C,0517","-9.0","C,0510","    5832.5","5","    5832.5","C","    682.3"," ,C","     1587"," ,C","      2.97","C","      9.36","C","     -3.43","C"
"CA006042MJ7","1982","48.35","-89.6833","274.0","FLINT, ON CA","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","    6248.6","6","    6248.6","C","","","","","","","","","",""
"CA006042MJ7","1983","48.35","-89.6833","274.0","FLINT, ON CA","    138.7","","     138.7","C","       127","C","        75","C","         7","C","        27","C","        58","C","       226","C","       106","C","        88","C","         4","C","  -39.0","C,1219, ","   270"," ,C,0414, ","  47.6"," ,C,0625, ","   36.0","C,0807, ","-2.5","C,0913","-2.5","C,0913","-5.5","C,0923","-7.0","C,1015","-9.0","C,1019","0.0","C,0629","-3.0","C,0608","-5.0","C,0526","-7.5","C,0517","-9.0","C,0516","","","","","    823.5"," ,C","     2115"," ,C","      2.72","C","      8.98","C","     -3.54","C"
"CA006042MJ7","1984","48.35","-89.6833","274.0","FLINT, ON CA","     52.3","","      52.3","C","       122","C","        73","C","         4","C","        19","C","        59","C","       215","C","        94","C","        77","C","         1","C","  -39.0","C,0111, ","    90"," ,C,0314, ","  31.3"," ,C,0722, ","   32.5","C,0827, ","-1.0","C,0901","-3.0","C,0927","-6.0","C,0930","-10.0","C,1029","-10.0","C,1029","0.0","C,0614","-2.5","C,0529","-5.5","C,0504","-9.0","C,0422","-9.0","C,0422","    5840.4","4","    5840.4","C","    747.2"," ,C","     1202"," ,C","      2.43","C","      9.04","C","     -4.18","C"
"CA006042MJ7","1985","48.35","-89.6833","274.0","FLINT, ON CA","     14.9","","      14.9","C","       150","C","        86","C","         6","C","        32","C","        72","C","       216","C","       110","C","        63","C","         0","C","  -40.0","C,0201,+","   120"," ,C,1122, ","  56.4"," ,C,0916, ","   28.5","C,0509, ","-1.5","C,0902","-3.0","C,0911","-4.5","C,0926","-7.0","C,1007","-10.0","C,1108","0.0","C,0624","-2.5","C,0611","-6.0","C,0501","-9.5","C,0411","-9.5","C,0411","    5854.9","9","    5854.9","C","    898.4"," ,C","     1990"," ,C","      1.10","C","      7.57","C","     -5.37","C"
"CA006042MJ7","1986","48.35","-89.6833","274.0","FLINT, ON CA","     39.4","","      39.4","C","       130","C","        70","C","         6","C","        22","C","        56","C","       212","C","       101","C","        72","C","         2","C","  -38.0","C,0128,+","   270"," ,C,0124, ","  38.5"," ,C,0531, ","   33.0","C,0530,+","-2.0","C,0827","-3.5","C,0907","-5.0","C,0916","-9.0","C,1009","-9.0","C,1009","-1.0","C,0624","-2.5","C,0602","-6.5","C,0503","-12.0","C,0422","-12.0","C,0422","    6057.0","0","    6057.0","C","    778.8"," ,C","     1880"," ,C","      2.54","C","      8.85","C","     -3.76","C"
"CA006042MJ7","1987","48.35","-89.6833","274.0","FLINT, ON CA","     73.2","","      73.2","C","       109","C","        65","C","         3","C","        13","C","        36","C","       209","C","        80","C","        89","C","         0","C","  -34.5","C,0215, ","   130"," ,C,1023, ","  54.2"," ,C,0811, ","   32.0","C,0729, ","0.0","C,0903","-2.5","C,0924","-6.0","C,1003","-7.0","C,1011","-9.0","C,1029","-1.5","C,0609","-3.0","C,0524","-5.0","C,0523","-8.0","C,0504","-15.0","C,0403","    5277.3","3","    5277.3","C","    618.2"," ,C","      902"," ,C","      4.40","C","     10.99","C","     -2.19","C"
"CA006042MJ7","1988","48.35","-89.6833","274.0","FLINT, ON CA","    101.6","","     101.6","C","","","","","","","","","        69","C","       223","C","       106","C","        93","C","         5","C","  -41.0","C,0202, ","","","","","   35.5","C,0728,+","-1.5","C,0907","-3.0","C,0928","-6.0","C,1005","-7.5","C,1029","-14.5","C,1030","0.0","C,0701","-4.5","C,0525","-4.5","C,0525","-7.0","C,0428","-10.5","C,0402","    5751.6","6","    5751.6","C","","","","","      2.27","C","      9.02","C","     -4.48","C"
"CA006042MJ7","1989","48.35","-89.6833","274.0","FLINT, ON CA","     65.2","","      65.2","C","       128","C","        78","C","         1","C","        32","C","        82","C","       217","C","       125","C","        82","C","         1","C","  -39.0","C,0111, ","   150"," ,C,0107, ","  32.5"," ,C,0801, ","   33.0","C,0802, ","-1.5","C,0913","-3.5","C,0926","-6.5","C,0927","-10.5","C,1008","-10.5","C,1008","-0.5","C,0629","-3.0","C,0530","-5.0","C,0511","-7.5","C,0507","-9.0","C,0412","    5880.3","3","    5880.3","C","    650.1"," ,C","     1930"," ,C","      0.99","C","      7.95","C","     -5.97","C"
