"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DSND","DSND_ATTRIBUTES","DSNW","DSNW_ATTRIBUTES","DYFG","DYFG_ATTRIBUTES","DYTS","DYTS_ATTRIBUTES","EMSD","EMSD_ATTRIBUTES","EMSN","EMSN_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES"
"USC00514272","1918","22.0025","-159.75472","3.0","KEKAHA 944, HI US","        43","6","        32","6","         8","6","","","","","","","","","","","","","  97.8"," ,6,1125, ","","","","","    655.8"," ,6","",""
"USC00514272","1919","22.0025","-159.75472","3.0","KEKAHA 944, HI US","        26","6","        21","6","         4","6","","","","","","","","","","","","","  69.9"," ,6,1202, ","","","","","    357.7"," ,6","",""
"USC00514272","1920","22.0025","-159.75472","3.0","KEKAHA 944, HI US","        53","6","        44","6","         6","6","","","","","","","","","","","",""," 152.4"," ,6,0116,+","","","","","    716.9"," ,6","",""
"USC00514272","1921","22.0025","-159.75472","3.0","KEKAHA 944, HI US","        38","6","        35","6","         8","6","","","","","","","","","","","",""," 135.9"," ,6,0119, ","","","","","    728.5"," ,6","",""
"USC00514272","1922","22.0025","-159.75472","3.0","KEKAHA 944, HI US","        35","6","        26","6","         4","6","","","","","","","","","","","","","  66.0"," ,6,1127, ","","","","","    423.9"," ,6","",""
"USC00514272","1923","22.0025","-159.75472","3.0","KEKAHA 944, HI US","        50","6","        42","6","        10","6","","","","","","","","","","","",""," 116.8"," ,6,0331, ","","","","","    757.7"," ,6","",""
"USC00514272","1926","22.0025","-159.75472","3.0","KEKAHA 944, HI US","        49","6","        32","6","         5","6","","","","","","","","","","","","","  50.8"," ,6,0615, ","","","","","    451.5"," ,6","",""
"USC00514272","1939","22.0025","-159.75472","3.0","KEKAHA 944, HI US","        54","6","        35","6","         7","6","","","","","","","","","","","","","  56.6"," ,6,0319, ","","","","","    556.3"," ,6","",""
"USC00514272","1941","22.0025","-159.75472","3.0","KEKAHA 944, HI US","        20","6","        12","6","         1","6","","","","","","","","","","","","","  34.3"," ,6,1029, ","","","","","    150.2"," ,6","",""
"USC00514272","1942","22.0025","-159.75472","3.0","KEKAHA 944, HI US","        41","6","        35","6","        10","6","","","","","","","","","","","","","  82.6"," ,6,1213, ","","","","","    719.4"," ,6","",""
"USC00514272","1943","22.0025","-159.75472","3.0","KEKAHA 944, HI US","        71","6","        28","6","         3","6","","","","","","","","","","","","","  50.0"," ,6,0113, ","","","","","    360.5"," ,6","",""
"USC00514272","1944","22.0025","-159.75472","3.0","KEKAHA 944, HI US","        49","6","        27","6","         7","6","","","","","","","","","","","","","  95.0"," ,6,1228, ","","","","","    563.7"," ,6","",""
"USC00514272","1945","22.0025","-159.75472","3.0","KEKAHA 944, HI US","        68","6","        34","6","         8","6","","","","","","","","","","","","","  93.2"," ,6,0409, ","","","","","    562.8"," ,6","",""
"USC00514272","1946","22.0025","-159.75472","3.0","KEKAHA 944, HI US","        54","6","        31","6","         8","6","","","","","","","","","","","",""," 119.9"," ,6,1207, ","","","","","    729.9"," ,6","",""
"USC00514272","1948","22.0025","-159.75472","3.0","KEKAHA 944, HI US","        65","6","        33","6","         4","6","","","","","","","","","","","","","  44.5"," ,6,0402, ","","","","","    400.2"," ,6","",""
"USC00514272","1950","22.0025","-159.75472","3.0","KEKAHA 944, HI US","        41","0","        26","0","         8","0","        0","","         0","0","         1"," ","         9"," ","     0"," ,0,1231,+","     0","T,0,0111, "," 124.5"," ,0,0817, ","","","","","    845.1"," ,0","        0","T,0"
"USC00514272","1951","22.0025","-159.75472","3.0","KEKAHA 944, HI US","        61","0","        37","0","        15","0","        0","","         0","0","","","","","     0"," ,0,1231,+","     0"," ,0,1231,+"," 152.1"," ,0,1217, ","","","","","   1131.4"," ,0","        0"," ,0"
"USC00514272","1952","22.0025","-159.75472","3.0","KEKAHA 944, HI US","        39","0","        14","0","         1","0","        0","","         0","0","","","","","     0"," ,0,1231,+","     0"," ,0,1231,+"," 108.2"," ,0,0119, ","","","","","    263.2"," ,0","        0"," ,0"
"USC00514272","1953","22.0025","-159.75472","3.0","KEKAHA 944, HI US","        38","0","        15","0","         1","0","        0","","         0","0","","","","","     0"," ,0,1231,+","     0"," ,0,1231,+","  39.6"," ,0,1218, ","","","","","    148.1"," ,0","        0"," ,0"
"USC00514272","1954","22.0025","-159.75472","3.0","KEKAHA 944, HI US","        66","0","        34","0","         5","0","        0","","         0","0","","","","","     0"," ,0,1231,+","     0"," ,0,1231,+","  52.6"," ,0,0301, ","","","","","    486.9"," ,0","        0"," ,0"
"USC00514272","1955","22.0025","-159.75472","3.0","KEKAHA 944, HI US","        63","0","        35","0","         8","0","        0","","         0","0","","","","","     0"," ,0,1231,+","     0"," ,0,1231,+"," 105.4"," ,0,0121, ","","","","","    734.8"," ,0","        0"," ,0"
"USC00514272","1956","22.0025","-159.75472","3.0","KEKAHA 944, HI US","        73","0","        48","0","         7","0","        0","","         0","0","","","","","     0"," ,0,1231,+","     0"," ,0,1231,+","  70.4"," ,0,1207, ","","","","","    675.9"," ,0","        0"," ,0"
"USC00514272","1957","22.0025","-159.75472","3.0","KEKAHA 944, HI US","        62","0","        33","0","         6","0","        0","","         0","0","","","","","     0"," ,0,1231,+","     0"," ,0,1231,+","  81.5"," ,0,0118, ","","","","","    496.0"," ,0","        0"," ,0"
"USC00514272","1958","22.0025","-159.75472","3.0","KEKAHA 944, HI US","        68","0","        29","0","         2","0","        0","","         0","0","","","","","     0"," ,0,1231,+","     0"," ,0,1231,+","  72.1"," ,0,1229, ","","","","","    391.3"," ,0","        0"," ,0"
"USC00514272","1959","22.0025","-159.75472","3.0","KEKAHA 944, HI US","        55","0","        18","0","         3","0","        0","","         0","0","","","","","     0"," ,0,1231,+","     0"," ,0,1231,+","  41.1"," ,0,0118, ","","","","","    280.3"," ,0","        0"," ,0"
"USC00514272","1960","22.0025","-159.75472","3.0","KEKAHA 944, HI US","        54","0","        21","0","         4","0","        0","","         0","0","","","","","     0"," ,0,1231,+","     0"," ,0,1231,+","  51.3"," ,0,0303, ","","","","","    349.2"," ,0","        0"," ,0"
"USC00514272","1961","22.0025","-159.75472","3.0","KEKAHA 944, HI US","        76","0","        34","0","         3","0","        0","","         0","0","","","","","     0"," ,0,1231,+","     0"," ,0,1231,+","  60.7"," ,0,1206, ","","","","","    441.2"," ,0","        0"," ,0"
"USC00514272","1962","22.0025","-159.75472","3.0","KEKAHA 944, HI US","        82","0","        42","0","        10","0","        0","","         0","0","","","","","     0"," ,0,1231,+","     0"," ,0,1231,+","  77.2"," ,0,0425, ","","","","","    825.2"," ,0","        0"," ,0"
"USC00514272","1963","22.0025","-159.75472","3.0","KEKAHA 944, HI US","        80","0","        46","0","         9","0","        0","","         0","0","","","","","     0"," ,0,1231,+","     0"," ,0,1231,+","  61.2"," ,0,0326, ","","","","","    669.6"," ,0","        0"," ,0"
"USC00514272","1964","22.0025","-159.75472","3.0","KEKAHA 944, HI US","        85","0","        36","0","         5","0","        0","","         0","0","","","","","     0"," ,0,1231,+","     0"," ,0,1231,+","  80.8"," ,0,1217, ","","","","","    581.5"," ,0","        0"," ,0"
"USC00514272","1965","22.0025","-159.75472","3.0","KEKAHA 944, HI US","        86","0","        43","0","        10","0","        0","","         0","0","","","","","     0"," ,0,1231,+","     0"," ,0,1231,+"," 101.3"," ,0,0110, ","","","","","    971.2"," ,0","        0"," ,0"
"USC00514272","1966","22.0025","-159.75472","3.0","KEKAHA 944, HI US","        53","0","        31","0","         4","0","        0","","         0","0","","","","","     0"," ,0,1231,+","     0"," ,0,1231,+","  72.1"," ,0,0207, ","","","","","    420.8"," ,0","        0"," ,0"
"USC00514272","1967","22.0025","-159.75472","3.0","KEKAHA 944, HI US","        81","0","        53","0","         8","0","        0","","         0","0","","","","","     0"," ,0,1231,+","     0"," ,0,1231,+","  46.0"," ,0,0810, ","","","","","    712.0"," ,0","        0"," ,0"
"USC00514272","1968","22.0025","-159.75472","3.0","KEKAHA 944, HI US","        82","0","        50","0","        12","0","        0","","         0","0","","","","","     0"," ,0,1231,+","     0"," ,0,1231,+"," 120.7"," ,0,1002, ","","","","","   1075.2"," ,0","        0"," ,0"
"USC00514272","1969","22.0025","-159.75472","3.0","KEKAHA 944, HI US","        54","0","        19","0","         4","0","        0","","         0","0","","","","","     0"," ,0,1231,+","     0"," ,0,1231,+","  60.2"," ,0,1113, ","","","","","    295.7"," ,0","        0"," ,0"
"USC00514272","1970","22.0025","-159.75472","3.0","KEKAHA 944, HI US","        51","0","        27","0","         4","0","        0","","         0","0","","","","","     0"," ,0,1231,+","     0"," ,0,1231,+","  41.7"," ,0,0114, ","","","","","    377.2"," ,0","        0"," ,0"
"USC00514272","1971","22.0025","-159.75472","3.0","KEKAHA 944, HI US","        75","0","        46","0","         9","0","        0","","         0","0","","","","","     0"," ,0,1231,+","     0"," ,0,1231,+"," 113.8"," ,0,1219, ","","","","","    744.4"," ,0","        0"," ,0"
"USC00514272","1972","22.0025","-159.75472","3.0","KEKAHA 944, HI US","        72","0","        37","0","         8","0","        0","","         0","0","","","","","     0"," ,0,1231,+","     0"," ,0,1231,+"," 107.7"," ,0,0123, ","","","","","    768.0"," ,0","        0"," ,0"
"USC00514272","1973","22.0025","-159.75472","3.0","KEKAHA 944, HI US","        32","0","        11","0","         4","0","        0","","         0","0","","","","","     0"," ,0,1231,+","     0"," ,0,1231,+"," 138.2"," ,0,1120, ","","","","","    530.7"," ,0","        0"," ,0"
"USC00514272","1974","22.0025","-159.75472","3.0","KEKAHA 944, HI US","        86","0","        41","0","         6","0","        0","","         0","0","","","","","     0"," ,0,1231,+","     0"," ,0,1231,+","  89.7"," ,0,0312, ","","","","","    602.3"," ,0","        0"," ,0"
"USC00514272","1975","22.0025","-159.75472","3.0","KEKAHA 944, HI US","        51","0","        24","0","         5","0","        0","","         0","0","","","","","     0"," ,0,1231,+","     0"," ,0,1231,+","  69.9"," ,0,0201, ","","","","","    408.1"," ,0","        0"," ,0"
"USC00514272","1976","22.0025","-159.75472","3.0","KEKAHA 944, HI US","        49","0","        19","0","         1","0","        0","","         0","0","","","","","     0"," ,0,1231,+","     0"," ,0,1231,+","  84.3"," ,0,0206, ","","","","","    332.4"," ,0","        0"," ,0"
"USC00514272","1977","22.0025","-159.75472","3.0","KEKAHA 944, HI US","        69","0","        37","0","         4","0","        0","","         0","0","","","","","     0"," ,0,1231,+","     0"," ,0,1231,+","  45.5"," ,0,0511, ","","","","","    464.8"," ,0","        0"," ,0"
"USC00514272","1978","22.0025","-159.75472","3.0","KEKAHA 944, HI US","        58","0","        32","0","         5","0","        0","","         0","0","","","","","     0"," ,0,1231,+","     0"," ,0,1231,+","  77.5"," ,0,1101, ","","","","","    456.0"," ,0","        0"," ,0"
"USC00514272","1979","22.0025","-159.75472","3.0","KEKAHA 944, HI US","        58","0","        25","0","         3","0","        0","","         0","0","","","","","     0"," ,0,1231,+","     0"," ,0,1231,+"," 134.1"," ,0,0210, ","","","","","    433.7"," ,0","        0"," ,0"
"USC00514272","1980","22.0025","-159.75472","3.0","KEKAHA 944, HI US","        65","0","        26","0","         3","0","        0","","         0","0","","","","","     0"," ,0,1231,+","     0"," ,0,1231,+","  38.6"," ,0,0530, ","","","","","    372.1"," ,0","        0"," ,0"
"USC00514272","1981","22.0025","-159.75472","3.0","KEKAHA 944, HI US","        62","0","        27","0","         3","0","        0","","         0","0","","","","","     0"," ,0,1231,+","     0"," ,0,1231,+","  68.6"," ,0,1222, ","","","","","    431.2"," ,0","        0"," ,0"
"USC00514272","1982","22.0025","-159.75472","3.0","KEKAHA 944, HI US","","","","","","","        0","","         0","0","","","","","     0"," ,0,1231,+","     0"," ,0,1231,+","","","","","","","","","        0"," ,0"
"USC00514272","1983","22.0025","-159.75472","3.0","KEKAHA 944, HI US","        49","0","        20","0","         2","0","        0","","         0","0","","","","","     0"," ,0,1231,+","     0"," ,0,1231,+","  25.9"," ,0,1120, ","","","","","    236.2"," ,0","        0"," ,0"
"USC00514272","1984","22.0025","-159.75472","3.0","KEKAHA 944, HI US","        47","0","        28","0","         6","0","        0","","         0","0","","","","","     0"," ,0,1231,+","     0"," ,0,1231,+","  40.9"," ,0,1126, ","","","","","    459.8"," ,0","        0"," ,0"
"USC00514272","1985","22.0025","-159.75472","3.0","KEKAHA 944, HI US","        58","0","        30","0","         3","0","        0","","         0","0","","","","","     0"," ,0,1231,+","     0"," ,0,1231,+","  46.7"," ,0,1115, ","","","","","    364.8"," ,0","        0"," ,0"
"USC00514272","1986","22.0025","-159.75472","3.0","KEKAHA 944, HI US","        59","0","        32","0","         3","0","        0","","         0","0","","","","","     0"," ,0,1231,+","     0"," ,0,1231,+","  55.1"," ,0,0930, ","","","","","    395.0"," ,0","        0"," ,0"
"USC00514272","1987","22.0025","-159.75472","3.0","KEKAHA 944, HI US","        60","0","        28","0","         6","0","        0","","         0","0","","","","","     0"," ,0,1231,+","     0"," ,0,1231,+","  88.9"," ,0,1218, ","","","","","    590.7"," ,0","        0"," ,0"
"USC00514272","1988","22.0025","-159.75472","3.0","KEKAHA 944, HI US","        51","0","        24","0","         5","0","        0","","         0","0","","","","","     0"," ,0,1231,+","     0"," ,0,1231,+","  43.9"," ,0,1107, ","","","","","    450.0"," ,0","        0"," ,0"
"USC00514272","1989","22.0025","-159.75472","3.0","KEKAHA 944, HI US","        55","0","        40","0","        10","0","        0","","         0","0","","","","","     0"," ,0,1231,+","     0"," ,0,1231,+"," 102.4"," ,0,1209, ","","","","","    791.5"," ,0","        0"," ,0"
"USC00514272","1990","22.0025","-159.75472","3.0","KEKAHA 944, HI US","        46","0","        29","0","         8","0","        0","","         0","0","","","","","     0"," ,0,1231,+","     0"," ,0,1231,+","  76.2"," ,0,0124, ","","","","","    887.4"," ,0","        0"," ,0"
"USC00514272","1991","22.0025","-159.75472","3.0","KEKAHA 944, HI US","        60","0","        43","0","         6","0","        0","","         0","0","","","","","     0"," ,0,1231,+","     0"," ,0,1231,+","  78.2"," ,0,1017, ","","","","","    710.6"," ,0","        0"," ,0"
"USC00514272","1993","22.0025","-159.75472","3.0","KEKAHA 944, HI US","","","","","","","        0","","         0","0","","","","","     0"," ,0,1231,+","     0"," ,0,1231,+","","","","","","","","","        0"," ,0"
"USC00514272","1994","22.0025","-159.75472","3.0","KEKAHA 944, HI US","","","","","","","        0","","         0","0","","","","","     0"," ,0,1231,+","     0"," ,0,1231,+","","","","","","","    401.6"," ,0","        0"," ,0"
"USC00514272","1995","22.0025","-159.75472","3.0","KEKAHA 944, HI US","","","","","","","        0","","         0","0","","","","","     0"," ,0,1231,+","     0"," ,0,1231,+","","","","","","","","","        0"," ,0"
"USC00514272","1996","22.0025","-159.75472","3.0","KEKAHA 944, HI US","","","","","","","        0","","         0","0","","","","","     0"," ,0,1231,+","     0"," ,0,1231,+","","","","","","","","","        0"," ,0"
"USC00514272","1997","22.0025","-159.75472","3.0","KEKAHA 944, HI US","","","","","","","        0","","         0","0","","","","","     0"," ,0,1231,+","     0"," ,0,1231,+","","","","","","","","","        0"," ,0"
"USC00514272","1998","22.0025","-159.75472","3.0","KEKAHA 944, HI US","","","","","","","","","         0","0","","","","","","","     0"," ,0,1231,+","","","","","","","","","        0"," ,0"
"USC00514272","1999","22.0025","-159.75472","3.0","KEKAHA 944, HI US","","","","","","","        0","","         0","0","","","","","     0"," ,0,1231,+","     0"," ,0,1231,+","","","","","","","","","        0"," ,0"
