"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DSND","DSND_ATTRIBUTES","DSNW","DSNW_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMSD","EMSD_ATTRIBUTES","EMSN","EMSN_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","FZF0","FZF0_ATTRIBUTES","FZF1","FZF1_ATTRIBUTES","FZF2","FZF2_ATTRIBUTES","FZF3","FZF3_ATTRIBUTES","FZF4","FZF4_ATTRIBUTES","FZF5","FZF5_ATTRIBUTES","FZF6","FZF6_ATTRIBUTES","FZF7","FZF7_ATTRIBUTES","FZF8","FZF8_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES"
"USC00380072","2010","33.55067","-81.69702","156.1","AIKEN 2 E, SC US","   1382.8","","    1382.8","0","        81","0","        71","0","        13","0","        0","","         0","0","         0","0","        64","0","         1","0","       226","0","       107","0","   -9.4","0,1214, ","     0"," ,0,1231,+","     0"," ,0,1231,+","  94.2"," ,0,0816, ","   38.9","0,0710,+","-1.7","0,1202","-3.3","0,1206","-5.0","0,1207","-7.8","0,1208","-9.4","0,1214","-0.6","0,0307","-2.8","0,0227","-4.4","0,0217","-7.2","0,0110","    1607.4","4","    1607.4","0","   1162.3"," ,0","        0"," ,0","     17.50","0","     23.75","0","     11.24","0"
"USC00380072","2012","33.55067","-81.69702","156.1","AIKEN 2 E, SC US","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","   1105.4"," ,7","","","","","","","",""
"USC00380072","2013","33.55067","-81.69702","156.1","AIKEN 2 E, SC US","    897.2","","     897.2","7","","","","","","","","","","","         0","7","        51","7","         0","7","       212","7","        27","7","   -4.4","7,1126,+","","","","","","","   35.0","7,0814,+","-2.2","7,1113","-2.2","7,1113","-4.4","7,1125","","","","","-0.6","7,0329","-2.8","7,0308","-4.4","7,0304","","","","","","","   1470.9"," ,7","","","     16.79","7","     22.65","7","     10.93","7"
"USC00380072","2014","33.55067","-81.69702","156.1","AIKEN 2 E, SC US","","","","","        83","7","        63","7","        12","7","","","","","","","","","","","","","","","","","","","","","  63.5"," ,7,1224, ","","","","","","","","","","","","","","","","","","","","","","","","","   1039.6"," ,7","","","","","","","",""
"USC00380072","2016","33.55067","-81.69702","156.1","AIKEN 2 E, SC US","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","    1253.6","6","    1253.6"," ","","","","","","","","","",""
"USC00380072","2017","33.55067","-81.69702","156.1","AIKEN 2 E, SC US","   1198.4","","    1198.4","7","        93","7","        78","7","        15","7","        0","","         0","7","         0","7","        29","7","         0","7","       262","7","        71","7","   -7.8","7,0109, ","     0"," ,7,1231,+","     0"," ,7,1231,+","  63.5"," ,7,0102, ","   35.6","7,0822,+","-0.6","7,1120","-2.2","7,1210","","","","","","","-1.1","7,0318","-5.6","7,0317","-5.6","7,0317","-7.8","7,0109","","","","","   1439.2"," ,7","        0"," ,7","     18.48","7","     24.78","7","     12.17","7"
"USC00380072","2022","33.55067","-81.69702","156.1","AIKEN 2 E, SC US","","","","","","","","","","","        0","","         0","7","","","","","","","","","","","","","     0"," ,7,1231,+","     0"," ,7,1231,+","","","","","","","","","","","","","","","","","","","","","","","","","","","   1034.8"," ,7","        0"," ,7","","","","","",""
