"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DSND","DSND_ATTRIBUTES","DSNW","DSNW_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","DYFG","DYFG_ATTRIBUTES","DYTS","DYTS_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMSD","EMSD_ATTRIBUTES","EMSN","EMSN_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","FZF0","FZF0_ATTRIBUTES","FZF1","FZF1_ATTRIBUTES","FZF2","FZF2_ATTRIBUTES","FZF3","FZF3_ATTRIBUTES","FZF4","FZF4_ATTRIBUTES","FZF5","FZF5_ATTRIBUTES","FZF6","FZF6_ATTRIBUTES","FZF7","FZF7_ATTRIBUTES","FZF8","FZF8_ATTRIBUTES","FZF9","FZF9_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HN01","HN01_ATTRIBUTES","HN02","HN02_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","HX01","HX01_ATTRIBUTES","HX02","HX02_ATTRIBUTES","LN01","LN01_ATTRIBUTES","LN02","LN02_ATTRIBUTES","LX01","LX01_ATTRIBUTES","LX02","LX02_ATTRIBUTES","MN01","MN01_ATTRIBUTES","MN02","MN02_ATTRIBUTES","MX01","MX01_ATTRIBUTES","MX02","MX02_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES"
"USC00395090","1972","43.9905","-97.09228","500.8","MADISON 2 SE, SD US","    331.4","","     331.4","0","        92","0","        56","0","         5","0","       96","","        14","0","        47","0","       172","0","        86","0","       131","0","        15","0","","","","","  -36.1","0,0115, ","   305"," ,0,0211,+","   152"," ,0,1230, ","  96.3"," ,0,0501, ","   33.9","0,0819,+","0.0","0,0930","-2.8","0,1015","-8.3","0,1018","-8.3","0,1018","-11.1","0,1019","-0.6","0,0507","-3.9","0,0424","-5.6","0,0408","-7.8","0,0331","-10.6","0,0309","    4666.9","9","","","","","    4666.9","0","","","","","","","","","","","","","","","","","","","","","    719.8"," ,0","      734"," ,0","      5.94","0","     11.72","0","      0.15","0"
"USC00395090","1973","43.9905","-97.09228","500.8","MADISON 2 SE, SD US","    408.1","","     408.1","0","        76","0","        49","0","         3","0","       72","","         9","0","        22","0","       158","0","        64","0","       142","0","        27","0","","","","","  -30.6","0,1231, ","   279"," ,0,1226,+","   152"," ,0,1214, ","  67.1"," ,0,1010, ","   38.3","0,0827,+","-1.1","0,1016","-3.3","0,1029","-5.6","0,1103","-6.7","0,1104","-9.4","0,1105","-1.7","0,0514","-5.0","0,0427","-5.0","0,0427","-9.4","0,0410","-9.4","0,0410","    4331.5","5","","","","","    4331.5","0","","","","","","","","","","","","","","","","","","","","","    585.3"," ,0","      737"," ,0","      8.20","0","     14.09","0","      2.30","0"
"USC00395090","1974","43.9905","-97.09228","500.8","MADISON 2 SE, SD US","    351.5","","     351.5","0","        69","0","        34","0","         2","0","       72","","         9","0","        26","0","       168","0","        58","0","       139","0","        28","0","","","","","  -34.4","0,0101, ","   254"," ,0,0113,+","    89"," ,0,0320, ","  64.8"," ,0,0609, ","   36.7","0,0714,+","0.0","0,0903","-4.4","0,0922","-4.4","0,0922","-6.7","0,1002","-11.1","0,1115","0.0","0,0515","-2.2","0,0503","-6.7","0,0405","-6.7","0,0405","-21.7","0,0324","    4218.2","2","","","","","    4218.2","0","","","","","","","","","","","","","","","","","","","","","    458.5"," ,0","      518"," ,0","      7.80","0","     14.56","0","      1.03","0"
"USC00395090","1975","43.9905","-97.09228","500.8","MADISON 2 SE, SD US","    397.9","","     397.9","0","        98","0","        63","0","         7","0","      136","","        20","0","        28","0","       157","0","       103","0","       136","0","        18","0","","","","","  -30.0","0,0209, ","   356"," ,0,0117,+","   191"," ,0,1120, ","  52.1"," ,0,0801, ","   36.1","0,0729,+","-0.6","0,1001","-2.2","0,1010","-5.0","0,1110","-13.3","0,1113","-13.3","0,1113","0.0","0,0501","-3.3","0,0420","-7.2","0,0404","-7.2","0,0404","-17.2","0,0403","    4491.2","2","","","","","    4491.2","0","","","","","","","","","","","","","","","","","","","","","    722.3"," ,0","     1351"," ,0","      6.86","0","     12.78","0","      0.94","0"
"USC00395090","1976","43.9905","-97.09228","500.8","MADISON 2 SE, SD US","    539.6","","     539.6","0","        61","0","        29","0","         3","0","       71","","        11","0","        33","0","       171","0","        63","0","       158","0","        50","0","","","","","  -30.6","0,0104, ","   330"," ,0,0120,+","   165"," ,0,0101, ","  37.1"," ,0,0624, ","   39.4","0,0710, ","-0.6","0,0923","-3.9","0,1007","-6.7","0,1016","-6.7","0,1016","-10.6","0,1017","-2.8","0,0507","-2.8","0,0507","-4.4","0,0506","-9.4","0,0321","-9.4","0,0321","    3995.5","5","","","","","    3995.5","0","","","","","","","","","","","","","","","","","","","","","    346.4"," ,0","      859"," ,0","      8.16","0","     15.35","0","      0.97","0"
"USC00395090","1977","43.9905","-97.09228","500.8","MADISON 2 SE, SD US","    394.5","","     394.5","0","       101","0","        53","0","         9","0","      112","","        16","0","        41","0","       146","0","        79","0","       157","0","        17","0","","","","","  -32.8","0,0116, ","   356"," ,0,0305,+","   267"," ,0,0303, ","  38.1"," ,0,1109, ","   38.9","0,0719,+","0.0","0,1002","-3.3","0,1012","-8.9","0,1110","-8.9","0,1110","-8.9","0,1110","-5.6","0,0406","-5.6","0,0406","-5.6","0,0406","-6.7","0,0405","-18.3","0,0321","    4281.5","5","","","","","    4281.5","0","","","","","","","","","","","","","","","","","","","","","    773.1"," ,0","     1240"," ,0","      7.74","0","     13.86","0","      1.62","0"
"USC00395090","1978","43.9905","-97.09228","500.8","MADISON 2 SE, SD US","    426.4","","     426.4","0","        83","0","        45","0","         3","0","      115","","        11","0","        57","0","       159","0","       102","0","       151","0","        27","0","","","","","  -31.1","0,0117,+","   533"," ,0,0223,+","   203"," ,0,1203, ","  31.8"," ,0,0721, ","   35.0","0,0907,+","-1.7","0,1007","-5.6","0,1016","-5.6","0,1016","-8.9","0,1114","-8.9","0,1114","0.0","0,0502","-2.8","0,0421","-4.4","0,0420","-12.8","0,0317","-12.8","0,0317","    4893.2","2","","","","","    4893.2","0","","","","","","","","","","","","","","","","","","","","","    507.3"," ,0","      867"," ,0","      6.12","0","     12.29","0","     -0.05","0"
"USC00395090","1979","43.9905","-97.09228","500.8","MADISON 2 SE, SD US","    237.6","","     237.6","0","        96","0","        55","0","         7","0","      102","","        18","0","        46","0","       187","0","        92","0","       114","0","         4","0","","","","","  -32.2","0,0216, ","   686"," ,0,0209,+","   127"," ,0,0119, ","  48.3"," ,0,0711, ","   34.4","0,0614, ","-1.7","0,1004","-2.2","0,1009","-8.3","0,1013","-8.3","0,1013","-10.6","0,1107","0.0","0,0511","-2.2","0,0502","-12.2","0,0406","-12.2","0,0406","-12.2","0,0406","    5050.7","7","","","","","    5050.7","0","","","","","","","","","","","","","","","","","","","","","    704.7"," ,0","     1121"," ,0","      4.91","0","     10.64","0","     -0.83","0"
"USC00395090","1980","43.9905","-97.09228","500.8","MADISON 2 SE, SD US","    304.7","","     304.7","0","        77","0","        41","0","         3","0","       53","","         9","0","        34","0","       178","0","        71","0","       139","0","        14","0","","","","","  -27.8","0,0109, ","   102"," ,0,1204,+","   114"," ,0,1202, ","  35.6"," ,0,0813,+","   35.6","0,0807,+","-1.7","0,1003","-5.6","0,1012","-5.6","0,1012","-7.8","0,1026","-10.0","0,1028","0.0","0,0515","-3.9","0,0508","-6.1","0,0413","-8.9","0,0325","-8.9","0,0325","    4476.1","1","","","","","    4476.1","0","","","","","","","","","","","","","","","","","","","","","    440.9"," ,0","      611"," ,0","      6.72","0","     13.04","0","      0.40","0"
"USC00395090","1981","43.9905","-97.09228","500.8","MADISON 2 SE, SD US","    275.8","","     275.8","0","        81","0","        53","0","         2","0","       59","","         6","0","        30","0","       155","0","        59","0","       133","0","         9","0","","","","","  -32.2","0,0211, ","   203"," ,0,1231,+","   127"," ,0,1201, ","  35.8"," ,0,1119, ","   35.6","0,0712, ","-1.7","0,1002","-5.6","0,1022","-5.6","0,1022","-10.0","0,1023","-10.0","0,1023","-3.3","0,0511","-3.3","0,0511","-4.4","0,0326","-9.4","0,0320","-9.4","0,0320","    4107.1","1","","","","","    4107.1","0","","","","","","","","","","","","","","","","","","","","","    451.7"," ,0","      482"," ,0","      7.80","0","     14.22","0","      1.38","0"
"USC00395090","1982","43.9905","-97.09228","500.8","MADISON 2 SE, SD US","    234.3","","     234.3","0","","","","","","","","","","","        43","0","       167","0","        91","0","       118","0","         7","0","","","","","  -33.9","0,0109, ","","","","","","","   36.1","0,0705, ","-1.7","0,0925","-5.0","0,1020","-5.0","0,1020","-7.8","0,1104","-13.3","0,1112","-1.7","0,0427","-2.2","0,0422","-5.0","0,0410","-9.4","0,0409","-9.4","0,0409","    4845.3","3","      21.7","0,0,3","","","    4845.3","0","      22.2","0,0,3","","","      -4.4","0,0,3","","","      -3.9","0,0,3","","","       8.1","0,0,3","","","       8.9","0,0,3","","","","","","","      5.34","0","     10.82","0","     -0.14","0"
"USC00395090","1983","43.9905","-97.09228","500.8","MADISON 2 SE, SD US","    430.4","","     430.4","0","        90","0","        55","0","         5","0","      117","","        23","0","        36","0","       165","0","        99","0","       111","0","        24","0","","","","","  -33.3","0,1224,+","   660"," ,0,1231,+","   203"," ,0,1128,+","  60.2"," ,0,0716, ","   35.0","0,0909,+","-2.2","0,0921","-2.2","0,0921","-6.7","0,1110","-6.7","0,1110","-11.1","0,1124","-0.6","0,0514","-2.2","0,0418","-5.0","0,0416","-9.4","0,0415","-9.4","0,0415","    4496.4","4","      31.7","0,0,2","      23.3","0,0,3","    4496.4","0","      32.2","0,0,2","      24.4","0,0,3","      -5.0","0,0,2","      -2.8","0,0,3","      -3.9","0,0,2","      -2.2","0,0,3","       9.4","0,0,2","       8.8","0,0,3","      10.5","0,0,2","       9.5","0,0,3","    768.8"," ,0","     1823"," ,0","      6.04","0","     11.07","0","      1.01","0"
"USC00395090","1984","43.9905","-97.09228","500.8","MADISON 2 SE, SD US","    294.2","","     294.2","0","       105","0","        66","0","         7","0","","","        16","0","        34","0","       178","0","        78","0","       120","0","         8","0","","","","","  -32.2","0,0120, ","","","   178"," ,0,0304, ","  54.6"," ,0,0620, ","   36.7","0,0829, ","-0.6","0,0925","-3.9","0,0926","-8.3","0,1028","-8.3","0,1028","-12.2","0,1101","0.0","0,0509","-2.8","0,0331","-7.2","0,0324","-7.2","0,0324","-10.0","0,0323","    4905.4","4","      26.1","0,0,2","      22.2","0,0,3","    4905.4","0","      33.3","0,0,2","      23.3","0,0,3","     -13.3","0,0,2","      -2.8","0,0,3","     -12.2","0,0,2","      -2.2","0,0,3","       6.7","0,0,2","       9.0","0,0,3","      10.2","0,0,2","       9.8","0,0,3","    768.9"," ,0","      999"," ,0","      6.22","0","     11.51","0","      0.93","0"
"USC00395090","1985","43.9905","-97.09228","500.8","MADISON 2 SE, SD US","    199.6","","     199.6","0","       100","0","        49","0","         5","0","      106","","        22","0","        57","0","       174","0","        96","0","       123","0","         5","0","","","","","  -33.3","0,0120, ","   457"," ,0,1221,+","   254"," ,0,0304, ","  52.6"," ,0,0812, ","   35.6","0,0708, ","-1.7","0,0924","-3.3","0,1001","-4.4","0,1010","-6.7","0,1108","-11.1","0,1115","-2.8","0,0415","-2.8","0,0415","-5.0","0,0406","-7.2","0,0312","-16.1","0,0306","    4532.4","4","      23.9","0,0,2","","","    4532.4","0","      31.1","0,0,2","","","     -18.3","0,0,2","","","     -16.1","0,0,2","","","       4.6","0,0,2","","","       8.2","0,0,2","","","    566.1"," ,0","     1552"," ,0","      4.92","0","     10.73","0","     -0.90","0"
"USC00395090","1986","43.9905","-97.09228","500.8","MADISON 2 SE, SD US","    222.3","","     222.3","0","        95","0","        60","0","        10","0","","","        11","0","        32","0","       161","0","        74","0","       118","0","         3","0","","","","","  -30.6","0,0107, ","","","   102"," ,0,1118,+"," 107.2"," ,0,0622, ","   33.3","0,0718, ","0.0","0,1004","-5.0","0,1013","-5.0","0,1013","-6.7","0,1101","-10.0","0,1109","0.0","0,0502","-2.2","0,0422","-4.4","0,0322","-13.3","0,0321","-13.3","0,0321","    4935.2","2","      26.1","0,0,2","      23.3","0,0,3","    4935.2","0","      31.7","0,0,2","      25.0","0,0,3","      -7.2","0,0,2","       0.0","0,0,3","      -6.7","0,0,2","       0.6","0,0,3","       6.2","0,0,2","       9.6","0,0,3","       9.3","0,0,2","      10.6","0,0,3","    922.6"," ,0","      667"," ,0","      6.61","0","     12.05","0","      1.16","0"
"USC00395090","1987","43.9905","-97.09228","500.8","MADISON 2 SE, SD US","    375.8","","     375.8","0","        85","0","        53","0","         3","0","       19","","         5","0","         6","0","       166","0","        48","0","       140","0","        24","0","","","","","  -29.4","0,0123, ","   330"," ,0,1231,+","   178"," ,0,1228, ","  27.4"," ,0,0721, ","   35.6","0,0801,+","-0.6","0,1003","-3.3","0,1007","-7.8","0,1010","-7.8","0,1010","-9.4","0,1109","-0.6","0,0411","-7.2","0,0403","-7.2","0,0403","-7.2","0,0403","-10.6","0,0330","    3862.5","5","","","","","    3862.5","0","","","","","","","","","","","","","","","","","","","","","    560.0"," ,0","      604"," ,0","      8.71","0","     14.84","0","      2.58","0"
"USC00395090","1988","43.9905","-97.09228","500.8","MADISON 2 SE, SD US","    481.2","","     481.2","0","        72","0","        51","0","         3","0","","","        14","0","        42","0","       171","0","        72","0","       144","0","        31","0","         6"," ","         6"," ","  -32.2","0,0106, ","","","   254"," ,0,0119, ","  59.7"," ,0,0822, ","   40.6","0,0622, ","-2.8","0,1004","-2.8","0,1004","-5.0","0,1005","-6.7","0,1030","-9.4","0,1117","-0.6","0,0427","-2.2","0,0422","-5.6","0,0419","-7.2","0,0318","-10.0","0,0317","    4583.8","8","","","","","    4583.8","0","","","","","","","","","","","","","","","","","","","","","    541.3"," ,0","     1042"," ,0","      7.11","0","     13.75","0","      0.47","0"
"USC00395090","1989","43.9905","-97.09228","500.8","MADISON 2 SE, SD US","","","","","        68","0","        40","0","         4","0","","","","","","","","","","","","","","","         1"," ","        10"," ","","","","","","","  50.8"," ,0,0711, ","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","    492.0"," ,0","","","","","","","",""
"USC00395090","1990","43.9905","-97.09228","500.8","MADISON 2 SE, SD US","","","","","        74","0","        45","0","         8","0","","","         8","0","        14","0","       162","0","","","","","","","         3"," ","         3"," ","  -31.7","0,1223, ","","","   102"," ,0,0216, ","  62.0"," ,0,0616, ","","","0.0","0,0923","-2.2","0,1010","-6.1","0,1018","-10.0","0,1105","-10.0","0,1105","0.0","0,0510","-2.8","0,0501","-5.0","0,0412","-7.2","0,0405","-11.1","0,0324","","","","","","","","","","","","","","","","","","","","","","","","","","","","","    680.6"," ,0","      522"," ,0","","","","","      1.72","0"
"USC00395090","1991","43.9905","-97.09228","500.8","MADISON 2 SE, SD US","","","","","","","","","","","","","","","","","","","","","","","","","        11"," ","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"USC00395090","1992","43.9905","-97.09228","500.8","MADISON 2 SE, SD US","","","","","        85","0","        55","0","         7","0","","","","","","","","","","","","","","","        40"," ","        13"," ","","","","","","","  68.1"," ,0,0807, ","","","","","","","","","","","","","","","","","","","","","","","    3861.4","4","","","","","    3861.4","0","","","","","","","","","","","","","","","","","","","","","    732.2"," ,0","","","","","","","",""
"USC00395090","1993","43.9905","-97.09228","500.8","MADISON 2 SE, SD US","","","","","","","","","","","","","        14","0","","","","","","","","","","","        36"," ","         7"," ","","","","","   178"," ,0,1125, ","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","    853.5"," ,0","     1166"," ,0","","","","","",""
"USC00395090","1994","43.9905","-97.09228","500.8","MADISON 2 SE, SD US","","","","","","","","","","","","","        20","0","","","","","","","","","","","         7"," ","         3"," ","","","","","   165"," ,0,0429, ","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","    542.7"," ,0","     1376"," ,0","","","","","",""
"USC00395090","1995","43.9905","-97.09228","500.8","MADISON 2 SE, SD US","","","","","","","","","","","","","        12","0","","","","","","","","","","","        11"," ","","","","","","","   178"," ,0,1024,+","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","    860.9"," ,0","     1317"," ,0","","","","","",""
"USC00395090","1997","43.9905","-97.09228","500.8","MADISON 2 SE, SD US","    331.0","","     331.0","0","        90","0","        49","0","         4","0","","","        15","0","        32","0","       179","0","        84","0","       131","0","        10","0","","","","","  -28.9","0,0117,+","","","   305"," ,0,0204, ","  57.2"," ,0,0915, ","   36.7","0,0629, ","-1.7","0,1014","-3.9","0,1020","-4.4","0,1021","-10.6","0,1027","-10.6","0,1027","-2.2","0,0515","-2.2","0,0515","-4.4","0,0501","-7.8","0,0417","-10.0","0,0412","    4877.2","2","","","","","    4877.2","0","","","","","","","","","","","","","","","","","","","","","    558.9"," ,0","      863"," ,0","      6.07","0","     11.92","0","      0.21","0"
"USC00395090","1998","43.9905","-97.09228","500.8","MADISON 2 SE, SD US","    327.1","","     327.1","0","        98","0","        51","0","        10","0","","","        11","0","        19","0","       150","0","        60","0","       138","0","         9","0","","","","","  -30.6","0,0113, ","","","   305"," ,0,1111, ","  50.3"," ,0,1005, ","   33.3","0,0519, ","-0.6","0,0922","-2.8","0,1001","-5.0","0,1104","-6.7","0,1106","-14.4","0,1112","0.0","0,0430","-2.8","0,0417","-4.4","0,0404","-11.1","0,0315","-11.1","0,0315","    4111.8","8","","","","","    4111.8","0","","","","","","","","","","","","","","","","","","","","","    724.9"," ,0","      757"," ,0","      8.14","0","     14.00","0","      2.29","0"
