"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES"
"USC00517026","1908","19.6","-155.06667","198.1","OLAA KURTISTOWN, HI US","","","","","       299","6","       223","6","        35","6","","","","","","","","","","","",""," 146.8"," ,6,0408, ","","","","","","","   3672.1"," ,6","","","","","",""
"USC00517026","1909","19.6","-155.06667","198.1","OLAA KURTISTOWN, HI US","   1311.7","","    1311.7","6","       283","6","       211","6","        31","6","         0","6","         0","6","         0","6","       351","6","        14","6","   13.3","6,0308, "," 133.4"," ,6,1223, ","   36.7","6,0713,+","       0.8","8","       0.8","6","   3314.8"," ,6","     22.04","6","     27.42","6","     16.65","6"
"USC00517026","1910","19.6","-155.06667","198.1","OLAA KURTISTOWN, HI US","   1347.9","","    1347.9","6","       290","6","       220","6","        36","6","         0","6","         0","6","         0","6","       364","6","         6","6","   12.2","6,0223,+"," 157.0"," ,6,0715, ","   33.3","6,0812, ","       3.0","0","       3.0","6","   3759.3"," ,6","     22.01","6","     27.32","6","     16.69","6"
"USC00517026","1911","19.6","-155.06667","198.1","OLAA KURTISTOWN, HI US","   1089.2","","    1089.2","6","","","","","","","         0","6","         0","6","         0","6","       351","6","         6","6","   10.0","6,1222, ","","","   33.9","6,0708, ","       8.1","1","       8.1","6","","","     21.27","6","     25.75","6","     16.79","6"
"USC00517026","1912","19.6","-155.06667","198.1","OLAA KURTISTOWN, HI US","","","","","","","","","","","","","","","","","","","","","","","","","","","     108.0","0","     108.0","6","","","","","","","",""
"USC00517026","1913","19.6","-155.06667","198.1","OLAA KURTISTOWN, HI US","    772.1","","     772.1","6","","","","","","","         0","6","         0","6","         0","6","       352","6","         0","6","    9.4","6,0205, ","","","   31.7","6,1004,+","","","","","","","     20.34","6","     25.88","6","     14.80","6"
"USC00517026","1914","19.6","-155.06667","198.1","OLAA KURTISTOWN, HI US","    690.6","","     690.6","6","       229","6","       213","6","        74","6","         0","6","         0","6","         0","6","       336","6","         1","6","   10.0","6,0319,+"," 304.8"," ,6,0726, ","   32.8","6,0815, ","      76.1","1","      76.1","6","   6509.5"," ,6","     19.97","6","     24.66","6","     15.28","6"
"USC00517026","1915","19.6","-155.06667","198.1","OLAA KURTISTOWN, HI US","   1197.8","","    1197.8","6","       204","6","       190","6","        46","6","         0","6","         0","6","         0","6","       346","6","         4","6","    9.4","6,0128,+"," 330.2"," ,6,1110, ","   32.8","6,0916,+","     111.0","0","     111.0","6","   4789.2"," ,6","     21.34","6","     26.40","6","     16.28","6"
"USC00517026","1916","19.6","-155.06667","198.1","OLAA KURTISTOWN, HI US","   1376.2","","    1376.2","6","","","","","","","         0","6","         0","6","         0","6","       363","6","         1","6","   10.0","6,0108, ","","","   32.8","6,0704, ","       5.0","0","       5.0","6","","","     22.09","6","     26.23","6","     17.95","6"
"USC00517026","1917","19.6","-155.06667","198.1","OLAA KURTISTOWN, HI US","   1125.9","","    1125.9","6","","","","","","","         0","6","         0","6","         0","6","       359","6","         5","6","   11.1","6,1207, ","","","   35.0","6,0930, ","       5.1","1","       5.1","6","","","     21.37","6","     26.04","6","     16.70","6"
"USC00517026","1918","19.6","-155.06667","198.1","OLAA KURTISTOWN, HI US","","","","","","","","","","","","","","","","","","","","","","","","","","","      95.6","6","      95.6"," ","","","","","","","",""
"USC00517026","1919","19.6","-155.06667","198.1","OLAA KURTISTOWN, HI US","","","","","       206","6","       180","6","        29","6","","","","","","","","","","","",""," 168.9"," ,6,0310, ","","","","","","","   3132.6"," ,6","","","","","",""
"USC00517026","1920","19.6","-155.06667","198.1","OLAA KURTISTOWN, HI US","   2037.9","","    2037.9","6","       200","6","       171","6","        35","6","         0","6","         0","6","         0","6","       358","6","        60","6","   12.8","6,0227,+"," 178.1"," ,6,0322, ","   40.6","6,0709, ","","","","","   3431.3"," ,6","     24.03","6","     30.15","6","     17.91","6"
"USC00517026","1921","19.6","-155.06667","198.1","OLAA KURTISTOWN, HI US","","","","","       158","6","       140","6","        49","6","","","","","","","","","","","",""," 320.0"," ,6,0117, ","","","       0.0","0","       0.0","6","   4109.7"," ,6","","","","","",""
"USC00517026","1922","19.6","-155.06667","198.1","OLAA KURTISTOWN, HI US","","","","","       176","6","       157","6","        58","6","","","","","","","","","","","",""," 304.8"," ,6,1107,+","","","","","","","   5332.3"," ,6","","","","","",""
