"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","PRCP","PRCP_ATTRIBUTES"
"US1TNWR0019","2014","35.512715","-85.8943","318.2","MORRISON 6.3 SSE, TN US","   1305.5"," ,N"
"US1TNWR0019","2015","35.512715","-85.8943","318.2","MORRISON 6.3 SSE, TN US","   1438.6"," ,N"
