"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","FZF0","FZF0_ATTRIBUTES","FZF1","FZF1_ATTRIBUTES","FZF2","FZF2_ATTRIBUTES","FZF3","FZF3_ATTRIBUTES","FZF5","FZF5_ATTRIBUTES","FZF6","FZF6_ATTRIBUTES","FZF7","FZF7_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES"
"ASN00057082","1930","-29.646","152.0936","970.0","GLEN INNES MT MITCHELL FOREST, AS","","","","","       112","a","        97","a","         9","a","","","","","","","","","","","","","  46.7"," ,a,0510, ","","","","","","","","","","","","","","","","","","","","","   1026.5"," ,a","","","","","",""
"ASN00057082","1931","-29.646","152.0936","970.0","GLEN INNES MT MITCHELL FOREST, AS","","","","","        97","a","        83","a","        10","a","","","","","","","","","","","","","  53.3"," ,a,0205, ","","","","","","","","","","","","","","","","","","","","","   1043.6"," ,a","","","","","",""
"ASN00057082","1932","-29.646","152.0936","970.0","GLEN INNES MT MITCHELL FOREST, AS","","","","","        93","a","        81","a","         5","a","","","","","","","","","","","","","  61.0"," ,a,0916, ","","","","","","","","","","","","","","","","","","","","","    892.2"," ,a","","","","","",""
"ASN00057082","1933","-29.646","152.0936","970.0","GLEN INNES MT MITCHELL FOREST, AS","","","","","       105","a","        99","a","        21","a","","","","","","","","","","","","","  75.2"," ,a,0726, ","","","","","","","","","","","","","","","","","","","","","   1537.7"," ,a","","","","","",""
"ASN00057082","1934","-29.646","152.0936","970.0","GLEN INNES MT MITCHELL FOREST, AS","","","","","        92","a","        91","a","        15","a","","","","","","","","","","","","","  66.0"," ,a,0509, ","","","","","","","","","","","","","","","","","","","","","   1537.5"," ,a","","","","","",""
"ASN00057082","1935","-29.646","152.0936","970.0","GLEN INNES MT MITCHELL FOREST, AS","","","","","        71","a","        62","a","         6","a","","","","","","","","","","","","","  48.3"," ,a,0114, ","","","","","","","","","","","","","","","","","","","","","    773.7"," ,a","","","","","",""
"ASN00057082","1936","-29.646","152.0936","970.0","GLEN INNES MT MITCHELL FOREST, AS","","","","","        61","a","        56","a","         3","a","","","","","","","","","","","","","  48.0"," ,a,0303, ","","","","","","","","","","","","","","","","","","","","","    646.7"," ,a","","","","","",""
"ASN00057082","1937","-29.646","152.0936","970.0","GLEN INNES MT MITCHELL FOREST, AS","","","","","        81","a","        73","a","        14","a","","","","","","","","","","","","","  80.8"," ,a,0316, ","","","","","","","","","","","","","","","","","","","","","   1167.8"," ,a","","","","","",""
"ASN00057082","1938","-29.646","152.0936","970.0","GLEN INNES MT MITCHELL FOREST, AS","","","","","        73","a","        67","a","        14","a","","","","","","","","","","","","","  95.5"," ,a,0525, ","","","","","","","","","","","","","","","","","","","","","   1081.3"," ,a","","","","","",""
"ASN00057082","1939","-29.646","152.0936","970.0","GLEN INNES MT MITCHELL FOREST, AS","","","","","       123","a","        79","a","        14","a","","","","","","","","","","","","","  46.5"," ,a,0803, ","","","","","","","","","","","","","","","","","","","","","   1011.7"," ,a","","","","","",""
"ASN00057082","1940","-29.646","152.0936","970.0","GLEN INNES MT MITCHELL FOREST, AS","","","","","        87","a","        54","a","         6","a","","","","","","","","","","","","","  54.6"," ,a,0319, ","","","","","","","","","","","","","","","","","","","","","    688.3"," ,a","","","","","",""
"ASN00057082","1941","-29.646","152.0936","970.0","GLEN INNES MT MITCHELL FOREST, AS","","","","","       113","a","        69","a","         6","a","","","","","","","","","","","","","  42.4"," ,a,0109, ","","","","","","","","","","","","","","","","","","","","","    778.4"," ,a","","","","","",""
"ASN00057082","1942","-29.646","152.0936","970.0","GLEN INNES MT MITCHELL FOREST, AS","","","","","       130","a","        90","a","        11","a","","","","","","","","","","","","","  65.5"," ,a,0202,+","","","","","","","","","","","","","","","","","","","","","   1166.5"," ,a","","","","","",""
"ASN00057082","1943","-29.646","152.0936","970.0","GLEN INNES MT MITCHELL FOREST, AS","","","","","       112","a","        73","a","         8","a","","","","","","","","","","","","","  49.8"," ,a,1119, ","","","","","","","","","","","","","","","","","","","","","    907.5"," ,a","","","","","",""
"ASN00057082","1944","-29.646","152.0936","970.0","GLEN INNES MT MITCHELL FOREST, AS","","","","","       103","a","        61","a","         9","a","","","","","","","","","","","","","  98.3"," ,a,0824, ","","","","","","","","","","","","","","","","","","","","","    850.0"," ,a","","","","","",""
"ASN00057082","1945","-29.646","152.0936","970.0","GLEN INNES MT MITCHELL FOREST, AS","","","","","       117","a","        83","a","        11","a","","","","","","","","","","","",""," 127.0"," ,a,0611, ","","","","","","","","","","","","","","","","","","","","","   1290.8"," ,a","","","","","",""
"ASN00057082","1947","-29.646","152.0936","970.0","GLEN INNES MT MITCHELL FOREST, AS","","","","","       126","a","       101","a","        16","a","","","","","","","","","","","",""," 104.1"," ,a,0124, ","","","","","","","","","","","","","","","","","","","","","   1468.3"," ,a","","","","","",""
"ASN00057082","1948","-29.646","152.0936","970.0","GLEN INNES MT MITCHELL FOREST, AS","","","","","        85","a","        79","a","        13","a","","","","","","","","","","","","","  89.4"," ,a,0615, ","","","","","","","","","","","","","","","","","","","","","   1160.3"," ,a","","","","","",""
"ASN00057082","1949","-29.646","152.0936","970.0","GLEN INNES MT MITCHELL FOREST, AS","","","","","       107","a","        95","a","        10","a","","","","","","","","","","","","","  74.2"," ,a,0221, ","","","","","","","","","","","","","","","","","","","","","   1243.9"," ,a","","","","","",""
"ASN00057082","1951","-29.646","152.0936","970.0","GLEN INNES MT MITCHELL FOREST, AS","","","","","       112","a","        76","a","        10","a","","","","","","","","","","","","","  56.4"," ,a,0320, ","","","","","","","","","","","","","","","","","","","","","    940.7"," ,a","","","","","",""
"ASN00057082","1952","-29.646","152.0936","970.0","GLEN INNES MT MITCHELL FOREST, AS","","","","","       111","a","        80","a","        14","a","","","","","","","","","","","","","  61.0"," ,a,0218, ","","","","","","","","","","","","","","","","","","","","","   1174.7"," ,a","","","","","",""
"ASN00057082","1953","-29.646","152.0936","970.0","GLEN INNES MT MITCHELL FOREST, AS","","","","","        98","a","        63","a","         9","a","","","","","","","","","","","","","  80.3"," ,a,0222, ","","","","","","","","","","","","","","","","","","","","","    919.0"," ,a","","","","","",""
"ASN00057082","1954","-29.646","152.0936","970.0","GLEN INNES MT MITCHELL FOREST, AS","","","","","       144","a","       102","a","        14","a","","","","","","","","","","","",""," 254.8"," ,a,0221, ","","","","","","","","","","","","","","","","","","","","","   1736.5"," ,a","","","","","",""
"ASN00057082","1955","-29.646","152.0936","970.0","GLEN INNES MT MITCHELL FOREST, AS","","","","","       162","a","       104","a","         9","a","","","","","","","","","","","","","  72.4"," ,a,0328, ","","","","","","","","","","","","","","","","","","","","","   1251.5"," ,a","","","","","",""
"ASN00057082","1956","-29.646","152.0936","970.0","GLEN INNES MT MITCHELL FOREST, AS","","","","","       161","a","        97","a","        13","a","","","","","","","","","","","",""," 117.6"," ,a,0219, ","","","","","","","","","","","","","","","","","","","","","   1581.2"," ,a","","","","","",""
