"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","FZF0","FZF0_ATTRIBUTES","FZF1","FZF1_ATTRIBUTES","FZF2","FZF2_ATTRIBUTES","FZF5","FZF5_ATTRIBUTES","FZF6","FZF6_ATTRIBUTES","FZF7","FZF7_ATTRIBUTES","FZF8","FZF8_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES"
"USR0000CACT","1995","34.4458","-118.2","792.5","ACTON CALIFORNIA, CA US","    699.4","","     699.4","U","         0","U","        21","U","         0","U","       238","U","        98","U","   -2.8","U,1221, ","   43.9","U,0729,+","0.0","U,1218","-2.8","U,1221","","","-0.6","U,0419","","","","","","","","","","","     16.35","U","     24.82","U","      7.87","U"
"USR0000CACT","1996","34.4458","-118.2","792.5","ACTON CALIFORNIA, CA US","    818.6","","     818.6","U","         0","U","        19","U","         0","U","       234","U","       109","U","   -4.4","U,0123, ","   42.2","U,0829, ","0.0","U,1201","","","","","0.0","U,0329","-3.9","U,0226","-4.4","U,0123","","","    1143.2","2","    1143.2","U","     16.98","U","     25.65","U","      8.31","U"
"USR0000CACT","1997","34.4458","-118.2","792.5","ACTON CALIFORNIA, CA US","    745.3","","     745.3","U","         0","U","        20","U","         0","U","       236","U","       104","U","   -2.8","U,0302, ","   43.3","U,0805, ","0.0","U,1208","","","","","0.0","U,0404","-2.8","U,0302","","","","","    1317.5","5","    1317.5","U","     16.57","U","     25.13","U","      8.01","U"
"USR0000CACT","1998","34.4458","-118.2","792.5","ACTON CALIFORNIA, CA US","    582.6","","     582.6","U","         0","U","        44","U","         0","U","       196","U","        76","U","   -5.0","U,1222, ","   42.8","U,0829,+","-1.1","U,1110","-2.2","U,1220","-5.0","U,1222","-0.6","U,0416","-2.2","U,0330","","","","","    1839.8","8","    1839.8","U","     14.68","U","     22.84","U","      6.51","U"
"USR0000CACT","1999","34.4458","-118.2","792.5","ACTON CALIFORNIA, CA US","    640.5","","     640.5","U","         0","U","        25","U","         0","U","       232","U","        98","U","   -3.9","U,0401, ","   41.1","U,0826, ","-1.7","U,1210","","","","","0.0","U,0429","-2.8","U,0409","","","","","    1705.3","3","    1705.3","U","     16.01","U","     24.86","U","      7.15","U"
"USR0000CACT","2000","34.4458","-118.2","792.5","ACTON CALIFORNIA, CA US","    700.4","","     700.4","U","         0","U","        25","U","         0","U","       226","U","       102","U","   -3.9","U,1114, ","   40.6","U,0916,+","0.0","U,1031","-2.2","U,1110","","","-2.2","U,0307","-2.2","U,0307","","","","","    1221.3","3","    1221.3","U","     16.38","U","     25.15","U","      7.61","U"
"USR0000CACT","2001","34.4458","-118.2","792.5","ACTON CALIFORNIA, CA US","    837.6","","     837.6","U","         0","U","        38","U","         0","U","       236","U","       122","U","   -3.3","U,0224,+","   42.8","U,0702, ","-0.6","U,1201","-2.8","U,1205","","","0.0","U,0420","-2.8","U,0409","","","","","    1578.8","8","    1578.8","U","     16.45","U","     25.31","U","      7.60","U"
"USR0000CACT","2002","34.4458","-118.2","792.5","ACTON CALIFORNIA, CA US","    751.1","","     751.1","U","         0","U","        33","U","         0","U","       243","U","       116","U","   -4.4","U,0317,+","   44.4","U,0709, ","-1.7","U,1218","-2.8","U,1219","","","-1.1","U,0419","-4.4","U,0317","-4.4","U,0317","","","    1414.1","1","    1414.1","U","     16.41","U","     25.59","U","      7.23","U"
"USR0000CACT","2003","34.4458","-118.2","792.5","ACTON CALIFORNIA, CA US","","","","","","","","","         0","U","       218","U","       131","U","","","   43.3","U,0716,+","","","","","","","","","","","","","","","    1416.3","3","    1416.3","U","","","     25.75","U","",""
"USR0000CACT","2005","34.4458","-118.2","792.5","ACTON CALIFORNIA, CA US","    613.3","","     613.3","U","         0","U","        17","U","         0","U","       223","U","        88","U","   -2.2","U,1216, ","   43.3","U,0718, ","0.0","U,1127","-2.2","U,1216","","","0.0","U,0420","","","","","","","","","","","     15.86","U","     24.13","U","      7.59","U"
"USR0000CACT","2006","34.4458","-118.2","792.5","ACTON CALIFORNIA, CA US","    840.6","","     840.6","U","         0","U","        48","U","         0","U","       234","U","       107","U","   -5.0","U,1220, ","   43.3","U,0725, ","0.0","U,1125","-2.2","U,1129","-5.0","U,1220","0.0","U,0406","-2.2","U,0322","-4.4","U,0312","","","    1508.1","1","    1508.1","U","     16.43","U","     25.36","U","      7.50","U"
"USR0000CACT","2007","34.4458","-118.2","792.5","ACTON CALIFORNIA, CA US","    730.1","","     730.1","U","         0","U","        37","U","         0","U","       251","U","       100","U","   -8.3","U,0114, ","   43.3","U,0705,+","-0.6","U,1123","-2.8","U,1217","","","0.0","U,0421","-2.8","U,0301","-5.0","U,0117","-8.3","U,0114","    1366.3","3","    1366.3","U","     16.45","U","     25.55","U","      7.36","U"
"USR0000CACT","2009","34.4458","-118.2","792.5","ACTON CALIFORNIA, CA US","    884.0","","     884.0","U","         0","U","        30","U","         0","U","       234","U","       118","U","   -5.0","U,1208, ","   45.6","U,0516, ","0.0","U,1114","-5.0","U,1208","-5.0","U,1208","0.0","U,0429","-2.2","U,0213","","","","","    1294.1","1","    1294.1","U","     16.92","U","     25.68","U","      8.16","U"
"USR0000CACT","2010","34.4458","-118.2","792.5","ACTON CALIFORNIA, CA US","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","    1550.7","7","    1550.7","U","","","","","",""
"USR0000CACT","2011","34.4458","-118.2","792.5","ACTON CALIFORNIA, CA US","    672.4","","     672.4","U","         0","U","        43","U","         0","U","       214","U","        96","U","   -5.0","U,0227, ","   41.1","U,0828,+","-1.1","U,1105","","","","","-0.6","U,0410","-2.2","U,0408","-5.0","U,0227","","","","","","","     15.62","U","     23.99","U","      7.25","U"
"USR0000CACT","2013","34.4458","-118.2","792.5","ACTON CALIFORNIA, CA US","","","","","","","","","         0","U","       244","U","       115","U","","","   43.9","U,0630, ","","","","","","","","","","","","","","","","","","","","","     25.57","U","",""
"USR0000CACT","2014","34.4458","-118.2","792.5","ACTON CALIFORNIA, CA US","    846.7","","     846.7","U","         0","U","         8","U","         0","U","       265","U","       110","U","   -3.3","U,0204, ","   42.2","U,0724, ","0.0","U,1228","-2.8","U,1231","","","-0.6","U,0403","-3.3","U,0204","","","","","    1098.0","0","    1098.0","U","     17.86","U","     26.52","U","      9.20","U"
