"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","FZF0","FZF0_ATTRIBUTES","FZF1","FZF1_ATTRIBUTES","FZF5","FZF5_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES"
"ASN00010911","1998","-33.1006","118.4647","286.0","LAKE GRACE, AS","","","","","        72","a","        29","a","         1","a","         0","a","        10","a","         0","a","       189","a","        48","a","   -2.0","a,0923, ","  37.0"," ,a,0416, ","   42.0","a,0111, ","0.0","a,0615","","","-2.0","a,0923","","","","","    313.8"," ,a","     16.71","a","     23.32","a","     10.09","a"
"ASN00010911","2001","-33.1006","118.4647","286.0","LAKE GRACE, AS","    666.5","","     666.5","a","        66","a","        31","a","         3","a","         0","a","         6","a","         0","a","       185","a","        33","a","   -1.0","a,0718,+","  33.0"," ,a,1201, ","   42.0","a,0116, ","-1.0","a,0628","","","","","    1228.5","5","    1228.5","a","    324.6"," ,a","     16.40","a","     22.95","a","      9.85","a"
"ASN00010911","2002","-33.1006","118.4647","286.0","LAKE GRACE, AS","    433.2","","     433.2","a","        60","a","        24","a","         1","a","         0","a","         2","a","         0","a","       208","a","        49","a","   -1.0","a,0728, ","  26.0"," ,a,1123, ","   42.4","a,1220, ","0.0","a,0616","","","","","    1059.7","7","    1059.7","a","    207.2"," ,a","     17.02","a","     23.77","a","     10.28","a"
"ASN00010911","2003","-33.1006","118.4647","286.0","LAKE GRACE, AS","    736.0","","     736.0","a","        81","a","        32","a","         2","a","         0","a","         2","a","         0","a","       205","a","        53","a","   -0.6","a,0620, ","  28.2"," ,a,0217, ","   42.6","a,1227, ","-0.4","a,0619","","","","","    1161.8","8","    1161.8","a","    354.2"," ,a","     17.13","a","     23.50","a","     10.76","a"
"ASN00010911","2004","-33.1006","118.4647","286.0","LAKE GRACE, AS","    601.4","","     601.4","a","        70","a","        36","a","         3","a","         0","a","         8","a","         0","a","       209","a","        51","a","   -1.6","a,0911, ","  49.6"," ,a,0218, ","   42.7","a,1215, ","-0.3","a,0726","","","-1.6","a,0911","    1194.7","7","    1194.7","a","    360.4"," ,a","     16.84","a","     23.47","a","     10.21","a"
"ASN00010911","2005","-33.1006","118.4647","286.0","LAKE GRACE, AS","    689.9","","     689.9","a","        70","a","        41","a","         2","a","         0","a","         4","a","         0","a","       193","a","        41","a","   -1.2","a,0831,+","  41.6"," ,a,1017, ","   40.6","a,1218, ","-1.1","a,0706","","","-1.2","a,0831","    1232.4","4","    1232.4","a","    369.2"," ,a","     16.52","a","     23.05","a","     10.01","a"
"ASN00010911","2006","-33.1006","118.4647","286.0","LAKE GRACE, AS","    391.6","","     391.6","a","        57","a","        29","a","         4","a","         0","a","         1","a","         0","a","       204","a","        39","a","   -0.8","a,0719, "," 122.2"," ,a,0113, ","   40.7","a,1123, ","-0.8","a,0719","","","","","    1107.2","2","    1107.2","a","    558.6"," ,a","     16.84","a","     23.49","a","     10.20","a"
"ASN00010911","2007","-33.1006","118.4647","286.0","LAKE GRACE, AS","    725.1","","     725.1","a","        75","a","        40","a","         0","a","         0","a","         0","a","         0","a","       208","a","        49","a","    0.1","a,0812, ","  14.2"," ,a,1219, ","   46.8","a,0203, ","","","","","","","    1121.4","4","    1121.4","a","    286.8"," ,a","     17.05","a","     23.70","a","     10.39","a"
"ASN00010911","2008","-33.1006","118.4647","286.0","LAKE GRACE, AS","    596.7","","     596.7","a","        80","a","        40","a","         2","a","         0","a","         5","a","         0","a","       193","a","        40","a","   -1.3","a,0922, ","  41.8"," ,a,0406, ","   42.6","a,0108, ","-0.1","a,0619","","","-1.3","a,0922","    1232.5","5","    1232.5","a","    410.6"," ,a","     16.49","a","     22.96","a","     10.01","a"
"ASN00010911","2009","-33.1006","118.4647","286.0","LAKE GRACE, AS","    545.4","","     545.4","a","        64","a","        26","a","         0","a","         0","a","         3","a","         0","a","       214","a","        53","a","   -0.8","a,0729, ","  16.6"," ,a,1027, ","   42.9","a,1229, ","-0.1","a,0614","","","-0.5","a,0926","    1164.5","5","    1164.5","a","    208.2"," ,a","     16.92","a","     23.75","a","     10.09","a"
