"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","DYTS","DYTS_ATTRIBUTES"
"USC00427927","1977","40.58333","-111.66667","2471.0","SNOWBIRD, UT US","         1"," "
"USC00427927","1978","40.58333","-111.66667","2471.0","SNOWBIRD, UT US","         2"," "
