"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DSNW","DSNW_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","DYFG","DYFG_ATTRIBUTES","DYTS","DYTS_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMSN","EMSN_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","FZF0","FZF0_ATTRIBUTES","FZF1","FZF1_ATTRIBUTES","FZF2","FZF2_ATTRIBUTES","FZF3","FZF3_ATTRIBUTES","FZF4","FZF4_ATTRIBUTES","FZF5","FZF5_ATTRIBUTES","FZF6","FZF6_ATTRIBUTES","FZF7","FZF7_ATTRIBUTES","FZF8","FZF8_ATTRIBUTES","FZF9","FZF9_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES"
"USC00056225","1942","40.96667","-102.38333","1076.9","OVID, CO US","    334.7","","     334.7","6","","","","","","","        12","6","        20","6","       169","6","        40","6","       138","6","        33","6","","","","","  -31.1","6,0104,+","   127"," ,6,1128,+","","","   39.4","6,0717,+","-1.1","6,0918","-6.1","6,0925","-6.1","6,0925","-7.2","6,1024","-8.9","6,1104","0.0","6,0516","-2.2","6,0409","-5.0","6,0331","-8.9","6,0329","-8.9","6,0329","","","","","","","      974"," ,6","      8.39","6","     15.72","6","      1.06","6"
"USC00056225","1943","40.96667","-102.38333","1076.9","OVID, CO US","","","","","        61","6","        31","6","         4","6","        13","6","        11","6","       152","6","        29","6","       155","6","        49","6","","","","","  -30.0","6,0305,+","   127"," ,6,1209, ","  36.8"," ,6,0709, ","   39.4","6,0811, ","-1.1","6,1006","-6.7","6,1014","-6.7","6,1014","-6.7","6,1014","-13.3","6,1126","0.0","6,0519","-2.8","6,0511","-5.6","6,0413","-12.8","6,0320","-12.8","6,0320","    3382.2","2","    3382.2","6","    353.7"," ,6","      636"," ,6","      9.38","6","     17.86","6","      0.90","6"
"USC00056225","1944","40.96667","-102.38333","1076.9","OVID, CO US","","","","","        82","6","        48","6","         2","6","        20","6","","","","","        37","6","       156","6","        45","6","","","","","","","   254"," ,6,0127, ","  49.8"," ,6,0710, ","   39.4","6,0810,+","","","","","","","","","","","","","","","","","","","","","","","","","    449.6"," ,6","     1644"," ,6","","","     16.71","6","",""
"USC00056225","1945","40.96667","-102.38333","1076.9","OVID, CO US","","","","","        90","6","        56","6","         6","6","        11","6","","","","","","","","","","","","","","","","","   127"," ,6,1217,+","  34.0"," ,6,0524, ","","","","","","","","","","","","","","","","","","","","","","","","","","","    599.3"," ,6","      873"," ,6","","","","","",""
"USC00056225","1946","40.96667","-102.38333","1076.9","OVID, CO US","","","","","        73","6","        35","6","         3","6","","","","","","","","","","","","","","","","","","","","","  41.9"," ,6,0825, ","","","","","","","","","","","","","","","","","","","","","","","","","","","    454.6"," ,6","","","","","","","",""
"USC00056225","1947","40.96667","-102.38333","1076.9","OVID, CO US","","","","","        80","6","        37","6","         7","6","","","","","","","","","","","","","","","","","","","","","  87.6"," ,6,0622, ","","","","","","","","","","","","","","","","","","","","","","","","","","","    579.9"," ,6","","","","","","","",""
"USC00056225","1948","40.96667","-102.38333","1076.9","OVID, CO US","","","","","        79","0","        37","0","         0","0","        16","0","","","","","","","","","","","","","","","","","   102"," ,0,1121,+","  24.4"," ,0,0923, ","","","","","","","","","","","","","","","","","","","","","","","","","","","    338.2"," ,0","      879"," ,0","","","","","",""
"USC00056225","1949","40.96667","-102.38333","1076.9","OVID, CO US","","","","","        70","0","        42","0","         4","0","","","","","","","","","","","","","         7"," ","","","","","","","  42.2"," ,0,0521, ","","","","","","","","","","","","","","","","","","","","","","","","","","","    545.5"," ,0","","","","","","","",""
"USC00056225","1950","40.96667","-102.38333","1076.9","OVID, CO US","","","","","        66","0","        32","0","         5","0","        11","0","","","","","","","","","","","","","","","","","   152"," ,0,0403, ","  40.6"," ,0,0721, ","","","","","","","","","","","","","","","","","","","","","","","","","","","    369.9"," ,0","      793"," ,0","","","","","",""
"USC00056225","1951","40.96667","-102.38333","1076.9","OVID, CO US","","","","","        73","0","        52","0","         3","0","         2","0","","","","","","","","","","","","","         1"," ","","","   102"," ,0,0319, ","  66.5"," ,0,0520, ","","","","","","","","","","","","","","","","","","","","","","","","","","","    604.0"," ,0","      304"," ,0","","","","","",""
