"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES"
"LYM00062103","1992","30.152","9.715","342.0","GHADAMES EAST, LY","         6","S","         1","S","         0","S","","","","","","","   3.0"," ,S,1105, ","","","      7.8"," ,S","",""
"LYM00062103","2009","30.152","9.715","342.0","GHADAMES EAST, LY","","","","","","","         0","S","       280","S","       152","S","","","   46.9","S,0710, ","","","     30.29","S"
