"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","PRCP","PRCP_ATTRIBUTES"
"US1NCWK0056","2010","35.6428","-78.6042","98.8","GARNER 3.8 SSE, NC US","   1207.8"," ,N"
"US1NCWK0056","2011","35.6428","-78.6042","98.8","GARNER 3.8 SSE, NC US","    960.6"," ,N"
"US1NCWK0056","2013","35.6428","-78.6042","98.8","GARNER 3.8 SSE, NC US","   1353.6"," ,N"
