"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DSNW","DSNW_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMSN","EMSN_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","FZF0","FZF0_ATTRIBUTES","FZF1","FZF1_ATTRIBUTES","FZF2","FZF2_ATTRIBUTES","FZF3","FZF3_ATTRIBUTES","FZF4","FZF4_ATTRIBUTES","FZF5","FZF5_ATTRIBUTES","FZF6","FZF6_ATTRIBUTES","FZF7","FZF7_ATTRIBUTES","FZF8","FZF8_ATTRIBUTES","FZF9","FZF9_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES"
"CA004042760","1953","53.5833","-109.6333","550.0","FRENCHMAN BUTTE, SK CA","     39.9","","      39.9","C","        75","C","        54","C","         2","C","        23","C","        70","C","       217","C","       114","C","        72","C","         3","C","  -43.9","C,0116, ","   127"," ,C,1101,+","  32.5"," ,C,0809, ","   34.4","C,0714,+","0.0","C,0915","-2.2","C,0924","-6.1","C,0930","-6.7","C,1003","-11.1","C,1025","-0.6","C,0605","-2.2","C,0521","-4.4","C,0514","-8.3","C,0419","-14.4","C,0418","    447.1"," ,C","     1471"," ,C","      1.14","C","      8.11","C","     -5.83","C"
"CA004042760","1955","53.5833","-109.6333","550.0","FRENCHMAN BUTTE, SK CA","","","","","        89","C","        54","C","         2","C","        30","C","       112","C","       218","C","       132","C","        88","C","         2","C","  -46.1","C,0226, ","   254"," ,C,0420, ","  37.1"," ,C,0420, ","   34.4","C,0715, ","0.0","C,0904","-2.2","C,0909","-8.3","C,0910","-8.3","C,0910","-12.8","C,1023","-0.6","C,0606","-2.8","C,0511","-4.4","C,0426","-10.6","C,0405","-10.6","C,0405","    449.8"," ,C","     1752"," ,C","     -1.22","C","      6.04","C","     -8.48","C"
"CA004042760","1956","53.5833","-109.6333","550.0","FRENCHMAN BUTTE, SK CA","","","","","        76","C","        39","C","         5","C","        15","C","        89","C","       218","C","       109","C","        88","C","         0","C","  -47.8","C,0216, ","    97"," ,C,0327, ","  38.1"," ,C,0623, ","   31.1","C,0720,+","-1.1","C,0905","-6.7","C,0928","-6.7","C,0928","-6.7","C,0928","-8.9","C,1025","-3.9","C,0513","-3.9","C,0513","-4.4","C,0505","-11.1","C,0428","-11.1","C,0428","    417.7"," ,C","      936"," ,C","      0.16","C","      7.26","C","     -6.94","C"
"CA004042760","1960","53.5833","-109.6333","550.0","FRENCHMAN BUTTE, SK CA","","","","","        68","C","        45","C","         3","C","        15","C","","","","","","","","","","","","","   102"," ,C,1020, ","  42.4"," ,C,0824,+","","","","","","","","","","","","","","","","","","","","","","","    426.5"," ,C","      720"," ,C","","","","","",""
"CA004042760","1967","53.5833","-109.6333","550.0","FRENCHMAN BUTTE, SK CA","","","","","","","","","","","        19","C","","","","","","","","","","","","","   117"," ,C,0115, ","","","","","","","","","","","","","","","","","","","","","","","","","","","     1036"," ,C","","","","","",""
