"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","FZF0","FZF0_ATTRIBUTES","FZF5","FZF5_ATTRIBUTES","FZF6","FZF6_ATTRIBUTES","FZF7","FZF7_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES"
"USR0000CDVA","2012","34.4311","-118.6828","389.5","DEL VALLE CALIFORNIA, CA US","   1095.4","","    1095.4","U","         0","U","         1","U","         0","U","       273","U","       112","U","    0.0","U,1230, ","   42.8","U,0809, ","0.0","U,1230","","","","","","","     850.4","4","     850.4","U","     19.07","U","     27.05","U","     11.10","U"
"USR0000CDVA","2013","34.4311","-118.6828","389.5","DEL VALLE CALIFORNIA, CA US","    987.2","","     987.2","U","         0","U","         9","U","         0","U","       284","U","        99","U","   -0.6","U,1208, ","   43.9","U,0630, ","0.0","U,1206","0.0","U,0220","","","","","     786.6","6","     786.6","U","     18.97","U","     26.76","U","     11.18","U"
"USR0000CDVA","2014","34.4311","-118.6828","389.5","DEL VALLE CALIFORNIA, CA US","   1102.0","","    1102.0","U","         0","U","         0","U","         0","U","       300","U","       110","U","    0.6","U,1228, ","   41.7","U,0914, ","","","","","","","","","     566.2","2","     566.2","U","     19.86","U","     27.50","U","     12.23","U"
"USR0000CDVA","2015","34.4311","-118.6828","389.5","DEL VALLE CALIFORNIA, CA US","   1110.9","","    1110.9","U","         0","U","         4","U","         0","U","       281","U","        92","U","   -1.7","U,1228,+","   42.2","U,0816, ","-1.7","U,1228","0.0","U,0103","","","","","     581.4","4","     581.4","U","     19.51","U","     26.79","U","     12.23","U"
"USR0000CDVA","2017","34.4311","-118.6828","389.5","DEL VALLE CALIFORNIA, CA US","   1128.8","","    1128.8","U","         0","U","         0","U","         0","U","       282","U","       112","U","    0.6","U,0125,+","   43.9","U,0902, ","","","","","","","","","     848.9","9","     848.9","U","     19.46","U","     26.57","U","     12.35","U"
"USR0000CDVA","2018","34.4311","-118.6828","389.5","DEL VALLE CALIFORNIA, CA US","   1013.4","","    1013.4","U","         0","U","         1","U","         0","U","       274","U","        93","U","    0.0","U,0222, ","   45.6","U,0706, ","","","0.0","U,0222","","","","","     606.9","9","     606.9","U","     19.13","U","     26.18","U","     12.09","U"
"USR0000CDVA","2019","34.4311","-118.6828","389.5","DEL VALLE CALIFORNIA, CA US","    852.0","","     852.0","U","         0","U","         2","U","         0","U","       229","U","        74","U","   -0.6","U,0223, ","   39.4","U,0611, ","","","-0.6","U,0223","","","","","     949.1","1","     949.1","U","     17.73","U","     24.27","U","     11.20","U"
"USR0000CDVA","2020","34.4311","-118.6828","389.5","DEL VALLE CALIFORNIA, CA US","   1167.7","","    1167.7","U","         0","U","         0","U","         0","U","       264","U","       113","U","    2.1","U,0318,+","   46.7","U,0906, ","","","","","","","","","     881.2","2","     881.2","U","     19.40","U","     26.73","U","     12.06","U"
"USR0000CDVA","2021","34.4311","-118.6828","389.5","DEL VALLE CALIFORNIA, CA US","   1024.3","","    1024.3","U","         0","U","         0","U","         0","U","       268","U","       102","U","    0.6","U,0126, ","   41.7","U,0627, ","","","","","","","","","     714.9","9","     714.9","U","     18.95","U","     26.29","U","     11.61","U"
"USR0000CDVA","2022","34.4311","-118.6828","389.5","DEL VALLE CALIFORNIA, CA US","   1190.4","","    1190.4","U","         0","U","         0","U","         0","U","       267","U","       111","U","    0.7","U,0223, ","   45.0","U,0901, ","","","","","","","","","     694.7","7","     694.7","U","     19.54","U","     26.69","U","     12.40","U"
"USR0000CDVA","2023","34.4311","-118.6828","389.5","DEL VALLE CALIFORNIA, CA US","    777.4","","     777.4","U","         0","U","         0","U","         0","U","       222","U","        65","U","    0.6","U,0226,+","   40.0","U,0828,+","","","","","","","","","    1203.7","7","    1203.7","U","     17.51","U","     23.77","U","     11.25","U"
"USR0000CDVA","2024","34.4311","-118.6828","389.5","DEL VALLE CALIFORNIA, CA US","    995.0","","     995.0","U","         0","U","         0","U","         0","U","       255","U","        93","U","    1.1","U,0112, ","   44.4","U,0906, ","","","","","","","","","     875.3","3","     875.3","U","     18.55","U","     25.71","U","     11.40","U"
