"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES"
"BL000085223","1981","-17.42","-66.18",,"COCHABAMBA, BL","        53","I","        31","I","         0","I","","","","","","","  24.9"," ,I,0216, ","","","    248.3"," ,I","",""
"BL000085223","1991","-17.42","-66.18",,"COCHABAMBA, BL","        66","I","        27","I","         1","I","","","","","","","  25.9"," ,I,0103, ","","","    233.2"," ,I","",""
"BL000085223","1994","-17.42","-66.18",,"COCHABAMBA, BL","        60","I","        28","I","         1","I","         0","I","       342","I","         0","I","  57.9"," ,I,0316, ","   31.8","I,0921,+","    289.3"," ,I","     27.61","I"
"BL000085223","1995","-17.42","-66.18",,"COCHABAMBA, BL","        67","I","        40","I","         1","I","         0","I","       338","I","         2","I","  26.9"," ,I,0324, ","   32.4","I,0205,+","    416.5"," ,I","     28.09","I"
"BL000085223","1996","-17.42","-66.18",,"COCHABAMBA, BL","        53","I","        32","I","         0","I","         0","I","       340","I","         5","I","  23.9"," ,I,0307, ","   33.4","I,1018,+","    343.1"," ,I","     27.34","I"
"BL000085223","1997","-17.42","-66.18",,"COCHABAMBA, BL","        64","I","        43","I","         2","I","","","","","","","  26.9"," ,I,0207, ","","","    421.2"," ,I","",""
"BL000085223","2000","-17.42","-66.18",,"COCHABAMBA, BL","","","","","","","         0","I","       346","I","         4","I","","","   32.6","I,1203,+","","","     27.74","I"
"BL000085223","2001","-17.42","-66.18",,"COCHABAMBA, BL","","","","","","","         0","I","       340","I","        15","I","","","   34.5","I,1125,+","","","     27.70","I"
"BL000085223","2002","-17.42","-66.18",,"COCHABAMBA, BL","","","","","","","         0","I","       353","I","        15","I","","","   34.6","I,1127, ","","","     28.32","I"
"BL000085223","2003","-17.42","-66.18",,"COCHABAMBA, BL","        72","I","        39","I","         3","I","","","","","","","  31.0"," ,I,1223, ","","","    422.9"," ,I","",""
"BL000085223","2007","-17.42","-66.18",,"COCHABAMBA, BL","","","","","","","         0","S","       336","S","         7","S","","","   33.5","S,0205,+","","","     27.90","S"
"BL000085223","2009","-17.42","-66.18",,"COCHABAMBA, BL","","","","","","","         0","S","       354","S","        10","S","","","   33.3","S,1215,+","","","     27.91","S"
"BL000085223","2010","-17.42","-66.18",,"COCHABAMBA, BL","","","","","","","         0","S","       350","S","        21","S","","","   33.7","S,1203,+","","","     29.07","S"
"BL000085223","2012","-17.42","-66.18",,"COCHABAMBA, BL","","","","","","","         0","S","       346","S","        12","S","","","   34.2","S,1023, ","","","     27.88","S"
"BL000085223","2014","-17.42","-66.18",,"COCHABAMBA, BL","","","","","","","         0","S","       355","S","        11","S","","","   35.5","S,1108,+","","","     28.15","S"
"BL000085223","2015","-17.42","-66.18",,"COCHABAMBA, BL","","","","","","","         0","S","       346","S","        15","S","","","   34.2","S,1124,+","","","     27.86","S"
"BL000085223","2017","-17.42","-66.18",,"COCHABAMBA, BL","","","","","","","         0","S","       355","S","        30","S","","","   34.4","S,1217,+","","","     28.39","S"
"BL000085223","2018","-17.42","-66.18",,"COCHABAMBA, BL","","","","","","","         0","S","       346","S","        11","S","","","   33.2","S,1215,+","","","     27.78","S"
"BL000085223","2023","-17.42","-66.18",,"COCHABAMBA, BL","","","","","","","         0","S","       339","S","        46","S","","","   36.2","S,1118,+","","","     29.47","S"
