"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","FZF0","FZF0_ATTRIBUTES","FZF1","FZF1_ATTRIBUTES","FZF2","FZF2_ATTRIBUTES","FZF3","FZF3_ATTRIBUTES","FZF4","FZF4_ATTRIBUTES","FZF5","FZF5_ATTRIBUTES","FZF6","FZF6_ATTRIBUTES","FZF7","FZF7_ATTRIBUTES","FZF8","FZF8_ATTRIBUTES","FZF9","FZF9_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES"
"BOM00026701","1960","54.65","19.9","4.0","BALTIJSK, BO","     51.8","","      51.8","r","       149","r","        78","r","         3","r","         0","r","        84","r","        26","r","        34","r","         0","r","  -17.7","r,0118, ","  41.6"," ,r,0611, ","   27.7","r,0716, ","-0.9","r,1123","-3.2","r,1229","","","","","","","-1.4","r,0405","-2.7","r,0312","-5.6","r,0311","-8.6","r,0310","-12.8","r,0309","","","","","    658.6"," ,r","      7.98","r","     10.54","r","      5.42","r"
"BOM00026701","1961","54.65","19.9","4.0","BALTIJSK, BO","     48.2","","      48.2","r","       159","r","        67","r","         0","r","         0","r","        53","r","        21","r","        30","r","         0","r","  -15.8","r,1228, ","  20.2"," ,r,0507, ","   29.0","r,0703, ","-1.1","r,1114","-3.0","r,1212","-6.7","r,1214","-6.7","r,1214","-9.6","r,1215","0.0","r,0401","-2.4","r,0214","-5.2","r,0129","-8.1","r,0128","-10.0","r,0126","    3366.2","2","    3366.2","r","    578.2"," ,r","      9.01","r","     11.47","r","      6.55","r"
"BOM00026701","1962","54.65","19.9","4.0","BALTIJSK, BO","     14.7","","      14.7","r","       150","r","        70","r","         2","r","         0","r","        91","r","        33","r","        18","r","         0","r","  -17.6","r,1223, ","  42.0"," ,r,0515, ","   26.5","r,0721, ","0.0","r,1111","-2.6","r,1122","-5.9","r,1218","-10.0","r,1219","-10.0","r,1219","0.0","r,0501","-3.7","r,0328","-4.4","r,0327","-8.8","r,0323","-9.4","r,0322","    3783.8","8","    3783.8","r","    586.6"," ,r","      7.23","r","      9.70","r","      4.76","r"
"BOM00026701","1963","54.65","19.9","4.0","BALTIJSK, BO","    108.4","","     108.4","r","       151","r","        71","r","         2","r","         5","r","       122","r","        70","r","        53","r","         2","r","  -24.2","r,0118, ","  39.6"," ,r,0629, ","   33.4","r,0804, ","-0.5","r,1129","-2.5","r,1202","-4.5","r,1212","-12.8","r,1213","-12.8","r,1213","-0.1","r,0414","-2.3","r,0407","-5.3","r,0324","-6.7","r,0323","-11.5","r,0322","    4349.8","8","    4349.8","r","    671.9"," ,r","      7.21","r","     10.15","r","      4.27","r"
"BOM00026701","1965","54.65","19.9","4.0","BALTIJSK, BO","     35.4","","      35.4","r","       175","r","        70","r","         1","r","         0","r","       106","r","        41","r","        29","r","         0","r","  -15.9","r,0205, ","  30.3"," ,r,0827, ","   26.0","r,0823, ","-2.4","r,1112","-2.4","r,1112","-4.6","r,1113","-8.4","r,1114","-11.3","r,1118","-1.0","r,0410","-2.5","r,0327","-4.9","r,0313","-14.4","r,0309","-14.4","r,0309","    3852.2","2","    3852.2","r","    560.2"," ,r","      7.20","r","      9.75","r","      4.65","r"
"BOM00026701","1967","54.65","19.9","4.0","BALTIJSK, BO","     78.4","","      78.4","r","       188","r","        88","r","         2","r","         1","r","        77","r","        24","r","        53","r","         0","r","  -18.6","r,0131, ","  31.7"," ,r,1111, ","   27.6","r,0729, ","-0.5","r,1124","-3.0","r,1126","-6.0","r,1127","-6.8","r,1213","-9.6","r,1214","-0.8","r,0403","-3.4","r,0218","-7.9","r,0217","-7.9","r,0217","-10.4","r,0201","    3673.6","6","    3673.6","r","    776.7"," ,r","      9.02","r","     11.64","r","      6.39","r"
"BOM00026701","1968","54.65","19.9","4.0","BALTIJSK, BO","    121.7","","     121.7","r","       167","r","        78","r","         1","r","         0","r","       100","r","        46","r","        52","r","         0","r","  -17.0","r,0109, ","  31.7"," ,r,0821, ","   31.5","r,0619, ","-0.4","r,1107","-2.8","r,1113","-5.4","r,1114","-8.3","r,1115","-9.3","r,1231","-1.1","r,0415","-3.3","r,0315","-4.8","r,0311","-8.4","r,0303","-11.5","r,0226","    3515.6","6","    3515.6","r","    623.5"," ,r","      8.16","r","     10.99","r","      5.32","r"
"BOM00026701","1969","54.65","19.9","4.0","BALTIJSK, BO","    103.4","","     103.4","r","       149","r","        55","r","         1","r","         3","r","       122","r","        71","r","        54","r","         0","r","  -20.5","r,1223,+","  30.1"," ,r,1103, ","   31.0","r,0725,+","-1.4","r,1126","-3.4","r,1128","-4.5","r,1202","-7.9","r,1209","-9.7","r,1211","-1.2","r,0419","-3.0","r,0406","-4.4","r,0320","-8.9","r,0318","-8.9","r,0318","    4204.0","0","    4204.0","r","    470.1"," ,r","      6.85","r","      9.80","r","      3.90","r"
"BOM00026701","1970","54.65","19.9","4.0","BALTIJSK, BO","     53.2","","      53.2","r","       208","r","       112","r","         2","r","         5","r","       104","r","        54","r","        42","r","         0","r","  -20.9","r,0101, ","  37.5"," ,r,0804, ","   28.9","r,0709, ","-0.8","r,1107","-4.9","r,1224","-4.9","r,1224","-7.6","r,1226","","","-3.0","r,0416","-3.0","r,0416","-5.1","r,0313","-9.7","r,0304","-9.7","r,0304","    4282.3","3","    4282.3","r","    988.7"," ,r","      7.23","r","      9.80","r","      4.65","r"
"BOM00026701","1971","54.65","19.9","4.0","BALTIJSK, BO","","","","","       172","r","        64","r","         0","r","         0","r","        65","r","        24","r","        49","r","         0","r","  -15.2","r,0303, ","  17.4"," ,r,0909, ","   31.5","r,0807,+","-1.1","r,1114","-2.7","r,1119","-8.8","r,1121","-8.8","r,1121","","","-0.2","r,0324","-3.3","r,0323","-6.5","r,0312","-11.0","r,0307","-11.0","r,0307","    3617.5","5","    3617.5","r","    501.9"," ,r","      8.78","r","     11.45","r","      6.10","r"
