"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","FZF0","FZF0_ATTRIBUTES","FZF1","FZF1_ATTRIBUTES","FZF2","FZF2_ATTRIBUTES","FZF3","FZF3_ATTRIBUTES","FZF4","FZF4_ATTRIBUTES","FZF5","FZF5_ATTRIBUTES","FZF6","FZF6_ATTRIBUTES","FZF7","FZF7_ATTRIBUTES","FZF8","FZF8_ATTRIBUTES","FZF9","FZF9_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","WDFG","WDFG_ATTRIBUTES","WSFG","WSFG_ATTRIBUTES"
"CA006117700","2004","44.4833","-79.55","289.0","BARRIE ORO, ON CA","","","","","       166","C","        83","C","         4","C","","","","","","","","","","","","","  40.2"," ,C,0523, ","","","","","","","","","","","","","","","","","","","","","","","","","","","    866.1"," ,C","","","","","","","","","",""
"CA006117700","2005","44.4833","-79.55","289.0","BARRIE ORO, ON CA","    206.1","","     206.1","C","       161","C","        89","C","         4","C","        33","C","       168","C","        82","C","       120","C","         1","C","  -30.0","C,0121, ","  40.7"," ,C,1115, ","   32.8","C,0713, ","-0.1","C,1009","-2.4","C,1019","-4.8","C,1112","-7.8","C,1117","-10.1","C,1122","-1.4","C,0518","-2.6","C,0506","-4.5","C,0409","-12.2","C,0327","-12.2","C,0327","","","","","    864.5"," ,C","      6.05","C","     12.03","C","      0.06","C","","","",""
"CA006117700","2006","44.4833","-79.55","289.0","BARRIE ORO, ON CA","    140.3","","     140.3","C","       160","C","        89","C","         6","C","        14","C","       164","C","        54","C","       107","C","         4","C","  -29.0","C,0227, ","  51.1"," ,C,0627, ","   35.2","C,0801, ","-2.2","C,1006","-2.2","C,1006","-6.5","C,1103","-10.7","C,1104","-10.7","C,1104","-0.4","C,0508","-3.8","C,0507","-5.3","C,0409","-7.0","C,0408","-11.1","C,0321","    4351.2","2","    4351.2","C","   1056.9"," ,C","      6.63","C","     12.08","C","      1.17","C","","","",""
"CA006117700","2007","44.4833","-79.55","289.0","BARRIE ORO, ON CA","","","","","       177","C","        81","C","         4","C","","","","","","","","","","","","","  42.9"," ,C,0719, ","","","","","","","","","","","","","","","","","","","","","","","    4596.8","8","    4596.8","C","    880.7"," ,C","","","","","","","","","",""
"CA006117700","2008","44.4833","-79.55","289.0","BARRIE ORO, ON CA","     84.4","","      84.4","C","       211","C","       121","C","         4","C","        33","C","       170","C","        89","C","        96","C","         0","C","  -29.6","C,0103, ","  36.2"," ,C,0914, ","   31.6","C,0606, ","-0.1","C,1006","-2.8","C,1007","-4.6","C,1019","-7.7","C,1102","-9.5","C,1117","-0.1","C,0528","-3.2","C,0501","-4.9","C,0415","-9.7","C,0403","-9.7","C,0403","","","","","   1146.6"," ,C","      5.20","C","     10.94","C","     -0.54","C","","","",""
"CA006117700","2009","44.4833","-79.55","289.0","BARRIE ORO, ON CA","     57.0","","      57.0","C","       178","C","        91","C","         4","C","        28","C","       172","C","        75","C","        82","C","         0","C","  -32.4","C,0205, ","  53.0"," ,C,0723, ","   30.0","C,0624, ","-1.1","C,0919","-2.2","C,1011","-5.7","C,1014","-6.7","C,1112","-9.1","C,1210","-3.5","C,0518","-3.5","C,0518","-6.5","C,0413","-7.8","C,0324","-10.1","C,0323","    4949.6","6","    4949.6","C","    913.1"," ,C","      5.07","C","     10.82","C","     -0.68","C","","","",""
"CA006117700","2010","44.4833","-79.55","289.0","BARRIE ORO, ON CA","","","","","","","","","","","","","","","        72","C","       102","C","         1","C","","","","","   32.5","C,0708, ","","","","","","","","","","","","","","","","","","","","","","","","","","","","","     12.10","C","","","","","",""
"CA006117700","2011","44.4833","-79.55","289.0","BARRIE ORO, ON CA","    176.8","","     176.8","C","       161","C","        78","C","         4","C","        20","C","       159","C","        74","C","       109","C","         3","C","  -30.1","C,0117, ","  61.8"," ,C,0729, ","   33.3","C,0721,+","-0.1","C,1006","-2.9","C,1027","-4.5","C,1030","-7.4","C,1121","-12.7","C,1217","-1.4","C,0430","-2.3","C,0422","-6.9","C,0330","-6.9","C,0330","-11.2","C,0327","    4659.7","7","    4659.7","C","    895.8"," ,C","      6.62","C","     11.76","C","      1.47","C","","","",""
"CA006117700","2012","44.4833","-79.55","289.0","BARRIE ORO, ON CA","","","","","","","","","","","","","","","        48","C","       115","C","         3","C","","","","","   33.8","C,0723, ","","","","","","","","","","","","","","","","","","","","","    3842.1","1","    3842.1","C","","","","","     13.23","C","","","","","",""
"CA006117700","2014","44.4833","-79.55","289.0","BARRIE ORO, ON CA","","","","","       152","C","        81","C","         4","C","","","","","","","","","","","","","  39.8"," ,C,0812, ","","","","","","","","","","","","","","","","","","","","","","","","","","","    864.2"," ,C","","","","","","","","","",""
