"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","FZF0","FZF0_ATTRIBUTES","FZF1","FZF1_ATTRIBUTES","FZF2","FZF2_ATTRIBUTES","FZF3","FZF3_ATTRIBUTES","FZF4","FZF4_ATTRIBUTES","FZF5","FZF5_ATTRIBUTES","FZF6","FZF6_ATTRIBUTES","FZF7","FZF7_ATTRIBUTES","FZF8","FZF8_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES"
"AR000875440","1960","-35.867","-61.9","85.0","PEHUAJO AERO, AR","","","","","","","","","","","         0","G","        34","G","         0","G","       211","G","        51","G","   -6.5","G,0801, ","","","   40.6","G,0111, ","-1.4","G,0510","-5.1","G,0520","-5.1","G,0520","","","","","-2.3","G,0912","-2.3","G,0912","-6.5","G,0801","","","    1487.5","5","    1487.5","G","","","     15.89","G","     23.14","G","      8.65","G"
"AR000875440","1961","-35.867","-61.9","85.0","PEHUAJO AERO, AR","    527.3","","     527.3","G","","","","","","","         0","G","        31","G","         0","G","       216","G","        37","G","   -8.4","G,0613, ","","","   40.0","G,0130, ","-0.9","G,0406","-5.6","G,0510","-5.6","G,0510","-7.0","G,0610","","","-1.9","G,0915","","","","","","","    1376.3","3","    1376.3","G","","","     16.04","G","     23.01","G","      9.07","G"
"AR000875440","1962","-35.867","-61.9","85.0","PEHUAJO AERO, AR","    590.1","","     590.1","G","","","","","","","         0","G","        46","G","         0","G","       207","G","        51","G","   -7.0","G,0724, ","","","   38.4","G,0216, ","-0.1","G,0426","-3.2","G,0529","-5.5","G,0610","-6.7","G,0622","","","-0.2","G,1012","-3.7","G,0911","","","","","    1647.0","0","    1647.0","G","","","     15.60","G","     23.03","G","      8.16","G"
"AR000875440","1963","-35.867","-61.9","85.0","PEHUAJO AERO, AR","    632.2","","     632.2","G","","","","","","","         0","G","        26","G","         0","G","       176","G","        34","G","   -5.9","G,0621, ","","","   39.2","G,0202, ","-0.9","G,0504","-2.8","G,0512","-5.9","G,0621","","","","","-1.2","G,0812","-3.6","G,0809","-5.4","G,0805","","","    1583.5","5","    1583.5","G","","","     15.40","G","     21.51","G","      9.30","G"
"AR000875440","1964","-35.867","-61.9","85.0","PEHUAJO AERO, AR","    369.2","","     369.2","G","","","","","","","         0","G","        45","G","         0","G","       192","G","        22","G","   -5.1","G,0610,+","","","   36.9","G,0125, ","-0.4","G,0329","-5.1","G,0508","-5.1","G,0508","","","","","0.0","G,1022","-3.8","G,0910","-4.4","G,0820","","","    1664.5","5","    1664.5","G","","","     14.85","G","     21.71","G","      7.99","G"
"AR000875440","1965","-35.867","-61.9","85.0","PEHUAJO AERO, AR","    507.8","","     507.8","G","","","","","","","         0","G","        33","G","         0","G","       201","G","        45","G","   -5.4","G,0716, ","","","   39.3","G,0218, ","-0.2","G,0427","-5.3","G,0705","-5.3","G,0705","","","","","-0.3","G,1104","-3.8","G,0925","-4.8","G,0828","","","    1503.9","9","    1503.9","G","","","     15.81","G","     22.66","G","      8.97","G"
"AR000875440","1966","-35.867","-61.9","85.0","PEHUAJO AERO, AR","    431.0","","     431.0","G","","","","","","","         0","G","        23","G","         0","G","       207","G","        19","G","   -6.3","G,0724, ","","","   37.5","G,0105, ","-0.1","G,0510","-4.1","G,0714","-5.1","G,0715","","","","","-0.6","G,1019","-4.0","G,0917","-4.4","G,0804","","","    1487.8","8","    1487.8","G","","","     15.35","G","     21.86","G","      8.85","G"
"AR000875440","1967","-35.867","-61.9","85.0","PEHUAJO AERO, AR","","","","","","","","","","","         0","G","        49","G","","","","","","","   -9.6","G,0613, ","","","","","-0.4","G,0424","-3.0","G,0603","-7.1","G,0604","-7.1","G,0604","-9.6","G,0613","-0.1","G,0920","-4.2","G,0823","","","","","","","","","","","","","","","      8.53","G"
"AR000875440","1968","-35.867","-61.9","85.0","PEHUAJO AERO, AR","    550.1","","     550.1","G","","","","","","","         0","G","        27","G","         0","G","       210","G","        44","G","   -5.9","G,0515, ","","","   41.1","G,1211, ","-1.7","G,0420","-2.7","G,0430","-5.9","G,0515","","","","","-1.0","G,0913","-3.1","G,0911","","","","","    1410.3","3","    1410.3","G","","","     16.02","G","     23.05","G","      8.99","G"
"AR000875440","1969","-35.867","-61.9","85.0","PEHUAJO AERO, AR","    591.4","","     591.4","G","","","","","","","         0","G","        29","G","         0","G","       207","G","        39","G","   -5.0","G,0825,+","","","   41.2","G,0131, ","-0.9","G,0601","-4.0","G,0615","-5.0","G,0619","","","","","-1.4","G,1016","-2.2","G,0905","-5.0","G,0825","","","    1429.0","0","    1429.0","G","","","     16.13","G","     22.85","G","      9.41","G"
