"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DSND","DSND_ATTRIBUTES","DSNW","DSNW_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","DYFG","DYFG_ATTRIBUTES","DYTS","DYTS_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMSD","EMSD_ATTRIBUTES","EMSN","EMSN_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","EVAP","EVAP_ATTRIBUTES","FZF0","FZF0_ATTRIBUTES","FZF1","FZF1_ATTRIBUTES","FZF2","FZF2_ATTRIBUTES","FZF3","FZF3_ATTRIBUTES","FZF4","FZF4_ATTRIBUTES","FZF5","FZF5_ATTRIBUTES","FZF6","FZF6_ATTRIBUTES","FZF7","FZF7_ATTRIBUTES","FZF8","FZF8_ATTRIBUTES","FZF9","FZF9_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","WDMV","WDMV_ATTRIBUTES"
"USC00414967","2005","33.06408","-101.04887","695.6","LAKE ALAN HENRY, TX US","   1159.6","","    1159.6","0","        53","0","        32","0","         5","0","        1","","         1","0","         0","0","        53","0","         5","0","       240","0","        91","0","","","","","  -14.4","0,1209,+","    25"," ,0,0202, ","    25"," ,0,0202, ","  48.5"," ,0,0815, ","   40.0","0,0926, ","","","-3.3","0,1116","-3.3","0,1116","-7.2","0,1205","-7.2","0,1205","-11.7","0,1207","0.0","0,0317","-2.2","0,0203","-4.4","0,0123","-7.8","0,0118","","","    1585.8","8","    1585.8","0","    492.0"," ,0","       25"," ,0","     17.06","0","     23.95","0","     10.16","0","",""
"USC00414967","2006","33.06408","-101.04887","695.6","LAKE ALAN HENRY, TX US","   1333.2","","    1333.2","0","        50","0","        31","0","         8","0","        2","","         1","0","         0","0","        62","0","         3","0","       253","0","       116","0","","","","","   -8.9","0,0219, ","    51"," ,0,1130, ","    51"," ,0,1130, ","  85.3"," ,0,0623, ","   41.7","0,0805,+","","","-0.6","0,1102","-6.7","0,1130","-6.7","0,1130","-6.7","0,1130","","","-2.8","0,0325","-2.8","0,0325","-5.6","0,0221","-8.3","0,0220","-8.9","0,0219","    1407.2","2","    1407.2","0","    694.6"," ,0","       64"," ,0","     18.13","0","     25.33","0","     10.93","0","",""
"USC00414967","2008","33.06408","-101.04887","695.6","LAKE ALAN HENRY, TX US","   1123.2","","    1123.2","0","        47","0","        37","0","        10","0","        0","","         0","0","         0","0","        59","0","         3","0","       249","0","        81","0","        13"," ","        21"," ","  -10.0","0,0102, ","     0","T,0,0307,+","     0","T,0,0307,+","  43.4"," ,0,1014, ","   39.4","0,0602,+","","","-4.4","0,1121","-4.4","0,1121","-4.4","0,1121","-6.7","0,1204","-8.9","0,1215","0.0","0,0324","-2.8","0,0310","-5.6","0,0308","-6.7","0,0206","-10.0","0,0102","    1548.2","2","    1548.2","0","    672.1"," ,0","        0","T,0","     17.21","0","     24.59","0","      9.83","0","",""
"USC00414967","2009","33.06408","-101.04887","695.6","LAKE ALAN HENRY, TX US","   1193.0","","    1193.0","0","        53","0","        36","0","         3","0","        5","","         3","0","         0","0","        85","0","         5","0","       253","0","        97","0","        20"," ","        19"," ","  -12.2","0,1225, ","   127"," ,0,1224, ","   127"," ,0,1224, ","  66.0"," ,0,0729, ","   40.0","0,0711, ","","","0.0","0,1027","-2.8","0,1125","-5.6","0,1204","-10.6","0,1209","-10.6","0,1209","-0.6","0,0407","-2.8","0,0328","-5.0","0,0302","-7.8","0,0129","-10.0","0,0128","    1443.7","7","    1443.7","0","    406.6"," ,0","      203"," ,0","     17.11","0","     24.53","0","      9.70","0","",""
"USC00414967","2010","33.06408","-101.04887","695.6","LAKE ALAN HENRY, TX US","   1223.8","","    1223.8","0","        45","0","        33","0","         9","0","        3","","         3","0","         0","0","        77","0","         3","0","       234","0","        91","0","        31"," ","        13"," ","  -11.1","0,0110, ","    76"," ,0,0211, ","    81"," ,0,0211, ","  84.3"," ,0,0704, ","   40.6","0,0606, ","","","-1.1","0,1105","-3.9","0,1118","-8.3","0,1126","-8.3","0,1126","","","-2.2","0,0408","-2.2","0,0408","-6.1","0,0224","-7.2","0,0131","-11.1","0,0110","    1923.2","2","    1923.2","0","    592.3"," ,0","      183"," ,0","     16.95","0","     23.87","0","     10.04","0","     69849","0"
"USC00414967","2011","33.06408","-101.04887","695.6","LAKE ALAN HENRY, TX US","   1748.4","","    1748.4","7","        20","7","        18","7","         0","7","        7","","         4","7","         0","7","        73","7","         7","7","       249","7","       139","7","        24"," ","        11"," ","  -15.0","7,0202, ","    76"," ,7,1205, ","    76"," ,7,1205, ","  15.7"," ,7,1008, ","   44.4","7,0627,+","    4031.0","7","0.0","7,1029","-4.4","7,1117","-4.4","7,1117","-9.4","7,1206","-9.4","7,1206","-2.2","7,0331","-2.2","7,0331","-4.4","7,0226","-12.8","7,0211","-12.8","7,0211","    1495.9","9","    1495.9","7","    129.0"," ,7","      190"," ,7","     18.55","7","     26.28","7","     10.82","7","     78083","7"
"USC00414967","2012","33.06408","-101.04887","695.6","LAKE ALAN HENRY, TX US","   1498.4","","    1498.4","7","        46","7","        30","7","         7","7","        2","","         2","7","         0","7","        59","7","         1","7","       256","7","       118","7","        24"," ","        29"," ","   -8.9","7,1226, ","    51"," ,7,0213, ","    63"," ,7,0213, ","  46.0"," ,7,0511, ","   41.7","7,0627, ","    2989.4","7","0.0","7,1008","-3.3","7,1027","-7.8","7,1210","-7.8","7,1210","-8.9","7,1226","0.0","7,0305","-5.0","7,0213","-5.0","7,0213","-7.2","7,0209","","","    1477.1","1","    1477.1","7","    419.1"," ,7","      114"," ,7","     18.71","7","     25.95","7","     11.47","7","     72410","7"
"USC00414967","2013","33.06408","-101.04887","695.6","LAKE ALAN HENRY, TX US","   1316.2","","    1316.2","7","        34","7","        26","7","         5","7","        7","","         0","7","         0","7","        92","7","         6","7","       237","7","       110","7","        24"," ","        20"," ","  -12.8","7,1207, ","    25"," ,7,1212,+","    20"," ,7,1206, ","  62.7"," ,7,0717, ","   42.8","7,0605, ","    3326.7","7","0.0","7,1019","-4.4","7,1113","-4.4","7,1113","-8.9","7,1206","-8.9","7,1206","0.0","7,0503","-2.2","7,0424","-5.0","7,0325","-7.2","7,0116","-8.9","7,0103","    1604.1","1","    1604.1","7","    472.5"," ,7","       44"," ,7","     17.05","7","     24.13","7","      9.96","7","     70022","7"
"USC00414967","2014","33.06408","-101.04887","695.6","LAKE ALAN HENRY, TX US","   1253.3","","    1253.3","7","        36","7","        27","7","         4","7","        9","","         1","7","         0","7","        84","7","        14","7","       233","7","        97","7","        25"," ","        19"," ","  -14.4","7,0203, ","   178"," ,7,0204,+","   178"," ,7,0202, ","  47.2"," ,7,0918, ","   40.0","7,0902,+","    3015.3","7","-1.7","7,1111","-5.0","7,1112","-5.0","7,1112","-6.7","7,1117","-11.1","7,1231","-2.2","7,0415","-2.2","7,0415","-10.0","7,0304","-10.0","7,0304","-10.0","7,0304","    1887.2","2","    1887.2","7","    443.6"," ,7","      212"," ,7","     16.78","7","     23.90","7","      9.66","7","     67668","7"
"USC00414967","2015","33.06408","-101.04887","695.6","LAKE ALAN HENRY, TX US","   1229.2","","    1229.2","7","        60","7","        40","7","         6","7","       15","","         5","7","         0","7","        64","7","        12","7","       245","7","        86","7","        49"," ","        35"," ","  -11.1","7,0101, ","   127"," ,7,1229,+","    89"," ,7,1228, ","  91.7"," ,7,0707, ","   40.0","7,0815, ","    2538.0","7","0.0","7,1112","-2.8","7,1122","-6.1","7,1218","-7.8","7,1229","","","-2.8","7,0307","-2.8","7,0307","-6.7","7,0305","-6.7","7,0305","-9.4","7,0228","    1714.0","0","    1714.0","7","    691.1"," ,7","      268"," ,7","     17.22","7","     23.92","7","     10.52","7","     56857","7"
"USC00414967","2016","33.06408","-101.04887","695.6","LAKE ALAN HENRY, TX US","   1323.4","","    1323.4","7","        49","7","        40","7","         8","7","        3","","         0","7","         0","7","        59","7","         3","7","       254","7","        82","7","        28"," ","        36"," ","  -13.3","7,1218, ","    25"," ,7,0109,+","    13"," ,7,0109, ","  42.9"," ,7,1103, ","   42.8","7,0708, ","    2863.0","7","-3.3","7,1119","-3.3","7,1119","-13.3","7,1218","-13.3","7,1218","-13.3","7,1218","-1.1","7,0320","-2.8","7,0208","-4.4","7,0204","-6.7","7,0110","","","    1404.3","3","    1404.3","7","    583.7"," ,7","       13"," ,7","     18.14","7","     25.04","7","     11.24","7","",""
"USC00414967","2017","33.06408","-101.04887","695.6","LAKE ALAN HENRY, TX US","   1275.6","","    1275.6","7","        37","7","        31","7","         4","7","        0","","         0","7","         0","7","        52","7","         5","7","       261","7","        96","7","        40"," ","        20"," ","  -12.2","7,0107, ","     0","T,7,1227, ","     3"," ,7,1227, ","  43.4"," ,7,0927, ","   43.3","7,0618, ","    2858.9","7","-1.1","7,1028","-2.2","7,1119","-5.0","7,1208","-6.7","7,1225","-8.9","7,1231","-0.6","7,0302","-3.3","7,0225","-4.4","7,0204","-11.1","7,0108","-11.1","7,0108","    1284.3","3","    1284.3","7","    421.9"," ,7","        3"," ,7","     18.03","7","     25.34","7","     10.73","7","     64010","7"
"USC00414967","2018","33.06408","-101.04887","695.6","LAKE ALAN HENRY, TX US","   1478.0","","    1478.0","7","        40","7","        34","7","         6","7","        2","","         1","7","         0","7","        79","7","         5","7","       234","7","       114","7","        24"," ","        13"," ","  -15.6","7,0101, ","    51"," ,7,1208, ","    51"," ,7,1208, ","  55.9"," ,7,1013, ","   43.9","7,0625, ","    3249.5","7","-6.7","7,1113","-6.7","7,1113","-6.7","7,1113","-6.7","7,1113","","","-1.7","7,0408","-2.2","7,0407","-6.1","7,0226","-7.2","7,0212","-11.1","7,0118","    1600.8","8","    1600.8","7","    468.1"," ,7","       57"," ,7","     17.57","7","     24.68","7","     10.45","7","     70101","7"
"USC00414967","2019","33.06408","-101.04887","695.6","LAKE ALAN HENRY, TX US","   1398.7","","    1398.7","7","        40","7","        32","7","         5","7","        0","","         0","7","         0","7","        72","7","         4","7","       231","7","       105","7","        34"," ","        35"," ","  -10.0","7,0305, ","     0","T,7,0103, ","     5"," ,7,0103, "," 105.2"," ,7,1107, ","   45.6","7,0827, ","    2836.2","7","-1.1","7,1012","-8.9","7,1031","-8.9","7,1031","-8.9","7,1031","-8.9","7,1031","-0.6","7,0331","-7.2","7,0306","-7.2","7,0306","-7.2","7,0306","-10.0","7,0305","    1749.6","6","    1749.6","7","    542.8"," ,7","        5"," ,7","     17.46","7","     24.52","7","     10.41","7","     58986","7"
"USC00414967","2020","33.06408","-101.04887","695.6","LAKE ALAN HENRY, TX US","   1491.8","","    1491.8","7","        40","7","        31","7","         2","7","        6","","         3","7","         0","7","        58","7","         3","7","       255","7","       130","7","        29"," ","        23"," ","  -13.3","7,0206, ","   229"," ,7,0206, ","   203"," ,7,0205, ","  30.2"," ,7,0117, ","   45.6","7,0715, ","    2725.4","7","-1.1","7,1026","-4.4","7,1027","-4.4","7,1027","-6.7","7,1214","","","0.0","7,0413","-3.3","7,0227","-5.6","7,0221","-10.6","7,0207","-10.6","7,0207","    1563.4","4","    1563.4","7","    375.6"," ,7","      279"," ,7","     18.33","7","     25.84","7","     10.82","7","     58663","7"
"USC00414967","2021","33.06408","-101.04887","695.6","LAKE ALAN HENRY, TX US","   1379.8","","    1379.8","7","        42","7","        33","7","         8","7","       14","","         6","7","         2","7","        61","7","        10","7","       254","7","       115","7","        30"," ","        33"," ","  -20.6","7,0215, ","   152"," ,7,0110,+","   152"," ,7,0110,+","  87.1"," ,7,0628, ","   40.0","7,0921, ","","","0.0","7,1118","-2.8","7,1207","-4.4","7,1219","","","","","-0.6","7,0421","-3.9","7,0302","-11.1","7,0220","-11.1","7,0220","-11.1","7,0220","    1754.2","2","    1754.2","7","    589.2"," ,7","      456"," ,7","     17.82","7","     24.85","7","     10.79","7","     93784","7"
"USC00414967","2022","33.06408","-101.04887","695.6","LAKE ALAN HENRY, TX US","   1649.1","","    1649.1","7","        32","7","        29","7","         2","7","        2","","         1","7","         0","7","        85","7","         7","7","       251","7","       139","7","        22"," ","        16"," ","  -15.6","7,0204, ","    25"," ,7,0204,+","    38"," ,7,0203, "," 100.8"," ,7,0822, ","   43.3","7,0720, ","    3488.7","7","-3.9","7,1112","-3.9","7,1112","-4.4","7,1215","-6.7","7,1217","-11.1","7,1222","0.0","7,0324","-5.0","7,0313","-5.0","7,0313","-7.8","7,0312","-10.0","7,0224","    1459.4","4","    1459.4","7","    351.3"," ,7","       43"," ,7","     18.04","7","     25.59","7","     10.49","7","    106866","7"
"USC00414967","2023","33.06408","-101.04887","695.6","LAKE ALAN HENRY, TX US","   1627.5","","    1627.5","7","        44","7","        36","7","         6","7","        1","","         1","7","         0","7","        54","7","         4","7","       248","7","       118","7","        15"," ","        34"," ","   -8.3","7,0217,+","    25"," ,7,0124, ","    38"," ,7,0125, ","  55.6"," ,7,0602, ","   44.4","7,0625,+","","","-0.6","7,1030","-2.2","7,1126","-5.0","7,1210","","","","","-3.3","7,0320","-3.3","7,0320","-7.2","7,0218","-7.2","7,0218","","","    1515.9","9","    1515.9","7","    567.6"," ,7","       51"," ,7","     18.85","7","     26.16","7","     11.55","7","     96317","7"
"USC00414967","2024","33.06408","-101.04887","695.6","LAKE ALAN HENRY, TX US","   1587.7","","    1587.7","7","        38","7","        31","7","         8","7","        0","","         1","7","         0","7","        44","7","         3","7","       260","7","       119","7","        25"," ","        26"," ","  -15.0","7,0115, ","     0","T,7,0212, ","    38"," ,7,0212, ","  64.5"," ,7,0923, ","   43.3","7,0823, ","","","0.0","7,1126","-2.2","7,1211","","","","","","","-0.6","7,0327","-3.9","7,0219","-4.4","7,0218","-9.4","7,0121","-9.4","7,0121","    1451.9","9","    1451.9","7","    578.3"," ,7","       38"," ,7","     19.07","7","     26.13","7","     12.01","7","     98196","7"
"USC00414967","2025","33.06408","-101.04887","695.6","LAKE ALAN HENRY, TX US","","","","","","","","","","","","","","","","","","","","","","","","","         8"," ","         1"," ","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
