"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","FZF0","FZF0_ATTRIBUTES","FZF1","FZF1_ATTRIBUTES","FZF2","FZF2_ATTRIBUTES","FZF3","FZF3_ATTRIBUTES","FZF4","FZF4_ATTRIBUTES","FZF5","FZF5_ATTRIBUTES","FZF6","FZF6_ATTRIBUTES","FZF7","FZF7_ATTRIBUTES","FZF8","FZF8_ATTRIBUTES","FZF9","FZF9_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES"
"UPM00033516","1950","48.9","23.5","592.0","SLAVSKO, UP","       154","I","        87","I","         3","I","","","","","","","","","","","","","  29.2"," ,I,0516, ","","","","","","","","","","","","","","","","","","","","","","","    870.2"," ,I","","","","","",""
"UPM00033516","1952","48.9","23.5","592.0","SLAVSKO, UP","       184","I","       106","I","         5","I","","","","","","","","","","","","","  38.0"," ,I,0928, ","","","","","","","","","","","","","","","","","","","","","","","   1005.3"," ,I","","","","","",""
"UPM00033516","1955","48.9","23.5","592.0","SLAVSKO, UP","       178","I","       108","I","         8","I","","","","","","","","","","","","","  43.2"," ,I,0218, ","","","","","","","","","","","","","","","","","","","","","","","   1168.4"," ,I","","","","","",""
"UPM00033516","1956","48.9","23.5","592.0","SLAVSKO, UP","       163","I","       102","I","         3","I","","","","","","","","","","","","","  31.2"," ,I,0520, ","","","","","","","","","","","","","","","","","","","","","","","    833.2"," ,I","","","","","",""
"UPM00033516","1960","48.9","23.5","592.0","SLAVSKO, UP","       170","I","        91","I","         3","I","","","","","","","","","","","","","  31.1"," ,I,0620, ","","","","","","","","","","","","","","","","","","","","","","","    918.9"," ,I","","","","","",""
"UPM00033516","1962","48.9","23.5","592.0","SLAVSKO, UP","       180","I","        98","I","         4","I","","","","","","","","","","","","","  48.2"," ,I,0521, ","","","","","","","","","","","","","","","","","","","","","","","    881.1"," ,I","","","","","",""
"UPM00033516","1963","48.9","23.5","592.0","SLAVSKO, UP","       156","I","        75","I","         2","I","","","","","","","","","","","","","  41.1"," ,I,1006, ","","","","","","","","","","","","","","","","","","","","","","","    781.8"," ,I","","","","","",""
"UPM00033516","1965","48.9","23.5","592.0","SLAVSKO, UP","       174","I","        92","I","         7","I","","","","","","","","","","","","","  40.6"," ,I,0826, ","","","","","","","","","","","","","","","","","","","","","","","   1018.6"," ,I","","","","","",""
"UPM00033516","1966","48.9","23.5","592.0","SLAVSKO, UP","       189","I","        98","I","         8","I","","","","","","","","","","","","","  66.4"," ,I,0827, ","","","","","","","","","","","","","","","","","","","","","","","   1094.3"," ,I","","","","","",""
"UPM00033516","1967","48.9","23.5","592.0","SLAVSKO, UP","       172","I","        89","I","         3","I","","","","","","","","","","","","","  46.0"," ,I,0718, ","","","","","","","","","","","","","","","","","","","","","","","    931.1"," ,I","","","","","",""
"UPM00033516","1968","48.9","23.5","592.0","SLAVSKO, UP","       184","I","       100","I","         6","I","","","","","","","","","","","","","  56.9"," ,I,0919, ","","","","","","","","","","","","","","","","","","","","","","","   1060.3"," ,I","","","","","",""
"UPM00033516","1969","48.9","23.5","592.0","SLAVSKO, UP","       159","I","        74","I","         2","I","","","","","","","","","","","","","  80.8"," ,I,0608, ","","","","","","","","","","","","","","","","","","","","","","","    866.0"," ,I","","","","","",""
"UPM00033516","1970","48.9","23.5","592.0","SLAVSKO, UP","       218","I","       113","I","         6","I","","","","","","","","","","","","","  41.6"," ,I,0716, ","","","","","","","","","","","","","","","","","","","","","","","   1127.6"," ,I","","","","","",""
"UPM00033516","1971","48.9","23.5","592.0","SLAVSKO, UP","       192","I","        94","I","         5","I","","","","","","","","","","","","","  42.2"," ,I,1120, ","","","","","","","","","","","","","","","","","","","","","","","    969.2"," ,I","","","","","",""
"UPM00033516","1972","48.9","23.5","592.0","SLAVSKO, UP","       151","I","        83","I","         4","I","","","","","","","","","","","","","  41.1"," ,I,0912, ","","","","","","","","","","","","","","","","","","","","","","","    829.7"," ,I","","","","","",""
"UPM00033516","1974","48.9","23.5","592.0","SLAVSKO, UP","       193","I","       106","I","         8","I","","","","","","","","","","","","","  41.0"," ,I,0722, ","","","","","","","","","","","","","","","","","","","","","","","   1164.1"," ,I","","","","","",""
"UPM00033516","1977","48.9","23.5","592.0","SLAVSKO, UP","       189","I","       101","I","         5","I","","","","","","","","","","","","","  40.9"," ,I,0417, ","","","","","","","","","","","","","","","","","","","","","","","   1047.1"," ,I","","","","","",""
"UPM00033516","1979","48.9","23.5","592.0","SLAVSKO, UP","       176","I","        98","I","         4","I","","","","","","","","","","","","","  34.5"," ,I,0801, ","","","","","","","","","","","","","","","","","","","","","","","    889.2"," ,I","","","","","",""
"UPM00033516","1980","48.9","23.5","592.0","SLAVSKO, UP","       202","I","       122","I","        10","I","","","","","","","","","","","","","  90.6"," ,I,0722, ","","","","","","","","","","","","","","","","","","","","","","","   1419.1"," ,I","","","","","",""
"UPM00033516","1982","48.9","23.5","592.0","SLAVSKO, UP","       160","I","        85","I","         7","I","","","","","","","","","","","","","  55.7"," ,I,0808, ","","","","","","","","","","","","","","","","","","","","","","","    972.1"," ,I","","","","","",""
"UPM00033516","1985","48.9","23.5","592.0","SLAVSKO, UP","       184","I","       104","I","         6","I","","","","","","","","","","","","","  37.1"," ,I,0124, ","","","","","","","","","","","","","","","","","","","","","","","   1076.4"," ,I","","","","","",""
"UPM00033516","1986","48.9","23.5","592.0","SLAVSKO, UP","       154","I","        91","I","         1","I","","","","","","","","","","","","","  25.8"," ,I,0830, ","","","","","","","","","","","","","","","","","","","","","","","    791.0"," ,I","","","","","",""
"UPM00033516","1987","48.9","23.5","592.0","SLAVSKO, UP","       170","I","        91","I","         3","I","","","","","","","","","","","","","  38.7"," ,I,1114, ","","","","","","","","","","","","","","","","","","","","","","","    837.0"," ,I","","","","","",""
"UPM00033516","1988","48.9","23.5","592.0","SLAVSKO, UP","       178","I","       101","I","         7","I","","","","","","","","","","","","","  59.0"," ,I,0521, ","","","","","","","","","","","","","","","","","","","","","","","   1038.8"," ,I","","","","","",""
"UPM00033516","1990","48.9","23.5","592.0","SLAVSKO, UP","       181","I","       101","I","         1","I","","","","","","","","","","","","","  31.7"," ,I,0809, ","","","","","","","","","","","","","","","","","","","","","","","    839.4"," ,I","","","","","",""
"UPM00033516","2001","48.9","23.5","592.0","SLAVSKO, UP","","","","","","","        11","u","       121","u","        52","u","        65","u","         0","u","  -25.8","u,1218, ","","","   31.2","u,0717,+","-7.3","u,1025","-7.3","u,1025","-7.3","u,1025","-7.3","u,1025","-14.4","u,1121","-0.8","u,0527","-2.5","u,0420","-5.3","u,0416","-7.3","u,0402","-9.2","u,0307","","","      6.57","u","     11.50","u","      1.64","u"
"UPM00033516","2003","48.9","23.5","592.0","SLAVSKO, UP","","","","","","","        16","u","       147","u","","","","","","","  -32.8","u,0112, ","","","","","-0.5","u,0927","-7.0","u,1019","-7.0","u,1019","-7.0","u,1019","-9.7","u,1025","-2.2","u,0426","-2.2","u,0426","-4.8","u,0420","-6.7","u,0408","-9.5","u,0324","","","","","","","      0.61","u"
