"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","FZF0","FZF0_ATTRIBUTES","FZF1","FZF1_ATTRIBUTES","FZF2","FZF2_ATTRIBUTES","FZF3","FZF3_ATTRIBUTES","FZF4","FZF4_ATTRIBUTES","FZF5","FZF5_ATTRIBUTES","FZF6","FZF6_ATTRIBUTES","FZF7","FZF7_ATTRIBUTES","FZF8","FZF8_ATTRIBUTES","FZF9","FZF9_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES"
"UPM00034519","1959","48.067","37.767","225.0","DONETSK, UP","       119","I","        55","I","         0","I","","","","","","","  17.7"," ,I,0407, ","","","","","","","","","","","","","","","","","","","","","    465.2"," ,I","",""
"UPM00034519","1960","48.067","37.767","225.0","DONETSK, UP","       109","I","        58","I","         2","I","","","","","","","  40.2"," ,I,1119, ","","","","","","","","","","","","","","","","","","","","","    541.8"," ,I","",""
"UPM00034519","1961","48.067","37.767","225.0","DONETSK, UP","       127","I","        63","I","         4","I","","","","","","","  51.1"," ,I,0720, ","","","","","","","","","","","","","","","","","","","","","    645.5"," ,I","",""
"UPM00034519","1962","48.067","37.767","225.0","DONETSK, UP","        95","I","        49","I","         1","I","","","","","","","  35.6"," ,I,0723, ","","","","","","","","","","","","","","","","","","","","","    484.8"," ,I","",""
"UPM00034519","1963","48.067","37.767","225.0","DONETSK, UP","       121","I","        59","I","         1","I","","","","","","","  44.2"," ,I,0930, ","","","","","","","","","","","","","","","","","","","","","    535.3"," ,I","",""
"UPM00034519","1964","48.067","37.767","225.0","DONETSK, UP","       118","I","        60","I","         2","I","","","","","","","  27.5"," ,I,0606,+","","","","","","","","","","","","","","","","","","","","","    497.7"," ,I","",""
"UPM00034519","1966","48.067","37.767","225.0","DONETSK, UP","       160","I","        71","I","         2","I","","","","","","","  33.2"," ,I,0523, ","","","","","","","","","","","","","","","","","","","","","    647.5"," ,I","",""
"UPM00034519","1967","48.067","37.767","225.0","DONETSK, UP","       123","I","        60","I","         1","I","","","","","","","  30.0"," ,I,0817, ","","","","","","","","","","","","","","","","","","","","","    502.6"," ,I","",""
"UPM00034519","1968","48.067","37.767","225.0","DONETSK, UP","       128","I","        45","I","         0","I","","","","","","","  17.6"," ,I,0805, ","","","","","","","","","","","","","","","","","","","","","    387.9"," ,I","",""
"UPM00034519","1969","48.067","37.767","225.0","DONETSK, UP","       114","I","        49","I","         3","I","","","","","","","  64.6"," ,I,0628, ","","","","","","","","","","","","","","","","","","","","","    530.7"," ,I","",""
