"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","FZF0","FZF0_ATTRIBUTES","FZF1","FZF1_ATTRIBUTES","FZF2","FZF2_ATTRIBUTES","FZF3","FZF3_ATTRIBUTES","FZF5","FZF5_ATTRIBUTES","FZF6","FZF6_ATTRIBUTES","FZF7","FZF7_ATTRIBUTES","FZF8","FZF8_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES"
"MXN00024075","1963","21.7833","-100.7333","1721.8","SANTA MARIA DEL RIO DGE, MX","    654.2","","     654.2","m","        63","m","        27","m","         2","m","         0","m","        11","m","         0","m","       330","m","        34","m","   -0.6","m,1231,+","  31.8"," ,m,0710, ","   35.0","m,0429,+","0.0","m,1114","","","","","","","0.0","m,0213","","","","","","","     427.2","2","     427.2","m","    322.9"," ,m","     18.71","m","     26.14","m","     11.28","m"
"MXN00024075","1964","21.7833","-100.7333","1721.8","SANTA MARIA DEL RIO DGE, MX","    676.7","","     676.7","m","        44","m","        27","m","         1","m","         0","m","        13","m","         0","m","       318","m","        32","m","   -3.3","m,0114, ","  31.0"," ,m,0822, ","   36.1","m,0505, ","","","","","","","","","-2.2","m,0223","-2.2","m,0223","","","","","     555.5","5","     555.5","m","    329.1"," ,m","     18.71","m","     26.22","m","     11.20","m"
"MXN00024075","1965","21.7833","-100.7333","1721.8","SANTA MARIA DEL RIO DGE, MX","    565.6","","     565.6","m","        63","m","        38","m","         5","m","         0","m","         3","m","         0","m","       311","m","        19","m","   -3.9","m,0118, ","  48.8"," ,m,1018, ","   37.8","m,0318,+","","","","","","","","","-2.2","m,0120","-2.2","m,0120","","","","","     591.6","6","     591.6","m","    509.3"," ,m","     18.20","m","     25.45","m","     10.95","m"
"MXN00024075","1966","21.7833","-100.7333","1721.8","SANTA MARIA DEL RIO DGE, MX","    512.5","","     512.5","m","        80","m","        44","m","         3","m","         0","m","        11","m","         0","m","       295","m","        15","m","   -5.0","m,1221,+","  46.5"," ,m,0811, ","   34.4","m,0518,+","-3.3","m,1129","-3.3","m,1129","-5.0","m,1219","","","","","","","","","","","     657.2","2","     657.2","m","    483.3"," ,m","     17.60","m","     24.68","m","     10.53","m"
"MXN00024075","1967","21.7833","-100.7333","1721.8","SANTA MARIA DEL RIO DGE, MX","    482.8","","     482.8","m","        59","m","        41","m","         3","m","         0","m","         8","m","         0","m","       315","m","        18","m","   -4.4","m,0105, ","  59.9"," ,m,0611, ","   36.1","m,0510, ","-2.2","m,1224","-2.2","m,1224","","","","","-0.6","m,0214","-3.3","m,0106","-4.4","m,0105","","","     749.1","1","     749.1","m","    482.3"," ,m","     17.84","m","     25.13","m","     10.56","m"
"MXN00024075","1968","21.7833","-100.7333","1721.8","SANTA MARIA DEL RIO DGE, MX","    444.1","","     444.1","m","        73","m","        44","m","         2","m","         0","m","         2","m","         0","m","       310","m","        11","m","   -1.1","m,0208, ","  41.1"," ,m,0629, ","   33.9","m,0516, ","","","","","","","","","0.0","m,0324","","","","","","","     666.0","0","     666.0","m","    480.6"," ,m","     17.92","m","     24.80","m","     11.03","m"
"MXN00024075","1969","21.7833","-100.7333","1721.8","SANTA MARIA DEL RIO DGE, MX","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","     423.4","4","     423.4"," ","","","","","","","",""
"MXN00024075","1970","21.7833","-100.7333","1721.8","SANTA MARIA DEL RIO DGE, MX","    676.2","","     676.2","m","        38","m","        24","m","         4","m","         0","m","        16","m","         0","m","       338","m","        50","m","   -5.0","m,0204, ","  42.4"," ,m,0608, ","   37.2","m,0401, ","-0.6","m,1116","","","","","","","-1.7","m,0205","-5.0","m,0204","-5.0","m,0204","","","","","","","    315.0"," ,m","     18.75","m","     27.38","m","     10.12","m"
"MXN00024075","1971","21.7833","-100.7333","1721.8","SANTA MARIA DEL RIO DGE, MX","    570.1","","     570.1","m","        57","m","        38","m","         5","m","         0","m","         4","m","         0","m","       347","m","        44","m","    0.0","m,1225,+","  46.5"," ,m,0925,+","   38.9","m,0424, ","0.0","m,1225","","","","","","","0.0","m,0214","","","","","","","     411.4","4","     411.4","m","    488.4"," ,m","     19.00","m","     27.19","m","     10.81","m"
"MXN00024075","1972","21.7833","-100.7333","1721.8","SANTA MARIA DEL RIO DGE, MX","    717.9","","     717.9","m","        53","m","        29","m","         2","m","         0","m","         5","m","         0","m","       335","m","        38","m","   -2.2","m,1223,+","  28.4"," ,m,0530, ","   35.6","m,0522,+","-2.2","m,1222","-2.2","m,1222","","","","","-1.1","m,0221","","","","","","","     326.6","6","     326.6","m","    299.7"," ,m","     19.34","m","     26.95","m","     11.74","m"
