"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","AWND","AWND_ATTRIBUTES","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DSND","DSND_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMSD","EMSD_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","FZF0","FZF0_ATTRIBUTES","FZF1","FZF1_ATTRIBUTES","FZF2","FZF2_ATTRIBUTES","FZF3","FZF3_ATTRIBUTES","FZF4","FZF4_ATTRIBUTES","FZF5","FZF5_ATTRIBUTES","FZF6","FZF6_ATTRIBUTES","FZF7","FZF7_ATTRIBUTES","FZF8","FZF8_ATTRIBUTES","FZF9","FZF9_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES"
"USS0015F14S","1981","43.95","-115.27","1734.3","GRAHAM GUARD STA., ID US","","","","","","","       110","T","       110","T","         6","T","","","","","","","","","","","","","","","","","  45.7"," ,T,1115, ","","","","","","","","","","","","","","","","","","","","","","","","","","","    944.5"," ,T","","","","","",""
"USS0015F14S","1983","43.95","-115.27","1734.3","GRAHAM GUARD STA., ID US","","","","","","","       144","T","       144","T","         6","T","","","","","","","","","","","","","","","","","  43.2"," ,T,0105, ","","","","","","","","","","","","","","","","","","","","","","","","","","","   1215.7"," ,T","","","","","",""
"USS0015F14S","1984","43.95","-115.27","1734.3","GRAHAM GUARD STA., ID US","","","","","","","       123","T","       123","T","         2","T","","","","","","","","","","","","","","","","","  40.6"," ,T,1102, ","","","","","","","","","","","","","","","","","","","","","","","","","","","    885.5"," ,T","","","","","",""
"USS0015F14S","1985","43.95","-115.27","1734.3","GRAHAM GUARD STA., ID US","","","","","","","        87","T","        87","T","         4","T","","","","","","","","","","","","","","","","","  33.0"," ,T,1023, ","","","","","","","","","","","","","","","","","","","","","","","","","","","    624.1"," ,T","","","","","",""
"USS0015F14S","1986","43.95","-115.27","1734.3","GRAHAM GUARD STA., ID US","","","","","","","       122","T","       122","T","         9","T","","","","","","","","","","","","","","","","","  50.8"," ,T,0217, ","","","","","","","","","","","","","","","","","","","","","","","","","","","    986.7"," ,T","","","","","",""
"USS0015F14S","1987","43.95","-115.27","1734.3","GRAHAM GUARD STA., ID US","","","","","","","        77","T","        77","T","         1","T","","","","","","","","","","","","","","","","","  27.9"," ,T,1201, ","","","","","","","","","","","","","","","","","","","","","","","","","","","    527.5"," ,T","","","","","",""
"USS0015F14S","1988","43.95","-115.27","1734.3","GRAHAM GUARD STA., ID US","","","","","","","        94","T","        94","T","         3","T","","","","","","","","","","","","","","","","","  33.0"," ,T,1102, ","","","","","","","","","","","","","","","","","","","","","","","","","","","    717.8"," ,T","","","","","",""
"USS0015F14S","1989","43.95","-115.27","1734.3","GRAHAM GUARD STA., ID US","","","","","","","        87","T","        87","T","         1","T","","","","","","","        24","T","       104","T","         6","T","","","","","  27.9"," ,T,0109, ","   35.0","T,0719, ","","","","","","","","","","","","","","","","","","","","","","","","","    636.9"," ,T","","","     13.89","T","",""
"USS0015F14S","1990","43.95","-115.27","1734.3","GRAHAM GUARD STA., ID US","","","","","","","       108","T","       108","T","         2","T","","","","","","","        40","T","        95","T","         7","T","","","","","  45.7"," ,T,0427, ","   35.7","T,0808, ","","","","","","","","","","","","","","","","","","","","","","","","","    707.1"," ,T","","","     13.49","T","",""
"USS0015F14S","1991","43.95","-115.27","1734.3","GRAHAM GUARD STA., ID US","","","","","","","       109","T","       109","T","         2","T","","","","","","","         8","T","       104","T","         1","T","","","","","  30.5"," ,T,1125,+","   33.8","T,0809, ","","","","","","","","","","","","","","","","","","","","","","","","","    727.4"," ,T","","","     13.98","T","",""
"USS0015F14S","1992","43.95","-115.27","1734.3","GRAHAM GUARD STA., ID US","","","","","","","        86","T","        86","T","         3","T","","","","","","","","","","","","","","","","","  33.0"," ,T,0409, ","","","","","","","","","","","","","","","","","","","","","","","","","","","    565.4"," ,T","","","","","",""
"USS0015F14S","1993","43.95","-115.27","1734.3","GRAHAM GUARD STA., ID US","","","","","","","       102","T","       102","T","         4","T","","","","","","","","","","","","","","","","","  27.9"," ,T,0815,+","","","","","","","","","","","","","","","","","","","","","","","","","","","    738.2"," ,T","","","","","",""
"USS0015F14S","1994","43.95","-115.27","1734.3","GRAHAM GUARD STA., ID US","","","","","","","        97","T","        97","T","         3","T","","","","","","","","","","","","","","","","","  27.9"," ,T,1201,+","","","","","","","","","","","","","","","","","","","","","","","","","","","    651.2"," ,T","","","","","",""
"USS0015F14S","1995","43.95","-115.27","1734.3","GRAHAM GUARD STA., ID US","","","      2.0","","       2.0","T","       117","T","       117","T","         8","T","","","        28","T","       261","T","         6","T","        92","T","         1","T","  -28.4","T,0101, ","","","  53.3"," ,T,1111, ","   32.2","T,0901, ","-0.5","T,0808","-2.7","T,0809","-7.7","T,0921","-7.7","T,0921","-11.1","T,1031","0.0","T,0623","-3.1","T,0620","-5.3","T,0607","-7.1","T,0423","-8.9","T,0417","    5148.0","0","    5148.0","T","   1149.5"," ,T","      4.65","T","     13.65","T","     -4.36","T"
"USS0015F14S","1996","43.95","-115.27","1734.3","GRAHAM GUARD STA., ID US","","","     10.6","","      10.6","T","       124","T","       124","T","        10","T","","","        27","T","       253","T","        29","T","       105","T","         9","T","  -34.0","T,0131, ","","","  66.0"," ,T,1118, ","   33.8","T,0727, ","-1.6","T,0804","-3.9","T,0819","-4.6","T,0905","-7.3","T,0906","-10.4","T,1016","-2.2","T,0720","-2.2","T,0720","-4.5","T,0618","-9.1","T,0428","-9.1","T,0428","    4903.4","4","    4903.4","T","   1266.4"," ,T","      4.27","T","     13.63","T","     -5.09","T"
"USS0015F14S","1997","43.95","-115.27","1734.3","GRAHAM GUARD STA., ID US","       0.3","T","      0.7","","       0.7","T","       125","T","       125","T","         4","T","      170","","        57","T","       246","T","        12","T","       103","T","         1","T","  -31.2","T,0113, ","  1676"," ,T,0303,+","  43.2"," ,T,0101, ","   33.7","T,0803, ","-0.1","T,0917","-3.4","T,0919","-4.7","T,0928","-7.4","T,1023","-12.1","T,1025","-0.5","T,0713","-3.2","T,0711","-5.0","T,0508","-9.4","T,0502","-9.4","T,0502","    5202.4","4","    5202.4","T","    810.8"," ,T","      3.98","T","     13.86","T","     -5.90","T"
"USS0015F14S","1998","43.95","-115.27","1734.3","GRAHAM GUARD STA., ID US","       0.4","T","     14.3","","      14.3","T","       133","T","       133","T","         6","T","      165","","        32","T","       245","T","        19","T","        93","T","        11","T","  -32.3","T,1221, ","  1321"," ,T,0221, ","  43.2"," ,T,0111, ","   35.1","T,0717, ","-0.5","T,0819","-2.4","T,0920","-4.6","T,1003","-7.0","T,1004","-8.9","T,1011","-0.5","T,0628","-2.9","T,0627","-5.7","T,0427","-8.4","T,0426","-11.1","T,0418","    5134.4","4","    5134.4","T","    935.0"," ,T","      4.59","T","     13.89","T","     -4.70","T"
"USS0015F14S","1999","43.95","-115.27","1734.3","GRAHAM GUARD STA., ID US","       0.6","T","      5.3","","       5.3","T","       102","T","       102","T","         2","T","      169","","        32","T","       281","T","         9","T","       102","T","         4","T","  -29.8","T,0125, ","  1626"," ,T,0223, ","  48.3"," ,T,1125, ","   33.6","T,0728, ","-0.7","T,0815","-2.6","T,0831","-6.2","T,0907","-9.4","T,0926","-9.4","T,0926","-0.5","T,0725","-2.8","T,0715","-4.7","T,0705","-8.1","T,0511","-9.6","T,0510","    5029.8","8","    5029.8","T","    715.1"," ,T","      4.18","T","     14.51","T","     -6.15","T"
"USS0015F14S","2000","43.95","-115.27","1734.3","GRAHAM GUARD STA., ID US","       0.6","T","     17.6","","      17.6","T","       108","T","       108","T","         4","T","      169","","        36","T","       260","T","        20","T","        99","T","         9","T","  -25.6","T,0129, ","  1168"," ,T,0223, ","  33.0"," ,T,0612,+","   36.3","T,0731, ","-2.4","T,0821","-2.4","T,0821","-4.5","T,0910","-8.1","T,0923","-9.5","T,1005","-1.3","T,0704","-2.6","T,0620","-6.3","T,0601","-6.9","T,0415","-9.9","T,0408","    4885.9","9","    4885.9","T","    681.5"," ,T","      4.39","T","     14.52","T","     -5.74","T"
"USS0015F14S","2001","43.95","-115.27","1734.3","GRAHAM GUARD STA., ID US","       0.8","T","     15.9","","      15.9","T","        95","T","        95","T","         1","T","      148","","        45","T","       250","T","        18","T","       115","T","         9","T","  -28.7","T,0208, ","   838"," ,T,1218, ","  30.5"," ,T,1213, ","   34.5","T,0703, ","-0.4","T,0825","-2.4","T,0907","-4.5","T,0908","-7.5","T,1009","-9.8","T,1010","0.0","T,0729","-2.8","T,0619","-4.6","T,0521","-8.4","T,0506","-12.1","T,0415","    5266.6","6","    5266.6","T","    669.2"," ,T","      4.52","T","     14.69","T","     -5.65","T"
"USS0015F14S","2002","43.95","-115.27","1734.3","GRAHAM GUARD STA., ID US","       0.9","T","     29.2","","      29.2","T","        79","T","        79","T","         1","T","      176","","        44","T","       270","T","        16","T","       104","T","         6","T","  -31.3","T,0129, ","  1168"," ,T,0126, ","  27.9"," ,T,0414, ","   37.9","T,0713, ","-3.3","T,0808","-3.3","T,0808","-4.5","T,0921","-9.8","T,1001","-9.8","T,1001","-1.4","T,0620","-2.9","T,0619","-4.8","T,0516","-6.7","T,0509","-9.6","T,0508","    5133.5","5","    5133.5","T","    517.5"," ,T","      4.10","T","     14.22","T","     -6.03","T"
"USS0015F14S","2003","43.95","-115.27","1734.3","GRAHAM GUARD STA., ID US","       1.0","T","     36.5","","      36.5","T","        94","T","        94","T","         3","T","      169","","        26","T","       246","T","        10","T","       122","T","        16","T","  -26.8","T,0225, ","  1016"," ,T,0307, ","  30.5"," ,T,0322, ","   35.7","T,0722, ","-1.5","T,0908","-4.7","T,0913","-4.7","T,0913","-7.6","T,1010","-9.9","T,1011","-0.5","T,0626","-4.0","T,0623","-6.1","T,0520","-8.9","T,0519","-8.9","T,0519","    4924.3","3","    4924.3","T","    741.1"," ,T","      5.27","T","     15.05","T","     -4.52","T"
"USS0015F14S","2004","43.95","-115.27","1734.3","GRAHAM GUARD STA., ID US","       1.0","T","     14.9","","      14.9","T","       100","T","       100","T","         3","T","      128","","        25","T","       244","T","        17","T","       103","T","         7","T","  -30.7","T,0105, ","  1194"," ,T,0305, ","  30.5"," ,T,1208, ","   33.8","T,0714, ","-0.7","T,0827","-2.5","T,0903","-4.4","T,0921","-10.3","T,1024","-10.3","T,1024","-0.7","T,0708","-2.4","T,0612","-4.5","T,0513","-6.8","T,0416","-11.5","T,0328","    4633.4","4","    4633.4","T","    656.7"," ,T","      5.43","T","     14.85","T","     -3.99","T"
"USS0015F14S","2005","43.95","-115.27","1734.3","GRAHAM GUARD STA., ID US","","","     14.5","","      14.5","T","        99","T","        99","T","         5","T","      164","","        28","T","       261","T","         8","T","       103","T","         8","T","  -27.8","T,1207, ","   787"," ,T,1230, ","  35.6"," ,T,1230, ","   34.1","T,0721, ","-0.1","T,0819","-2.6","T,0824","-5.5","T,0911","-6.7","T,1004","-10.7","T,1108","-0.6","T,0703","-3.5","T,0613","-5.8","T,0430","-11.5","T,0415","-11.5","T,0415","    4770.1","1","    4770.1","T","    725.0"," ,T","      5.30","T","     15.45","T","     -4.84","T"
"USS0015F14S","2006","43.95","-115.27","1734.3","GRAHAM GUARD STA., ID US","","","     42.9","","      42.9","T","       128","T","       128","T","         6","T","      171","","        40","T","       240","T","        13","T","       129","T","        16","T","  -27.5","T,1129,+","  1499"," ,T,0205, ","  35.6"," ,T,0117, ","   37.6","T,0721, ","-0.4","T,0802","-2.2","T,0830","-5.4","T,0831","-6.7","T,0917","-10.6","T,1026","-0.2","T,0621","-2.8","T,0530","-5.4","T,0510","-6.9","T,0502","-10.1","T,0419","    4675.5","5","    4675.5","T","    895.1"," ,T","      5.56","T","     15.88","T","     -4.76","T"
