"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DYFG","DYFG_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES"
"USC00452722","1917","47.0","-122.0","433.1","FAIRFAX, WA US","       169","6","       130","6","        21","6","","","  72.9"," ,6,1218, ","   1783.1"," ,6"
"USC00452722","1918","47.0","-122.0","433.1","FAIRFAX, WA US","       128","6","        97","6","        11","6","","","  58.4"," ,6,1213, ","   1358.8"," ,6"
"USC00452722","1919","47.0","-122.0","433.1","FAIRFAX, WA US","       135","6","       114","6","        15","6","","","  99.1"," ,6,0122, ","   1605.6"," ,6"
"USC00452722","1920","47.0","-122.0","433.1","FAIRFAX, WA US","       112","6","       100","6","        18","6","","","  49.3"," ,6,1230, ","   1480.2"," ,6"
"USC00452722","1921","47.0","-122.0","433.1","FAIRFAX, WA US","       125","6","       104","6","        14","6","","","  49.5"," ,6,1212, ","   1439.8"," ,6"
"USC00452722","1922","47.0","-122.0","433.1","FAIRFAX, WA US","        75","6","        40","6","         3","6","","","  46.5"," ,6,1025, ","    423.5"," ,6"
"USC00452722","1944","47.0","-122.0","433.1","FAIRFAX, WA US","","","","","","","         5"," ","","","",""
"USC00452722","1945","47.0","-122.0","433.1","FAIRFAX, WA US","","","","","","","         4"," ","","","",""
"USC00452722","1946","47.0","-122.0","433.1","FAIRFAX, WA US","","","","","","","         6"," ","","","",""
"USC00452722","1947","47.0","-122.0","433.1","FAIRFAX, WA US","","","","","","","        14"," ","","","",""
"USC00452722","1948","47.0","-122.0","433.1","FAIRFAX, WA US","","","","","","","         5"," ","","","",""
"USC00452722","1949","47.0","-122.0","433.1","FAIRFAX, WA US","","","","","","","         2"," ","","","",""
