"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","DYTS","DYTS_ATTRIBUTES"
"USC00155668","1940","37.38333","-82.25","259.1","MOUNTCARD, KY US","        12"," "
"USC00155668","1941","37.38333","-82.25","259.1","MOUNTCARD, KY US","         1"," "
