"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","FZF0","FZF0_ATTRIBUTES","FZF1","FZF1_ATTRIBUTES","FZF2","FZF2_ATTRIBUTES","FZF5","FZF5_ATTRIBUTES","FZF6","FZF6_ATTRIBUTES","FZF7","FZF7_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES"
"CHM00056768","1951","25.017","101.517","1820.0","CHUXIONG, CH","    284.6","","     284.6","s","       171","s","       115","s","        14","s","         0","s","        29","s","         0","s","       215","s","         0","s","   -3.0","s,0130, ","  79.9"," ,s,0606, ","   30.3","s,0531, ","-1.0","s,1125","","","","","0.0","s,0209","-2.5","s,0203","","","","","","","   1676.0"," ,s","     15.74","s","     21.92","s","      9.56","s"
"CHM00056768","1952","25.017","101.517","1820.0","CHUXIONG, CH","    369.6","","     369.6","s","       151","s","       100","s","        14","s","         0","s","        37","s","         0","s","       239","s","         0","s","   -2.8","s,1225, ","  78.1"," ,s,0901, ","   30.1","s,0519, ","-0.6","s,1129","-2.8","s,1225","","","0.0","s,0225","-2.3","s,0111","","","    1200.5","5","    1200.5","s","   1387.3"," ,s","     15.98","s","     22.27","s","      9.68","s"
"CHM00056768","1953","25.017","101.517","1820.0","CHUXIONG, CH","    482.8","","     482.8","s","       100","s","        59","s","         6","s","         0","s","        26","s","         0","s","       253","s","         2","s","   -4.8","s,0127, ","  46.7"," ,s,1025, ","   32.2","s,0524,+","-0.4","s,1217","-3.1","s,1225","","","-0.4","s,0204","-4.8","s,0127","-4.8","s,0127","     996.6","6","     996.6","s","    757.5"," ,s","     16.79","s","     23.54","s","     10.04","s"
"CHM00056768","1954","25.017","101.517","1820.0","CHUXIONG, CH","    454.8","","     454.8","s","        91","s","        60","s","         9","s","         0","s","        35","s","         0","s","       248","s","         2","s","   -4.1","s,0130, ","  52.0"," ,s,0620, ","   32.6","s,0513, ","-0.3","s,1129","-3.6","s,1217","","","-0.9","s,0208","-2.5","s,0201","","","    1131.4","4","    1131.4","s","    841.9"," ,s","     16.46","s","     22.62","s","     10.30","s"
"CHM00056768","1955","25.017","101.517","1820.0","CHUXIONG, CH","    410.7","","     410.7","s","       110","s","        78","s","         8","s","         0","s","        42","s","         0","s","       222","s","         0","s","   -4.0","s,0112, ","  54.1"," ,s,0720, ","   31.4","s,0511,+","-1.4","s,1202","-2.5","s,1206","","","-0.6","s,0226","-2.5","s,0215","","","    1168.6","6","    1168.6","s","    932.6"," ,s","     15.99","s","     21.78","s","     10.20","s"
"CHM00056768","1956","25.017","101.517","1820.0","CHUXIONG, CH","    413.0","","     413.0","s","       127","s","        61","s","         5","s","         0","s","        28","s","         0","s","       234","s","         0","s","   -4.6","s,0103, ","  63.1"," ,s,0715, ","   30.4","s,0416, ","-0.1","s,1207","","","","","-1.1","s,0214","-3.6","s,0110","-4.6","s,0103","    1272.7","7","    1272.7","s","    716.2"," ,s","     16.12","s","     22.11","s","     10.12","s"
"CHM00056768","1957","25.017","101.517","1820.0","CHUXIONG, CH","    402.2","","     402.2","s","        93","s","        57","s","        10","s","         0","s","        28","s","         0","s","       218","s","         0","s","   -2.5","s,0126,+","  54.1"," ,s,0619, ","   31.5","s,0526, ","-0.5","s,1212","-2.3","s,1226","","","-0.1","s,0302","-2.4","s,0218","","","    1255.8","8","    1255.8","s","    847.7"," ,s","     15.92","s","     22.33","s","      9.50","s"
"CHM00056768","1958","25.017","101.517","1820.0","CHUXIONG, CH","    449.6","","     449.6","s","        97","s","        47","s","         6","s","         0","s","        27","s","         0","s","       235","s","         5","s","   -3.2","s,1231, ","  47.9"," ,s,0616, ","   33.4","s,0425, ","-1.5","s,1214","-2.2","s,1226","","","0.0","s,0220","-2.5","s,0202","","","    1208.8","8","    1208.8","s","    638.9"," ,s","     16.26","s","     22.46","s","     10.05","s"
"CHM00056768","1959","25.017","101.517","1820.0","CHUXIONG, CH","    396.8","","     396.8","s","       116","s","        62","s","         4","s","         0","s","        22","s","         0","s","       212","s","         0","s","   -3.6","s,0126, ","  41.3"," ,s,0622, ","   30.9","s,0408, ","-0.2","s,1212","","","","","-0.8","s,0219","-2.3","s,0203","","","    1284.0","0","    1284.0","s","    757.2"," ,s","     15.89","s","     21.97","s","      9.80","s"
"CHM00056768","1960","25.017","101.517","1820.0","CHUXIONG, CH","    445.7","","     445.7","s","        93","s","        55","s","         8","s","         0","s","        19","s","         0","s","       241","s","         0","s","   -2.6","s,0120, ","  65.8"," ,s,0715, ","   31.0","s,0430, ","-0.3","s,1210","","","","","-0.4","s,0201","-2.6","s,0120","","","    1183.4","4","    1183.4","s","    766.3"," ,s","     16.39","s","     22.74","s","     10.05","s"
