"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DSNW","DSNW_ATTRIBUTES","EMSN","EMSN_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES"
"US1MTMH0004","2010","46.477905","-108.416553","959.5","ROUNDUP 6.2 ENE, MT US","       105","N","        53","N","         0","N","","","","","  24.9"," ,N,0906, ","    451.6"," ,N","",""
"US1MTMH0004","2011","46.477905","-108.416553","959.5","ROUNDUP 6.2 ENE, MT US","       104","N","        46","N","         4","N","","","","","  34.0"," ,N,10  ,+","    504.9"," ,N","",""
"US1MTMH0004","2012","46.477905","-108.416553","959.5","ROUNDUP 6.2 ENE, MT US","","","","","","","","","","","","","    253.2"," ,N","",""
"US1MTMH0004","2013","46.477905","-108.416553","959.5","ROUNDUP 6.2 ENE, MT US","       100","N","        38","N","         2","N","","","","","  32.0"," ,N,0531, ","    404.8"," ,N","",""
"US1MTMH0004","2014","46.477905","-108.416553","959.5","ROUNDUP 6.2 ENE, MT US","       104","N","        40","N","         3","N","","","","","  33.5"," ,N,0824, ","    402.7"," ,N","",""
"US1MTMH0004","2015","46.477905","-108.416553","959.5","ROUNDUP 6.2 ENE, MT US","        86","N","        34","N","         0","N","","","","","  22.6"," ,N,1003, ","    286.2"," ,N","",""
"US1MTMH0004","2016","46.477905","-108.416553","959.5","ROUNDUP 6.2 ENE, MT US","       109","N","        46","N","         2","N","","","","","  29.7"," ,N,0528, ","    418.6"," ,N","",""
"US1MTMH0004","2017","46.477905","-108.416553","959.5","ROUNDUP 6.2 ENE, MT US","        98","N","        28","N","         0","N","        21","N","   152"," ,N,0309, ","  24.6"," ,N,0916, ","    284.0"," ,N","     1309"," ,N"
"US1MTMH0004","2018","46.477905","-108.416553","959.5","ROUNDUP 6.2 ENE, MT US","       129","N","        51","N","         1","N","        19","N","   152"," ,N,0205, ","  27.7"," ,N,0601, ","    431.2"," ,N","     1369"," ,N"
"US1MTMH0004","2019","46.477905","-108.416553","959.5","ROUNDUP 6.2 ENE, MT US","       120","N","        51","N","         2","N","        25","N","   127"," ,N,1009, ","  51.6"," ,N,0527, ","    454.3"," ,N","     1462"," ,N"
"US1MTMH0004","2020","46.477905","-108.416553","959.5","ROUNDUP 6.2 ENE, MT US","        88","N","        33","N","         1","N","        18","N","   140"," ,N,1024, ","  44.7"," ,N,0629, ","    328.1"," ,N","      991"," ,N"
"US1MTMH0004","2021","46.477905","-108.416553","959.5","ROUNDUP 6.2 ENE, MT US","        91","N","        30","N","         0","N","        12","N","   127"," ,N,0207, ","  19.8"," ,N,0819, ","    232.9"," ,N","      679"," ,N"
"US1MTMH0004","2022","46.477905","-108.416553","959.5","ROUNDUP 6.2 ENE, MT US","       101","N","        39","N","         0","N","        17","N","   178"," ,N,1110, ","  20.8"," ,N,1001, ","    352.8"," ,N","      903"," ,N"
"US1MTMH0004","2023","46.477905","-108.416553","959.5","ROUNDUP 6.2 ENE, MT US","        92","N","        44","N","         3","N","         9","N","    76"," ,N,0220,+","  34.3"," ,N,0602, ","    386.7"," ,N","      434"," ,N"
"US1MTMH0004","2024","46.477905","-108.416553","959.5","ROUNDUP 6.2 ENE, MT US","        85","N","        35","N","         1","N","","","","","  53.8"," ,N,0918, ","    375.1"," ,N","",""
